model,strategy,kind,combo_set,combo_id,snr,metric,seed,x,y,baseline_electrode_auroc,baseline_independent_rms_auroc,strategy_electrode_auroc
resnet,electrode,bw,all,all,10,macro_auroc,43,-0.0008962648018689956,0.0022136569414865637,0.9053312929264967,0.9062275577283657,0.9075449498679833
resnet,electrode,bw,all,all,10,macro_auroc,101,-0.0004664345022191707,-0.0008796462214304412,0.9073994259239475,0.9078658604261667,0.9065197797025171
resnet,electrode,bw,all,all,10,macro_auroc,202,0.0001589077456061183,0.006278977204016489,0.9022975785506973,0.9021386708050911,0.9085765557547137
resnet,electrode,bw,all,all,0,macro_auroc,17,-0.0007816246353339329,0.006747749636377365,0.8814299010083673,0.8822115256437012,0.8881776506447446
resnet,electrode,bw,all,all,0,macro_auroc,29,-0.0025901402362481507,0.002262994320830769,0.8870855604723069,0.8896757007085551,0.8893485547931377
resnet,electrode,bw,all,all,0,macro_auroc,43,-0.0024038947769028374,0.003939514314712178,0.8831156073582503,0.8855195021351532,0.8870551216729625
resnet,electrode,bw,all,all,0,macro_auroc,101,-0.004758052336992891,0.0015864515623461584,0.8857300338472365,0.8904880861842294,0.8873164854095826
resnet,electrode,bw,all,all,0,macro_auroc,202,0.0008553885703062036,0.005806233902026614,0.8839282209852648,0.8830728324149586,0.8897344548872914
resnet,electrode,ma,all,all,20,macro_auroc,17,9.757552835232275e-05,0.0031068115937328278,0.9064032493752372,0.9063056738468849,0.90951006096897
resnet,electrode,ma,all,all,20,macro_auroc,29,0.00027435248894458475,0.0006427908822921324,0.907665059844591,0.9073907073556464,0.9083078507268831
resnet,electrode,ma,all,all,20,macro_auroc,43,6.649921561607819e-05,0.0013306213837208647,0.9084692612157556,0.9084027620001395,0.9097998825994764
resnet,electrode,ma,all,all,20,macro_auroc,101,0.00035986190773362736,-0.0002910370295365894,0.908662655082676,0.9083027931749423,0.9083716180531394
resnet,electrode,ma,all,all,20,macro_auroc,202,-0.0002358274915331693,0.005950412531159022,0.9035032181119347,0.9037390456034678,0.9094536306430937
resnet,electrode,ma,all,all,10,macro_auroc,17,0.0006956748878839125,0.005154239562156326,0.9022805932460738,0.9015849183581899,0.9074348328082301
resnet,electrode,ma,all,all,10,macro_auroc,29,0.0005577829720717631,0.0005817114168605864,0.9049948669019683,0.9044370839298965,0.9055765783188289
resnet,electrode,ma,all,all,10,macro_auroc,43,9.403171246080699e-05,0.0025252217115014908,0.9052070218029133,0.9051129900904525,0.9077322435144148
resnet,electrode,ma,all,all,10,macro_auroc,101,0.0004985765059659641,-0.00021881639924026253,0.9070876156712844,0.9065890391653184,0.9068687992720441
resnet,electrode,ma,all,all,10,macro_auroc,202,-4.7619858524750036e-05,0.007306448505401186,0.9008354687073064,0.9008830885658311,0.9081419172127075
resnet,electrode,ma,all,all,0,macro_auroc,17,0.0017214979956760024,0.016116733142587436,0.8694517050170274,0.8677302070213514,0.8855684381596148
resnet,electrode,ma,all,all,0,macro_auroc,29,0.0011559664722119445,0.006266261223256797,0.8801252171741784,0.8789692507019664,0.8863914783974352
resnet,electrode,ma,all,all,0,macro_auroc,43,-0.0003124255939846998,0.009506921816759495,0.8775388039939201,0.8778512295879048,0.8870457258106796
resnet,electrode,ma,all,all,0,macro_auroc,101,-0.0016552651661692064,0.006197369789245455,0.878711339532989,0.8803666046991582,0.8849087093222344
resnet,electrode,ma,all,all,0,macro_auroc,202,0.0017486569701166133,0.013265403329750791,0.8714872863618277,0.8697386293917111,0.8847526896915785
resnet,electrode,em,all,all,20,macro_auroc,17,-0.0004029611951219536,0.0030213207715310553,0.9059466048435036,0.9063495660386256,0.9089679256150347
resnet,electrode,em,all,all,20,macro_auroc,29,-0.0005196174405608378,0.0008217251583563234,0.9071952620135558,0.9077148794541167,0.9080169871719121
resnet,electrode,em,all,all,20,macro_auroc,43,-0.00021828616182162364,0.0016285153261953456,0.9079943807475207,0.9082126669093423,0.909622896073716
resnet,electrode,em,all,all,20,macro_auroc,101,-0.00023345360833137985,0.0003735001291232942,0.9078777239566348,0.9081111775649662,0.9082512240857581
resnet,electrode,em,all,all,20,macro_auroc,202,-0.0003229906063832999,0.005500702828163617,0.9034266773019844,0.9037496679083677,0.9089273801301481
resnet,electrode,em,all,all,10,macro_auroc,17,-0.0034887055660144384,0.006129911376241304,0.8980242920725763,0.9015129976385907,0.9041542034488176
resnet,electrode,em,all,all,10,macro_auroc,29,-0.003634888653627266,0.0011970954903507414,0.9011657778835225,0.9048006665371497,0.9023628733738732
resnet,electrode,em,all,all,10,macro_auroc,43,-0.002231411607860223,0.00314710857336864,0.902120643942099,0.9043520555499592,0.9052677525154676
resnet,electrode,em,all,all,10,macro_auroc,101,-0.002413959581874736,0.0015339041862427738,0.9034011283859573,0.905815087967832,0.9049350325722001
resnet,electrode,em,all,all,10,macro_auroc,202,-0.0019517567147884218,0.0053458616539548975,0.899448812026753,0.9014005687415414,0.9047946736807079
resnet,electrode,em,all,all,0,macro_auroc,17,-0.030501619032637817,0.022860633674938957,0.8328955667970007,0.8633971858296385,0.8557562004719397
resnet,electrode,em,all,all,0,macro_auroc,29,-0.025988471290567694,0.005093465557731047,0.8498337846708977,0.8758222559614653,0.8549272502286287
resnet,electrode,em,all,all,0,macro_auroc,43,-0.01894210525210893,0.00920959037631719,0.8528546760067064,0.8717967812588153,0.8620642663830236
resnet,electrode,em,all,all,0,macro_auroc,101,-0.024371266580881623,0.012758222743900816,0.8508319346085725,0.8752032011894542,0.8635901573524734
resnet,electrode,em,all,all,0,macro_auroc,202,-0.013511900925457287,0.002043220601136153,0.853600570742221,0.8671124716676782,0.8556437913433571
resnet,mixed,bandpass,all,all,20,macro_auroc,17,-0.00047481618991884744,0.001488582688445872,0.9051284559895324,0.9056032721794512,0.9066170386779783
resnet,mixed,bandpass,all,all,20,macro_auroc,29,-7.00880859572095e-05,0.001014566422564811,0.9068192281303421,0.9068893162162993,0.9078337945529069
resnet,mixed,bandpass,all,all,20,macro_auroc,43,-0.00021802595094644328,0.0003417909687508658,0.9078267833180703,0.9080448092690168,0.9081685742868212
resnet,mixed,bandpass,all,all,20,macro_auroc,101,-0.00037196188599608604,0.001984844261653129,0.9081192488024572,0.9084912106884533,0.9101040930641103
resnet,mixed,bandpass,all,all,20,macro_auroc,202,-0.0002665272506496841,0.0034194437115240284,0.903544875260976,0.9038114025116257,0.9069643189725001
resnet,mixed,bandpass,all,all,15,macro_auroc,17,-0.001411976561300654,0.005114598498781042,0.9013074488196496,0.9027194253809503,0.9064220473184307
resnet,mixed,bandpass,all,all,15,macro_auroc,29,-0.000397388302561974,0.002184680286377416,0.9045281302382614,0.9049255185408234,0.9067128105246388
resnet,mixed,bandpass,all,all,15,macro_auroc,43,-0.0006899832203758338,0.0014876765971446604,0.9057525759207185,0.9064425591410943,0.9072402525178631
resnet,mixed,bandpass,all,all,15,macro_auroc,101,-0.0008282921647807528,0.0021427391439461374,0.9070852289877559,0.9079135211525367,0.909227968131702
resnet,mixed,bandpass,all,all,15,macro_auroc,202,-0.0005660318065148218,0.004212781561203749,0.9022070861710301,0.9027731179775449,0.9064198677322338
resnet,mixed,bandpass,all,all,10,macro_auroc,17,-0.0039235328103215394,0.01376043423126272,0.8909811703917315,0.8949047032020531,0.9047416046229942
resnet,mixed,bandpass,all,all,10,macro_auroc,29,-0.0016603746373567985,0.005227180080336846,0.8978707307090307,0.8995311053463875,0.9030979107893675
resnet,mixed,bandpass,all,all,10,macro_auroc,43,-0.0015342075232668284,0.005144140333947611,0.8995526169550351,0.9010868244783019,0.9046967572889827
resnet,mixed,bandpass,all,all,10,macro_auroc,101,-0.002122307548617086,0.003469101261169505,0.9022712329341284,0.9043935404827455,0.9057403341952979
resnet,mixed,bandpass,all,all,10,macro_auroc,202,-0.0018671621345380807,0.007108959521955671,0.8968199039244105,0.8986870660589485,0.9039288634463661
resnet,mixed,bandpass,all,all,5,macro_auroc,17,-0.010685863109087257,0.031795963315148335,0.8648540384475757,0.875539901556663,0.896650001762724
resnet,mixed,bandpass,all,all,5,macro_auroc,29,-0.005749340001057868,0.012591285850859668,0.8794024120260007,0.8851517520270585,0.8919936978768603
resnet,mixed,bandpass,all,all,5,macro_auroc,43,-0.004131918298417969,0.014631149984229763,0.8820620035221799,0.8861939218205979,0.8966931535064097
resnet,mixed,bandpass,all,all,5,macro_auroc,101,-0.007964856696246359,0.010390331509140927,0.883624128599787,0.8915889852960334,0.8940144601089279
resnet,mixed,bandpass,all,all,5,macro_auroc,202,-0.007480989041792396,0.019267426943192945,0.8750218738420831,0.8825028628838755,0.894289300785276
resnet,mixed,bandpass,all,all,0,macro_auroc,17,-0.02402231638779173,0.06832168269490346,0.7972982807960115,0.8213205971838032,0.865619963490915
resnet,mixed,bandpass,all,all,0,macro_auroc,29,-0.020393774570431233,0.04173788366859399,0.8142722810295513,0.8346660555999825,0.8560101646981453
resnet,mixed,bandpass,all,all,0,macro_auroc,43,-0.013103982763659316,0.03799333382699144,0.8318232636970512,0.8449272464607105,0.8698165975240426
resnet,mixed,bandpass,all,all,0,macro_auroc,101,-0.02432661299546146,0.02832583192050131,0.8238958704344546,0.848222483429916,0.8522217023549559
resnet,mixed,bandpass,all,all,0,macro_auroc,202,-0.01943245586179798,0.06657908538534585,0.792781439748959,0.812213895610757,0.8593605251343048
resnet,mixed,bandpass,heldout,LA,20,macro_auroc,17,-0.0002872958422470706,0.001571346362288062,0.9053017167080633,0.9055890125503103,0.9068730630703513
resnet,mixed,bandpass,heldout,LA,20,macro_auroc,29,-4.653750519278965e-05,0.000909805166892319,0.9068277319110274,0.9068742694162202,0.9077375370779197
resnet,mixed,bandpass,heldout,LA,20,macro_auroc,43,-0.0001722246089448376,0.0001328564575395763,0.9078049691580157,0.9079771937669605,0.9079378256155552
resnet,mixed,bandpass,heldout,LA,20,macro_auroc,101,-6.286540057409695e-06,0.0014662905343534316,0.908349816076351,0.9083561026164084,0.9098161066107044
resnet,mixed,bandpass,heldout,LA,20,macro_auroc,202,-0.0004416263360007555,0.003827444159534843,0.9033376560601345,0.9037792823961353,0.9071651002196693
resnet,mixed,bandpass,heldout,LA,15,macro_auroc,17,-0.001274272386786679,0.005226893879780037,0.9015356048750774,0.9028098772618641,0.9067624987548575
resnet,mixed,bandpass,heldout,LA,15,macro_auroc,29,-0.0001720074832881613,0.0020108096241978624,0.9045779295082669,0.904749936991555,0.9065887391324647
resnet,mixed,bandpass,heldout,LA,15,macro_auroc,43,-0.00023666103434238916,0.0009186007619683689,0.9061692785523233,0.9064059395866657,0.9070878793142917
resnet,mixed,bandpass,heldout,LA,15,macro_auroc,101,-0.0005889640878246061,0.0013969366807422556,0.9072060075101659,0.9077949715979905,0.9086029441909081
resnet,mixed,bandpass,heldout,LA,15,macro_auroc,202,-0.001482527550576429,0.005074301921908941,0.9012616733529171,0.9027442009034935,0.906335975274826
resnet,mixed,bandpass,heldout,LA,10,macro_auroc,17,-0.0031065091905345676,0.012571816172555872,0.8920251060544793,0.8951316152450138,0.9045969222270351
resnet,mixed,bandpass,heldout,LA,10,macro_auroc,29,-0.0007236606395649714,0.0051055039149034975,0.8980737167449655,0.8987973773845305,0.903179220659869
resnet,mixed,bandpass,heldout,LA,10,macro_auroc,43,-0.0008102308671540381,0.003909547354929099,0.9003953094040258,0.9012055402711798,0.9043048567589549
resnet,mixed,bandpass,heldout,LA,10,macro_auroc,101,-0.002558922951621412,0.0033911369719565876,0.9017138272709848,0.9042727502226062,0.9051049642429414
resnet,mixed,bandpass,heldout,LA,10,macro_auroc,202,-0.004609928495628912,0.010141977524306567,0.8933666401038695,0.8979765685994984,0.903508617628176
resnet,mixed,bandpass,heldout,LA,5,macro_auroc,17,-0.011685976077199123,0.03147194436046208,0.863909897417966,0.8755958734951651,0.8953818417784281
resnet,mixed,bandpass,heldout,LA,5,macro_auroc,29,-0.004272211928190495,0.013437997311011696,0.8778824500014453,0.8821546619296358,0.891320447312457
resnet,mixed,bandpass,heldout,LA,5,macro_auroc,43,-0.0036164195505786756,0.01357793796378226,0.8823948718963063,0.886011291446885,0.8959728098600885
resnet,mixed,bandpass,heldout,LA,5,macro_auroc,101,-0.010374297354666218,0.01278264596760137,0.8811152623148999,0.8914895596695661,0.8938979082825013
resnet,mixed,bandpass,heldout,LA,5,macro_auroc,202,-0.016966345621821755,0.03058626591975988,0.8622780218167735,0.8792443674385952,0.8928642877365334
resnet,mixed,bandpass,heldout,LA,0,macro_auroc,17,-0.028177380781895245,0.06624967510163038,0.7932046613870988,0.821382042168994,0.8594543364887292
resnet,mixed,bandpass,heldout,LA,0,macro_auroc,29,-0.014795048595120264,0.0373727620056622,0.8122185333213954,0.8270135819165156,0.8495912953270576
resnet,mixed,bandpass,heldout,LA,0,macro_auroc,43,-0.0159033292896803,0.04137596151184031,0.8285612562559889,0.8444645855456692,0.8699372177678292
resnet,mixed,bandpass,heldout,LA,0,macro_auroc,101,-0.03480242468035366,0.03908637047353436,0.8154458770030644,0.850248301683418,0.8545322474765987
resnet,mixed,bandpass,heldout,LA,0,macro_auroc,202,-0.034859003033159475,0.08727140871825623,0.7645901897664071,0.7994491927995666,0.8518615984846634
resnet,mixed,bandpass,heldout,LA_V3_V6,20,macro_auroc,17,-0.000362402203674117,0.0015792183964498108,0.905289459815968,0.9056518620196421,0.9068686782124178
resnet,mixed,bandpass,heldout,LA_V3_V6,20,macro_auroc,29,-5.245254642005648e-05,0.0009016252371510936,0.9069435658545123,0.9069960184009324,0.9078451910916634
resnet,mixed,bandpass,heldout,LA_V3_V6,20,macro_auroc,43,-8.974344913281751e-05,3.104765282291311e-05,0.9079311773067221,0.9080209207558549,0.907962224959545
resnet,mixed,bandpass,heldout,LA_V3_V6,20,macro_auroc,101,2.2224502734813356e-05,0.0016649381069335778,0.9084243560613874,0.9084021315586526,0.910089294168321
resnet,mixed,bandpass,heldout,LA_V3_V6,20,macro_auroc,202,-0.00038559309614139003,0.0037247543034566455,0.9034633080317909,0.9038489011279323,0.9071880623352475
resnet,mixed,bandpass,heldout,LA_V3_V6,15,macro_auroc,17,-0.0009711472251465736,0.005047440255606106,0.9017920919882341,0.9027632392133806,0.9068395322438402
resnet,mixed,bandpass,heldout,LA_V3_V6,15,macro_auroc,29,-0.00013531395020738302,0.0019378147443639415,0.9049437199118247,0.905079033862032,0.9068815346561886
resnet,mixed,bandpass,heldout,LA_V3_V6,15,macro_auroc,43,-5.385408225611066e-05,0.0006830270412534478,0.9064082636735229,0.906462117755779,0.9070912907147763
resnet,mixed,bandpass,heldout,LA_V3_V6,15,macro_auroc,101,-0.00034826699928147686,0.0016124185869308416,0.9075170566821713,0.9078653236814528,0.9091294752691021
resnet,mixed,bandpass,heldout,LA_V3_V6,15,macro_auroc,202,-0.0011097055370212772,0.0047488308955142555,0.9018534960455348,0.902963201582556,0.906602326941049
resnet,mixed,bandpass,heldout,LA_V3_V6,10,macro_auroc,17,-0.0026050724953685656,0.01231050205948414,0.8924747221914429,0.8950797946868114,0.904785224250927
resnet,mixed,bandpass,heldout,LA_V3_V6,10,macro_auroc,29,-0.0006282074761818635,0.004848876881234254,0.8991681574220063,0.8997963648981882,0.9040170343032405
resnet,mixed,bandpass,heldout,LA_V3_V6,10,macro_auroc,43,-5.350711614549031e-05,0.00342821569897489,0.9012602460299947,0.9013137531461402,0.9046884617289696
resnet,mixed,bandpass,heldout,LA_V3_V6,10,macro_auroc,101,-0.0013277337006785128,0.0031714743320681027,0.9030171734038195,0.904344907104498,0.9061886477358876
resnet,mixed,bandpass,heldout,LA_V3_V6,10,macro_auroc,202,-0.0034337917904233572,0.00870810470555683,0.8956213266153543,0.8990551184057777,0.9043294313209111
resnet,mixed,bandpass,heldout,LA_V3_V6,5,macro_auroc,17,-0.008474017006775525,0.029097924365448335,0.8672175274303889,0.8756915444371645,0.8963154517958373
resnet,mixed,bandpass,heldout,LA_V3_V6,5,macro_auroc,29,-0.002749199778764755,0.011917752888893629,0.8830302607846934,0.8857794605634581,0.894948013673587
resnet,mixed,bandpass,heldout,LA_V3_V6,5,macro_auroc,43,-0.0017573564750889004,0.011532950929492691,0.8860423904685003,0.8877997469435892,0.897575341397993
resnet,mixed,bandpass,heldout,LA_V3_V6,5,macro_auroc,101,-0.006470576530493766,0.010168995561277927,0.8857823103751652,0.892252886905659,0.8959513059364431
resnet,mixed,bandpass,heldout,LA_V3_V6,5,macro_auroc,202,-0.011209687475866925,0.02333815167832254,0.8721796696365669,0.8833893571124338,0.8955178213148894
resnet,mixed,bandpass,heldout,LA_V3_V6,0,macro_auroc,17,-0.023202415417837297,0.06453606972518477,0.7993492156128889,0.8225516310307261,0.8638852853380736
resnet,mixed,bandpass,heldout,LA_V3_V6,0,macro_auroc,29,-0.0098464022142557,0.035242216291950346,0.8272904844369127,0.8371368866511684,0.862532700728863
resnet,mixed,bandpass,heldout,LA_V3_V6,0,macro_auroc,43,-0.008236044022197686,0.03408540952976169,0.8405795864530102,0.8488156304752079,0.8746649959827719
resnet,mixed,bandpass,heldout,LA_V3_V6,0,macro_auroc,101,-0.024120860421264934,0.03369614691461853,0.828046293310933,0.852167153732198,0.8617424402255516
resnet,mixed,bandpass,heldout,LA_V3_V6,0,macro_auroc,202,-0.03002102175459287,0.07705907475827889,0.7852969435374824,0.8153179652920752,0.8623560182957613
resnet,mixed,bandpass,heldout,LA_V6,20,macro_auroc,17,-0.00036051330534225823,0.0016052455018866763,0.9052659493544324,0.9056264626597746,0.9068711948563191
resnet,mixed,bandpass,heldout,LA_V6,20,macro_auroc,29,-1.922271868226577e-05,0.0008922821171524209,0.9069166295261816,0.9069358522448638,0.907808911643334
resnet,mixed,bandpass,heldout,LA_V6,20,macro_auroc,43,-7.99590136392192e-05,2.6759383672469994e-05,0.9079110891818031,0.9079910481954423,0.9079378485654755
resnet,mixed,bandpass,heldout,LA_V6,20,macro_auroc,101,-5.090203072466437e-05,0.0016915531073163903,0.9083433253093179,0.9083942273400426,0.9100348784166343
resnet,mixed,bandpass,heldout,LA_V6,20,macro_auroc,202,-0.0003543684636785338,0.0037361677893624767,0.9034453098595527,0.9037996783232313,0.9071814776489152
resnet,mixed,bandpass,heldout,LA_V6,15,macro_auroc,17,-0.0010924149662895344,0.005132221318087327,0.9016634208578871,0.9027558358241766,0.9067956421759744
resnet,mixed,bandpass,heldout,LA_V6,15,macro_auroc,29,-0.00010439788540372863,0.001993849638134537,0.9048172729258986,0.9049216708113024,0.9068111225640332
resnet,mixed,bandpass,heldout,LA_V6,15,macro_auroc,43,-0.00010233834165684907,0.0007394936293103616,0.906308334275115,0.9064106726167719,0.9070478279044254
resnet,mixed,bandpass,heldout,LA_V6,15,macro_auroc,101,-0.0005177320975894295,0.0015400511490857305,0.9073247433868545,0.907842475484444,0.9088647945359403
resnet,mixed,bandpass,heldout,LA_V6,15,macro_auroc,202,-0.0012266537099975272,0.004962854921588877,0.9016006185241878,0.9028272722341854,0.9065634734457767
resnet,mixed,bandpass,heldout,LA_V6,10,macro_auroc,17,-0.002480395321417306,0.012298521110188254,0.8924144376355538,0.8948948329569711,0.9047129587457421
resnet,mixed,bandpass,heldout,LA_V6,10,macro_auroc,29,-0.0004322498844222533,0.0048346929570243224,0.8988059055908778,0.8992381554753001,0.9036405985479021
resnet,mixed,bandpass,heldout,LA_V6,10,macro_auroc,43,-0.0005748921384283179,0.0038388089231226052,0.9007348680228443,0.9013097601612726,0.9045736769459669
resnet,mixed,bandpass,heldout,LA_V6,10,macro_auroc,101,-0.0019102153865323546,0.003262007661181787,0.9024028679765064,0.9043130833630387,0.9056648756376882
resnet,mixed,bandpass,heldout,LA_V6,10,macro_auroc,202,-0.0038418994793172345,0.00954665881386596,0.8946098140816121,0.8984517135609293,0.9041564728954781
resnet,mixed,bandpass,heldout,LA_V6,5,macro_auroc,17,-0.009307245210790072,0.029829646893629214,0.865941430825955,0.875248676036745,0.8957710777195842
resnet,mixed,bandpass,heldout,LA_V6,5,macro_auroc,29,-0.0031543567818580476,0.013089240886540177,0.880528075577943,0.883682432359801,0.8936173164644832
resnet,mixed,bandpass,heldout,LA_V6,5,macro_auroc,43,-0.0025954487261128367,0.012333234304595764,0.8843432474972772,0.88693869622339,0.896676481801873
resnet,mixed,bandpass,heldout,LA_V6,5,macro_auroc,101,-0.008425636373178058,0.012144945993209255,0.8835148453895586,0.8919404817627367,0.8956597913827679
resnet,mixed,bandpass,heldout,LA_V6,5,macro_auroc,202,-0.01375812242425456,0.02729164268239226,0.8671562344279001,0.8809143568521547,0.8944478771102924
resnet,mixed,bandpass,heldout,LA_V6,0,macro_auroc,17,-0.023525383218146234,0.06268177309470635,0.7985512324192591,0.8220766156374053,0.8612330055139654
resnet,mixed,bandpass,heldout,LA_V6,0,macro_auroc,29,-0.011908678752276636,0.038745209377883505,0.8191344121314641,0.8310430908837407,0.8578796215093476
resnet,mixed,bandpass,heldout,LA_V6,0,macro_auroc,43,-0.011903247745544077,0.0372269282948301,0.8348234665027121,0.8467267142482562,0.8720503947975422
resnet,mixed,bandpass,heldout,LA_V6,0,macro_auroc,101,-0.027776374431497497,0.035875816601989685,0.8233801497967516,0.8511565242282491,0.8592559663987412
resnet,mixed,bandpass,heldout,LA_V6,0,macro_auroc,202,-0.03164527848139598,0.08275889852779927,0.773978203715877,0.805623482197273,0.8567371022436763
resnet,mixed,bandpass,heldout,LL,20,macro_auroc,17,-0.0012426429237696324,0.002350213894295572,0.9041286033758433,0.905371246299613,0.9064788172701389
resnet,mixed,bandpass,heldout,LL,20,macro_auroc,29,-0.00024768148453380157,0.0011092803155680064,0.9065896309933867,0.9068373124779205,0.9076989113089547
resnet,mixed,bandpass,heldout,LL,20,macro_auroc,43,-0.0007926963616714522,0.0007185574760623092,0.9072508307918739,0.9080435271535453,0.9079693882679362
resnet,mixed,bandpass,heldout,LL,20,macro_auroc,101,-0.00034389977834459184,0.002008906863261495,0.9080899451481658,0.9084338449265104,0.9100988520114273
