model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,10,electrode,all,ap_MI_normalized_robustness,3,0.9680123026452302,0.02584131852861271,0.9038189087677463,1.032205696522714
resnet,bandpass,10,electrode,all,ap_NORM_clean_drop,3,0.014878892761924112,0.008946654771472511,-0.007345829749626366,0.03710361527347459
resnet,bandpass,10,electrode,all,ap_NORM_normalized_robustness,3,0.9828720408408279,0.010207129581610058,0.9575161253187422,1.0082279563629135
resnet,bandpass,10,electrode,all,ap_STTC_clean_drop,3,0.025082187468757972,0.009538951422549511,0.0013861185097419244,0.04877825642777402
resnet,bandpass,10,electrode,all,ap_STTC_normalized_robustness,3,0.9675026427272724,0.012872098880557133,0.9355265764690974,0.9994787089854473
resnet,bandpass,10,electrode,all,auroc_CD_clean_drop,3,0.010316510712276942,0.014883376839453944,-0.02665584697234387,0.04728886839689775
resnet,bandpass,10,electrode,all,auroc_CD_normalized_robustness,3,0.9880103180226519,0.017216148953907332,0.9452430331556697,1.030777602889634
resnet,bandpass,10,electrode,all,auroc_HYP_clean_drop,3,-0.003843840777051503,0.0066052659945500984,-0.020252231130052117,0.01256454957594911
resnet,bandpass,10,electrode,all,auroc_HYP_normalized_robustness,3,1.004541771375741,0.007810755205834282,0.9851387798119182,1.0239447629395637
resnet,bandpass,10,electrode,all,auroc_MI_clean_drop,3,0.016751440407510792,0.01355583712783171,-0.016923125815663933,0.05042600663068551
resnet,bandpass,10,electrode,all,auroc_MI_normalized_robustness,3,0.9801177742803916,0.015837809431140742,0.9407744746014673,1.0194610739593157
resnet,bandpass,10,electrode,all,auroc_NORM_clean_drop,3,0.0097635111180678,0.0059343121307981845,-0.004978137439162745,0.024505159675298344
resnet,bandpass,10,electrode,all,auroc_NORM_normalized_robustness,3,0.9891650387677616,0.0065457539815000874,0.9729044844506789,1.0054255930848444
resnet,bandpass,10,electrode,all,auroc_STTC_clean_drop,3,0.010737415792060742,0.004653627057814952,-0.000822834678535854,0.022297666262657338
resnet,bandpass,10,electrode,all,auroc_STTC_normalized_robustness,3,0.9882094563212451,0.0051578867749402305,0.9753965552708366,1.0010223573716537
