model,seed,kind,snr,condition,active,metric,clean,noisy,clean_drop,normalized_robustness
resnet,17,bandpass,10,independent,all,macro_f1,0.6439755981335089,0.6401207636067449,0.0038548345267640505,0.994014005283848
resnet,17,bandpass,10,independent,all,auroc_NORM,0.8942763456266882,0.8915110431491539,0.0027653024775343704,0.9969077763355203
resnet,17,bandpass,10,independent,all,auroc_MI,0.8235754933943629,0.8080867993576221,0.015488694036740802,0.9811933524467983
resnet,17,bandpass,10,independent,all,auroc_STTC,0.9093264810477926,0.9016230809263596,0.007703400121433002,0.9915284550895866
resnet,17,bandpass,10,independent,all,auroc_CD,0.8635741678171499,0.8627151403589508,0.000859027458199102,0.9990052649891445
resnet,17,bandpass,10,independent,all,auroc_HYP,0.8456733387799564,0.8572644335511983,-0.011591094771241872,1.013706350003833
resnet,17,bandpass,10,independent,all,ap_NORM,0.8523628189114492,0.8508769165796574,0.0014859023317917996,0.9982567255400844
resnet,17,bandpass,10,independent,all,ap_MI,0.6026323895714301,0.5757444834453774,0.02688790612605263,0.9553825738670806
resnet,17,bandpass,10,independent,all,ap_STTC,0.760235683067164,0.7330532592587886,0.027182423808375433,0.9642447409207728
resnet,17,bandpass,10,independent,all,ap_CD,0.7146642813118566,0.692031721573767,0.02263255973808953,0.9683312006337956
resnet,17,bandpass,10,independent,all,ap_HYP,0.5675984805917279,0.5816907013613044,-0.014092220769576502,1.0248277986118997
resnet,17,bandpass,10,independent,all,f1_NORM,0.8247011952191236,0.8100734522560336,0.014627742963089996,0.9822629783382506
resnet,17,bandpass,10,independent,all,f1_MI,0.5760649087221096,0.5569620253164557,0.019102883405653914,0.9668390087342816
resnet,17,bandpass,10,independent,all,f1_STTC,0.7223300970873786,0.686411149825784,0.035918947261594614,0.9502735004295414
resnet,17,bandpass,10,independent,all,f1_CD,0.6275510204081632,0.6086956521739131,0.01885536823425016,0.9699540473650151
resnet,17,bandpass,10,independent,all,f1_HYP,0.4692307692307692,0.5384615384615384,-0.06923076923076926,1.147540983604112
resnet,17,bandpass,10,independent_rms,all,macro_auroc,0.86728516533319,0.8647855139729307,0.002499651360259314,0.9971178437483177
resnet,17,bandpass,10,independent_rms,all,macro_ap,0.6994987306907255,0.687165356998,0.01233337369272558,0.9823682686578584
resnet,17,bandpass,10,independent_rms,all,macro_f1,0.6439755981335089,0.6401300453529956,0.0038455527805133505,0.9940284184794373
resnet,17,bandpass,10,independent_rms,all,auroc_NORM,0.8942763456266882,0.8913585300952404,0.002917815531447876,0.9967372327953057
