model,seed,case_id,prediction_case_id,condition,snr,noise_seed,status,passed,reference_prediction_path,reference_prediction_sha256,reference_p_sha256,input_sha256,checkpoint_sha256,cohort_sha256,thresholds_sha256,original_run_fingerprint,original_source_sha256,all_original_metrics_recomputed,maximum_original_metric_abs_error,fresh_prediction_path,fresh_prediction_sha256,fresh_p_sha256,probabilities_max_abs,fixed_threshold_label_agreement,fresh_macro_auroc_difference,fresh_macro_f1_difference,fresh_ece_difference,numerical_comparison,cross_device_bridge,evidence_note
tcn,43,I__snr_0__noise_505,standard__n505__independent_rms__snr0,I,0,505,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n505__independent_rms__snr0.npz,f5a9585dc29b0b69fa8043b85dd339acc9146ba813630ff9c31d574c4e0421db,fa201cd6b6fc988bbc004bad324e334d2b04f515ca52fa7f1b390e178b791cc9,ce3dcc966a294de3f65ce5c8391a420750abbaa2fd697122f8d6836e7100a9aa,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,E__snr_5__noise_8128,standard__n8128__electrode__snr5,E,5,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n8128__electrode__snr5.npz,fd48e1971ac1f8328f7cd4e5eafb7009083c3eb9ddcee7510c5b6057eb38094b,00e4015c4b15e8cf50dfc01d33aa0a1fbf250c04af1a5222e390821f20d77f7e,a114022f00f77977526a8a7b16dd997e3a58abcbd77c090af1d926369049c636,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,I__snr_5__noise_8128,standard__n8128__independent_rms__snr5,I,5,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n8128__independent_rms__snr5.npz,f2186236c42f713b894ed036cc59b09becf4984d63a00295f4e10a010acabf63,f2759c196b7816cb999647a2fa6ef95e6835d027368b295d6865364d4dc638ca,9ac7f1df732224f4a0a2fc01ed414b32fdc10d4ec73eead7d7e5fff91a464581,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,E__snr_5__noise_101,standard__n101__electrode__snr5,E,5,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n101__electrode__snr5.npz,8b4e11ef04d429db92f802876163062247249136d05054a06b2c99564825a2ae,afb6af7bc90e7caca8b6110f46b36b20918a3a1950ea604a5d3dc1f397f3a441,a9b52831e24c7768419b845bb3083af3c8a16ec5e32b5fdb5b13c78d41daae5a,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,I__snr_5__noise_101,standard__n101__independent_rms__snr5,I,5,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n101__independent_rms__snr5.npz,0e2ebc76bb8f3330a0388a427dda4a573fe121f141753592022c2ef485051053,d175e217a78d451be1e89fc21acde095b5219b260eeba5cc7b26d0c3297d0da1,d49ac1d77ee75afd3789bb2ceff039ce8d719c2ca6f6a349c9c17f7098b08599,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,E__snr_5__noise_202,standard__n202__electrode__snr5,E,5,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n202__electrode__snr5.npz,e587597cea0447f4386078c23932a36a01fe31141706fa0f8f4762a2fff43164,c933e003ec0d29df5ca32d5503034e8bbd2a7de3ebd475fbeb34708d1591c480,6c3f29be5575354876cd0d27a39ced457ab439a24964f15c6afe323c5cda1cd5,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,I__snr_5__noise_202,standard__n202__independent_rms__snr5,I,5,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n202__independent_rms__snr5.npz,f9144765583fc943e3ed2fa58793854c56c2fa2b5e57cb2829374d0f1dc74e59,c30dbf2d42930a6d18d0e66775c6c096e37638dc2c40ed0027ac2eb1c7946912,0360ee49bce1989641f1db50607d38189be93cd3e3f0c15d2967aeceb8879683,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,E__snr_5__noise_303,standard__n303__electrode__snr5,E,5,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n303__electrode__snr5.npz,03596e540a60b118032d3de08c891dfbf714ee749c13c588231e3946b02f23fe,8f16ae9f8cfc725ecc7a0dc501035304d429c7b1fb0b34eab9c000c943485693,11085aab3b59af30ed304293a4d6b71096b369fe6a48bc66e37a8d7f0b8ef749,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,I__snr_5__noise_303,standard__n303__independent_rms__snr5,I,5,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n303__independent_rms__snr5.npz,e70d130ac4c927328cca12b5d7e972bd0c65269b084d0203552c907562518f10,9d01118e98a060dc364b6f2c903460af4d429cfb9deefdd71998c0e0e2049274,c20aab6721faa0e8591c24d76190edbb47049c50f9ed46c7a86ae50545ff5794,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,E__snr_5__noise_404,standard__n404__electrode__snr5,E,5,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n404__electrode__snr5.npz,d7b54ee9c7fb30818bf880680a5296f0519e2bbbe5ddf8638063265d874139d7,385dcdd3dcbb950a0feb1eb5ba163e8b90c24a129f28fbf30238022b154a398d,b87c690599f9e43fd18ff01ff673d41836632423c4e2b1a4f7594389236e9e02,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,I__snr_5__noise_404,standard__n404__independent_rms__snr5,I,5,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n404__independent_rms__snr5.npz,c476884003bc345e8558f30cf17c033cddd9a012e2747f4f23186822febb2362,eb331eb5291f53cf953c0f5ff07808ef9617d50f6dc9b72de35199d0d77309d0,39d832fbf0ea92025813b71fe99c3a23638662e68df3c98584f1e9933048a487,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,E__snr_5__noise_505,standard__n505__electrode__snr5,E,5,505,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n505__electrode__snr5.npz,9f1defd07edadc82d2cbfad2cad76d52f7313a56488aa29d3a9ab3205f462246,bbc7012d2c659100face1f2dd56c28c833a3ec27b7e188272d724a39f733afbd,55993a149666eee52bca0be88f2fce8d7c3203c66b73c39bf19371aee26ad4a6,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,I__snr_5__noise_505,standard__n505__independent_rms__snr5,I,5,505,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n505__independent_rms__snr5.npz,aae1c3cb2cc4bc89f6c0512ce03d6d53b4a4010efc4eb24afd68a9c31bb2ad05,bc07b8080a42d78d686c02a2ab79353a868475bf2e18f48d7d72185b909365a2,2e1ebb8fee3c5cfc3af7c2a5eede4bb35c6eed8e806f604d6181ebc212b9c620,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,E__snr_10__noise_8128,standard__n8128__electrode__snr10,E,10,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n8128__electrode__snr10.npz,a9876633774888143dc668b0e2119f9e02b21718aa0b64fed6d34d82ff21d6b8,a1a3ae823cf707111c13d1f02deff4bc481deecffd8894c074b436d46455a57f,f3748f9ddb4fcc1a68c5173fc418ec9284195cab1bb36f491b124eebf0a7d449,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,I__snr_10__noise_8128,standard__n8128__independent_rms__snr10,I,10,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n8128__independent_rms__snr10.npz,ddab4e763e27f7e433c66594b8945bb3c8d9e011ad1843caa988104c8da26624,74fd6f2803ba6474092f2cb2d7ba602848833dd1ff79abe1d13a350ded57d4cf,52a737fdeb584852a0d45c42729c1a3c8a4457e5b51ab403ca1fd00fd4b40bb9,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,E__snr_10__noise_101,standard__n101__electrode__snr10,E,10,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n101__electrode__snr10.npz,0feaaa21582100f4ac05b188f232ed1067b84684e2512226df09b39d6543f64f,3af4d3677a8215376c45af6f0bec6e7e1dedc0c5b805f2bc5caf29ab7289ed5c,e1c5a093c971f8dd322ef87c4a61793f2d978a2d00dc936ce1086c33dc58d528,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,I__snr_10__noise_101,standard__n101__independent_rms__snr10,I,10,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n101__independent_rms__snr10.npz,8b5ec46b3762e29c9999fac86cbad9e5a5e436efa2fa68315c7e5dc506a71dfd,ea589fc48a4e40b2d42fd1c57fcc86b9f3f51fd3fc0e6c3cd3b68dfea63141ca,2e11974ad9bf84a2a653ea36780b96e915ea2f3150c9ce8d696e750a95c83949,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,E__snr_10__noise_202,standard__n202__electrode__snr10,E,10,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n202__electrode__snr10.npz,515139ab9147910c6ed3b0805b67ec4b7dec1b950eb53641d407a7d5b8d8fd79,268735bd731502a1acf29fc36b4140dce2b93991432859a209e79b6a6b813d60,3d70887ac00be71d38641e553b5714375d65d43e8ab541234506fbea4dc34e40,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,I__snr_10__noise_202,standard__n202__independent_rms__snr10,I,10,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n202__independent_rms__snr10.npz,1f1fd178f6b67516bfe373ee94b4eb2ea4bdb9990912232bee20a20c64ad2ba8,acfff9a750fa98876acc4553eb552cc6a33b11c147ba7cd9feecb85d9b50f2e5,fa03e8ff81a47d8c5aba08b3ed4465ae3a01e93831fe18abff00db5f891a5c45,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,E__snr_10__noise_303,standard__n303__electrode__snr10,E,10,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n303__electrode__snr10.npz,ab63ccb5b29668ce216d73747754a3223b17a72cd09dbc627b1c1f9cb1ae3b29,1bcc0eb988ee3734469a814a22f296ff7b2e85d0de2fb0d108a09b13c85e5fa3,d27221228a6175077197c5969fe2e636abdf77f352110f583ed6244c3f94b2e2,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,I__snr_10__noise_303,standard__n303__independent_rms__snr10,I,10,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n303__independent_rms__snr10.npz,1e84e705e660b04d205d7ed9ac4fd0d68ef4cee0a95db5de1478e1a177c21827,e3858e2cafcfa611835587ca2399d105d9396db16cee0f9af5b8af1d4a3136b3,4cca537f5eea5b5d6ca82ef45d0358b7471452611b18e7bbe977f9002fd8514c,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,E__snr_10__noise_404,standard__n404__electrode__snr10,E,10,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n404__electrode__snr10.npz,d4ca8c0a23e376c0ad9af9c81587a930f1cb078d60587dd2d60d3e5f9a88e784,7b0e4e7380c76f2fabe7c845cede20370f3c59c65b010bfca6120a2704282710,fc7501548d880b83095d2309ef6e16796d4f009b3847b4e6d2f1d864bc9dfca1,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
tcn,43,I__snr_10__noise_404,standard__n404__independent_rms__snr10,I,10,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/tcn/seed_43/standard__n404__independent_rms__snr10.npz,ed3be2fc9baece2ae85c855a30dd77e1f3825a3bd6683930ca1282c1bd99fb5b,f574aa3fd7bd787a55d8929c4980a3f15552216d7b9b6ec273e4daa2802ee93e,dc05ef41e573ddcb91f35d3658be71e2bf841c76403c1d5b67bfc07df3cf6cf9,c7477dff0207ea4b9f85d3d8896a531d71c253bc3616e0bc8daa8bd7370add0b,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,e92dc663a5eb620b3a8d6af62b6da3cc0c45e5b900d15fd223e5b392f07c1f0b,84cba5ac1aa33634d663eccbbb277738657d998f0664727a56c99c922dbc8583,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,8.326672684688674e-17,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
