architecture,snr_db,train_seed,combo_id,noise_seed,combo_set,metric,unit,M_EE,M_IE,M_EI,M_II,g_E,g_I,gamma
tcn,5,43,LL_V1_V4,20001,heldout,absolute macro-AUROC,fraction,0.9091815892656558,0.9093529709308841,0.9109542368947195,0.9114385922170877,-0.00017138166522823184,-0.00048435532236812406,0.0003129736571398922
tcn,5,43,LL_V1_V4,20002,heldout,absolute macro-AUROC,fraction,0.9092696129868362,0.9093065853183446,0.9118850386056717,0.9125056433369197,-3.69723315084558e-05,-0.0006206047312480312,0.0005836323997395754
tcn,5,43,LL_V1_V4,20003,heldout,absolute macro-AUROC,fraction,0.9091249467594518,0.9090430204650886,0.9117146002996439,0.9121869324831738,8.192629436321042e-05,-0.0004723321835299332,0.0005542584778931436
tcn,5,43,LL_V1_V4,20004,heldout,absolute macro-AUROC,fraction,0.9086264579257891,0.9086292991987642,0.9120567707901012,0.9126031431200824,-2.8412729751181587e-06,-0.0005463723299812262,0.000543531057006108
tcn,5,43,LL_V1_V4,20005,heldout,absolute macro-AUROC,fraction,0.9093101413969883,0.9092093530989317,0.9113110167246049,0.9120059685995553,0.00010078829805659772,-0.0006949518749503891,0.0007957401730069869
tcn,5,43,LL_V4,20001,heldout,absolute macro-AUROC,fraction,0.9093845964081206,0.9092038017861277,0.9112862024730415,0.9118019686610739,0.00018079462199294127,-0.000515766188032396,0.0006965608100253373
tcn,5,43,LL_V4,20002,heldout,absolute macro-AUROC,fraction,0.909383432550354,0.9091801801310609,0.9119790321718775,0.912570182831003,0.00020325241929308735,-0.0005911506591255167,0.000794403078418604
tcn,5,43,LL_V4,20003,heldout,absolute macro-AUROC,fraction,0.9085630635821984,0.9084474797193938,0.9118695113660861,0.912325888682244,0.00011558386280463573,-0.00045637731615788546,0.0005719611789625212
tcn,5,43,LL_V4,20004,heldout,absolute macro-AUROC,fraction,0.9083470383299128,0.9081719400122203,0.9121282497675848,0.9127804795681955,0.00017509831769246809,-0.0006522298006107485,0.0008273281183032166
tcn,5,43,LL_V4,20005,heldout,absolute macro-AUROC,fraction,0.9090480457778101,0.9088887622149407,0.9118664219757193,0.9125290327748183,0.00015928356286931677,-0.0006626107990990171,0.0008218943619683339
tcn,5,43,RA,20001,heldout,absolute macro-AUROC,fraction,0.9060300256596415,0.9023859482029162,0.9115474620035571,0.9121115481209504,0.0036440774567253476,-0.0005640861173933365,0.004208163574118684
tcn,5,43,RA,20002,heldout,absolute macro-AUROC,fraction,0.906218966996053,0.9019817634862953,0.9110544897734375,0.9115585246101544,0.004237203509757648,-0.0005040348367169045,0.004741238346474552
tcn,5,43,RA,20003,heldout,absolute macro-AUROC,fraction,0.9070291195676754,0.9029365412308776,0.9114271105688605,0.9119355625752783,0.00409257833679777,-0.0005084520064178033,0.004601030343215573
tcn,5,43,RA,20004,heldout,absolute macro-AUROC,fraction,0.9062737382635839,0.9024569011223367,0.9108706315373791,0.9114170757096461,0.0038168371412472535,-0.0005464441722670133,0.004363281313514267
tcn,5,43,RA,20005,heldout,absolute macro-AUROC,fraction,0.9059663505203368,0.9018849147617954,0.911427460198605,0.9118860659650672,0.004081435758541363,-0.0004586057664621723,0.004540041525003535
tcn,5,43,RA_LA_V1_V6,20001,heldout,absolute macro-AUROC,fraction,0.9075771716920213,0.9057763768106767,0.9114778198274202,0.9118550791442613,0.0018007948813446584,-0.0003772593168411831,0.0021780541981858415
tcn,5,43,RA_LA_V1_V6,20002,heldout,absolute macro-AUROC,fraction,0.9073210528187762,0.9053194778131113,0.9113406504941001,0.9118457106913598,0.0020015750056648907,-0.0005050601972597102,0.002506635202924601
tcn,5,43,RA_LA_V1_V6,20003,heldout,absolute macro-AUROC,fraction,0.9077426803548496,0.9058172256860961,0.9112420607047724,0.9116403442132011,0.0019254546687534901,-0.0003982835084286318,0.002323738177182122
tcn,5,43,RA_LA_V1_V6,20004,heldout,absolute macro-AUROC,fraction,0.9068765395912244,0.9051045729331637,0.9108726521378596,0.9113123169223355,0.0017719666580606752,-0.0004396647844758794,0.0022116314425365546
tcn,5,43,RA_LA_V1_V6,20005,heldout,absolute macro-AUROC,fraction,0.9068017038188028,0.9048072348340244,0.910622605396228,0.9111016024502598,0.001994468984778397,-0.0004789970540318711,0.002473466038810268
tcn,5,43,RA_V1,20001,heldout,absolute macro-AUROC,fraction,0.9069424393812939,0.9040450926090724,0.9112953636221862,0.9117766652445554,0.002897346772221532,-0.00048130162236914575,0.0033786483945906776
tcn,5,43,RA_V1,20002,heldout,absolute macro-AUROC,fraction,0.9067265245199281,0.9034668117662099,0.9109673224252054,0.911437209200016,0.003259712753718169,-0.000469886774810635,0.003729599528528804
tcn,5,43,RA_V1,20003,heldout,absolute macro-AUROC,fraction,0.9080203806811372,0.9049737784021559,0.9113322236524164,0.9118806317662098,0.0030466022789813474,-0.0005484081137934194,0.0035950103927747667
tcn,5,43,RA_V1,20004,heldout,absolute macro-AUROC,fraction,0.9070545192336443,0.9042766123528683,0.910881623220269,0.9113673395365531,0.00277790688077606,-0.0004857163162841349,0.0032636231970601948
tcn,5,43,RA_V1,20005,heldout,absolute macro-AUROC,fraction,0.9066859761461894,0.9037118362797123,0.911003243711027,0.9114758217602882,0.002974139866477099,-0.000472578049261152,0.003446717915738251
tcn,5,43,RA_V2_V5,20001,heldout,absolute macro-AUROC,fraction,0.908508068263472,0.9063583014240073,0.9116646547475,0.9121998522079803,0.002149766839464662,-0.0005351974604802523,0.002684964299944914
tcn,5,43,RA_V2_V5,20002,heldout,absolute macro-AUROC,fraction,0.9086749358336805,0.9062511283650947,0.9114301420673468,0.9120012199542353,0.002423807468585837,-0.0005710778868884825,0.0029948853554743193
tcn,5,43,RA_V2_V5,20003,heldout,absolute macro-AUROC,fraction,0.9092413082914812,0.9070474344059717,0.912066647016357,0.9125490775340792,0.002193873885509512,-0.0004824305177222321,0.002676304403231744
tcn,5,43,RA_V2_V5,20004,heldout,absolute macro-AUROC,fraction,0.9079471920855141,0.9060527371605762,0.9113682755710799,0.9118092335988786,0.001894454924937894,-0.00044095802779864357,0.0023354129527365375
tcn,5,43,RA_V2_V5,20005,heldout,absolute macro-AUROC,fraction,0.9082936852669461,0.9062284832922696,0.9117215824351683,0.9122757114546834,0.0020652019746765227,-0.000554129019515126,0.0026193309941916487
tcn,5,101,LA,20001,heldout,absolute macro-AUROC,fraction,0.9071941169597875,0.9038324657185143,0.9090094312574438,0.9101399877977133,0.003361651241273189,-0.0011305565402695006,0.00449220778154269
tcn,5,101,LA,20002,heldout,absolute macro-AUROC,fraction,0.9075852006585103,0.9046002317080262,0.9085731286951833,0.9095951126315454,0.002984968950484168,-0.001021983936362103,0.004006952886846271
tcn,5,101,LA,20003,heldout,absolute macro-AUROC,fraction,0.905830834423688,0.9023680912848727,0.909145796768103,0.910376139730879,0.0034627431388152274,-0.001230342962776021,0.004693086101591248
tcn,5,101,LA,20004,heldout,absolute macro-AUROC,fraction,0.9066542979364597,0.9034669084991835,0.9089878300495213,0.9098421133856534,0.0031873894372761447,-0.0008542833361320223,0.004041672773408167
tcn,5,101,LA,20005,heldout,absolute macro-AUROC,fraction,0.9052192418414565,0.9019960539820646,0.9083760274894319,0.9091660883065025,0.0032231878593919072,-0.0007900608170705592,0.004013248676462466
tcn,5,101,LA_V3_V6,20001,heldout,absolute macro-AUROC,fraction,0.9091254262938382,0.9078323032854867,0.9094653834055944,0.9104917489799316,0.0012931230083514933,-0.001026365574337218,0.0023194885826887113
tcn,5,101,LA_V3_V6,20002,heldout,absolute macro-AUROC,fraction,0.9090878566469296,0.9078939517207567,0.9093856223514851,0.9104350517188132,0.001193904926172884,-0.001049429367328103,0.002243334293500987
tcn,5,101,LA_V3_V6,20003,heldout,absolute macro-AUROC,fraction,0.9076937389631355,0.9061038984106424,0.909269842510889,0.9103996217691609,0.0015898405524931158,-0.0011297792582718458,0.0027196198107649616
tcn,5,101,LA_V3_V6,20004,heldout,absolute macro-AUROC,fraction,0.9080766538652266,0.906694659459574,0.9093717094084832,0.910351181052957,0.0013819944056526756,-0.0009794716444737617,0.0023614660501264373
tcn,5,101,LA_V3_V6,20005,heldout,absolute macro-AUROC,fraction,0.9073010837577005,0.9058178556266536,0.9091450825244232,0.9098947509477717,0.0014832281310468431,-0.0007496684233485595,0.0022328965543954027
tcn,5,101,LA_V6,20001,heldout,absolute macro-AUROC,fraction,0.9083213070417605,0.9065459167110144,0.9093694463163414,0.9104993566466225,0.0017753903307461405,-0.001129910330281092,0.0029053006610272325
tcn,5,101,LA_V6,20002,heldout,absolute macro-AUROC,fraction,0.9087701451765066,0.9071667411835115,0.9090421613572778,0.9101927290735992,0.0016034039929950783,-0.0011505677163213823,0.0027539717093164606
tcn,5,101,LA_V6,20003,heldout,absolute macro-AUROC,fraction,0.9071272230466182,0.9049516899163214,0.9090967629098603,0.9103383458098975,0.002175533130296836,-0.0012415829000371748,0.003417116030334011
tcn,5,101,LA_V6,20004,heldout,absolute macro-AUROC,fraction,0.9075309692367763,0.9055992325010018,0.9094004603370156,0.9104451231059624,0.001931736735774514,-0.0010446627689467691,0.0029763995047212832
tcn,5,101,LA_V6,20005,heldout,absolute macro-AUROC,fraction,0.9065097979861154,0.9045525619904888,0.9089733020793792,0.9097945359025971,0.001957235995626583,-0.0008212338232178595,0.0027784698188444423
tcn,5,101,LL,20001,heldout,absolute macro-AUROC,fraction,0.9071399127210521,0.9055029070489683,0.9081428491952513,0.9089581060470493,0.0016370056720838022,-0.0008152568517979519,0.002452262523881754
tcn,5,101,LL,20002,heldout,absolute macro-AUROC,fraction,0.9071249787425841,0.9049596076560867,0.9088469013902657,0.9096042706931126,0.002165371086497392,-0.0007573693028468664,0.0029227403893442583
tcn,5,101,LL,20003,heldout,absolute macro-AUROC,fraction,0.9070649413392984,0.9054509819957719,0.9096942483628817,0.9107271433885844,0.0016139593435264832,-0.0010328950257026959,0.002646854369229179
tcn,5,101,LL,20004,heldout,absolute macro-AUROC,fraction,0.9074543828610707,0.9055037077733104,0.9096479074336805,0.9104191258355995,0.0019506750877603674,-0.0007712184019189605,0.002721893489679328
tcn,5,101,LL,20005,heldout,absolute macro-AUROC,fraction,0.9070136384555422,0.9052163291219731,0.9091356941056359,0.9097061109256905,0.0017973093335690304,-0.0005704168200546533,0.0023677261536236838
tcn,5,101,LL_V1_V4,20001,heldout,absolute macro-AUROC,fraction,0.9066583149016898,0.9059514683839925,0.9081770211621174,0.9092909016983031,0.0007068465176972571,-0.001113880536185663,0.0018207270538829201
tcn,5,101,LL_V1_V4,20002,heldout,absolute macro-AUROC,fraction,0.9070911019470603,0.906394956268063,0.9087346561623934,0.9096755977577917,0.0006961456789973397,-0.0009409415953983702,0.0016370872743957099
tcn,5,101,LL_V1_V4,20003,heldout,absolute macro-AUROC,fraction,0.9084028078348613,0.9077996014079799,0.9096561133232492,0.910816563520114,0.0006032064268813864,-0.0011604501968647263,0.0017636566237461127
tcn,5,101,LL_V1_V4,20004,heldout,absolute macro-AUROC,fraction,0.9075890454843402,0.9066621863062432,0.9093196261830686,0.9104941779249414,0.0009268591780969837,-0.0011745517418727536,0.0021014109199697373
tcn,5,101,LL_V1_V4,20005,heldout,absolute macro-AUROC,fraction,0.907459930767104,0.9068387360820898,0.9091801596789173,0.9101013330707218,0.0006211946850142036,-0.0009211733918045306,0.0015423680768187342
tcn,5,101,LL_V4,20001,heldout,absolute macro-AUROC,fraction,0.907438066030062,0.9065743639444014,0.9084178141240651,0.9094718650510689,0.000863702085660667,-0.0010540509270038356,0.0019177530126645026
tcn,5,101,LL_V4,20002,heldout,absolute macro-AUROC,fraction,0.9076291038505453,0.9064554951663053,0.9090174689029391,0.9099291121012337,0.0011736086842399907,-0.0009116431982946205,0.002085251882534611
tcn,5,101,LL_V4,20003,heldout,absolute macro-AUROC,fraction,0.9079756802203958,0.9071343226288662,0.9097738420217507,0.9108067952257191,0.0008413575915295901,-0.0010329532039683453,0.0018743107954979354
tcn,5,101,LL_V4,20004,heldout,absolute macro-AUROC,fraction,0.9074823578387798,0.9064750089189649,0.9097628862663549,0.9106010259894575,0.00100734891981491,-0.0008381397231025378,0.0018454886429174477
tcn,5,101,LL_V4,20005,heldout,absolute macro-AUROC,fraction,0.907664613901981,0.9066899232808521,0.9092067394007456,0.9100499800509534,0.0009746906211289819,-0.0008432406502077994,0.0018179312713367812
tcn,5,101,RA,20001,heldout,absolute macro-AUROC,fraction,0.8990220233867598,0.8967404921208258,0.9098754203473977,0.9107556772918187,0.0022815312659340004,-0.0008802569444210651,0.0031617882103550654
tcn,5,101,RA,20002,heldout,absolute macro-AUROC,fraction,0.8997056849233968,0.8974270180865114,0.9093572036921375,0.9101760484039347,0.002278666836885379,-0.000818844711797273,0.003097511548682652
tcn,5,101,RA,20003,heldout,absolute macro-AUROC,fraction,0.9014607982894518,0.8989375446133122,0.9098896320897735,0.9109418124714568,0.002523253676139592,-0.0010521803816833097,0.0035754340578229016
tcn,5,101,RA,20004,heldout,absolute macro-AUROC,fraction,0.9008697475996101,0.8983280863739026,0.9095072140697414,0.9103787764950206,0.0025416612257075366,-0.0008715624252791931,0.0034132236509867298
tcn,5,101,RA,20005,heldout,absolute macro-AUROC,fraction,0.8998438594635552,0.8977209903484024,0.9098214407951328,0.9104815847925813,0.0021228691151528034,-0.0006601439974485146,0.002783013112601318
tcn,5,101,RA_LA_V1_V6,20001,heldout,absolute macro-AUROC,fraction,0.90536400918196,0.9038212942296109,0.9093036886574822,0.9103861392988236,0.0015427149523491446,-0.0010824506413413815,0.002625165593690526
tcn,5,101,RA_LA_V1_V6,20002,heldout,absolute macro-AUROC,fraction,0.905768670312143,0.9041964554270763,0.9089268425827137,0.9100861014569783,0.0015722148850667583,-0.0011592588742646015,0.00273147375933136
tcn,5,101,RA_LA_V1_V6,20003,heldout,absolute macro-AUROC,fraction,0.9065476305735016,0.9046301889096912,0.9092372203794721,0.9105225183746397,0.0019174416638104708,-0.0012852979951676335,0.0032027396589781043
tcn,5,101,RA_LA_V1_V6,20004,heldout,absolute macro-AUROC,fraction,0.9063882157893254,0.9043220862013548,0.9091057484564307,0.9101660243139706,0.0020661295879705888,-0.0010602758575399829,0.0031264054455105716
tcn,5,101,RA_LA_V1_V6,20005,heldout,absolute macro-AUROC,fraction,0.9056176867683465,0.9037746724304684,0.9091965958779964,0.910085936999996,0.001843014337878146,-0.000889341121999565,0.002732355459877711
tcn,5,101,RA_V1,20001,heldout,absolute macro-AUROC,fraction,0.9008548324599314,0.8990490848678142,0.9093018790467428,0.9103595274504063,0.0018057475921171573,-0.0010576484036635136,0.002863395995780671
tcn,5,101,RA_V1,20002,heldout,absolute macro-AUROC,fraction,0.9017778535313795,0.9000253199003563,0.9088073026981727,0.9099444600142685,0.0017525336310232342,-0.0011371573160958715,0.0028896909471191057
tcn,5,101,RA_V1,20003,heldout,absolute macro-AUROC,fraction,0.9037777099284989,0.9018905300785167,0.9094680814672653,0.9105685552382251,0.0018871798499822123,-0.0011004737709597867,0.002987653620941999
tcn,5,101,RA_V1,20004,heldout,absolute macro-AUROC,fraction,0.9034342051860133,0.901565036774896,0.9091030819660609,0.9100374866056582,0.0018691684111172835,-0.0009344046395972638,0.0028035730507145473
tcn,5,101,RA_V1,20005,heldout,absolute macro-AUROC,fraction,0.901982337791815,0.9005855161126715,0.9093514058956575,0.9102661357017954,0.0013968216791435673,-0.0009147298061378262,0.0023115514852813934
tcn,5,101,RA_V2_V5,20001,heldout,absolute macro-AUROC,fraction,0.9030773902507752,0.9018606644845164,0.9098366428458349,0.9108659011972445,0.0012167257662587527,-0.0010292583514096565,0.0022459841176684092
tcn,5,101,RA_V2_V5,20002,heldout,absolute macro-AUROC,fraction,0.903521074408119,0.9023931062296204,0.9096698219069677,0.9106003795795763,0.001127968178498584,-0.000930557672608634,0.002058525851107218
tcn,5,101,RA_V2_V5,20003,heldout,absolute macro-AUROC,fraction,0.9049082572763094,0.9037243562591513,0.9097548555860021,0.9109709087224053,0.001183901017158151,-0.0012160531364031613,0.0023999541535613123
tcn,5,101,RA_V2_V5,20004,heldout,absolute macro-AUROC,fraction,0.9041900493644462,0.9029743440055572,0.9097020092704365,0.9107511679027723,0.001215705358889041,-0.0010491586323357893,0.0022648639912248303
tcn,5,101,RA_V2_V5,20005,heldout,absolute macro-AUROC,fraction,0.9034387621841908,0.902656080939075,0.9099441474545676,0.9108919467634353,0.0007826812451158238,-0.0009477993088676806,0.0017304805539835044
tcn,5,202,LA,20001,heldout,absolute macro-AUROC,fraction,0.9104105207068315,0.9060868238186837,0.9129192664260518,0.9139505090206367,0.004323696888147821,-0.0010312425945848691,0.00535493948273269
tcn,5,202,LA,20002,heldout,absolute macro-AUROC,fraction,0.91049774618043,0.9064387079454388,0.911997019383824,0.912458522879577,0.004059038234991208,-0.00046150349575291294,0.004520541730744121
tcn,5,202,LA,20003,heldout,absolute macro-AUROC,fraction,0.9097585270604153,0.9060045902200727,0.9123741079109282,0.9133539515344922,0.003753936840342531,-0.0009798436235639585,0.0047337804639064895
tcn,5,202,LA,20004,heldout,absolute macro-AUROC,fraction,0.90947417488883,0.9055657899287602,0.9123284247247891,0.9129065743959657,0.003908384960069733,-0.000578149671176531,0.004486534631246264
tcn,5,202,LA,20005,heldout,absolute macro-AUROC,fraction,0.9094962375725988,0.9055819069233697,0.9113393788557603,0.9119342866783701,0.003914330649229081,-0.000594907822609736,0.004509238471838817
tcn,5,202,LA_V3_V6,20001,heldout,absolute macro-AUROC,fraction,0.911518409530107,0.9096640503225958,0.9131183803430583,0.9140881233092519,0.0018543592075112025,-0.0009697429661936763,0.002824102173704879
