architecture,snr_db,train_seed,train_strategy,test_structure,combo_id,noise_seed,case_id,prediction_path,prediction_sha256,checkpoint_path,checkpoint_sha256,clean_input_sha256,noisy_input_sha256,config_sha256,matrix_sha256,record_identity_path,diagnostics_path,cohort_path,patient_draws_path,n_records,n_patients,class_order,unit,recomputed_macro_auroc,original_macro_auroc,absolute_error,passed
resnet,5,17,electrode,independent_rms,LL,20001,bandpass_n20001_cLL_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cLL_independent_rms_s5.npz,352a6be1ff4cad3a36182250791af7d46de4b527ed72c579976f15ef0a5e7df4,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,08b8ffba265f59203b1d4fd22043686284884855c6a638a379b14d8c3ed684bb,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cLL_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8975366004344906,0.8975366004344906,0.0,True
resnet,15,17,electrode,electrode,RA_LA_V1_V6,20001,bandpass_n20001_cRA_LA_V1_V6_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_LA_V1_V6_electrode_s15.npz,59a6957500a48fd0b23dda3f59b4e32f63d489191d42d46a973d6f5fbe4c99a7,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,5916e8ce56207f40d5f6170eeefe111932dc60ec5785031a41879e032b7ab7b5,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_LA_V1_V6_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9096641055421634,0.9096641055421634,0.0,True
resnet,5,17,electrode,electrode,RA_LA_V1_V6,20001,bandpass_n20001_cRA_LA_V1_V6_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_LA_V1_V6_electrode_s5.npz,253a5a4c2fc7be9b1690de7ee8c58503ae108bc37a12b34e0a3103d2ba125a73,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,5a216e83bad0ab77e7f08741739a0b7d9bb30349807154ba9777df2ae064057e,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_LA_V1_V6_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8944193720178332,0.8944193720178332,0.0,True
resnet,15,17,electrode,independent_rms,RA_LA_V1_V6,20001,bandpass_n20001_cRA_LA_V1_V6_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_LA_V1_V6_independent_rms_s15.npz,f73175acf733fea4938c00218529cf69dd260238ab9a60d9bb663aabf2d98897,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,174bbce5f11a8daa65f7c985f62cbdac89e3559b37331db258e6f732ae163e18,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_LA_V1_V6_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9089891378867941,0.9089891378867943,1.1102230246251565e-16,True
resnet,5,17,electrode,independent_rms,RA_LA_V1_V6,20001,bandpass_n20001_cRA_LA_V1_V6_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_LA_V1_V6_independent_rms_s5.npz,27d48b980d8aefcc2ce0920cc1b3043bd4ad1f3a14bf0683194559bb9220874b,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,2f2f05d2cfca8b20fd49dd02e2453916f5c3237f5b31eb0fc47537aa9ddd441a,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_LA_V1_V6_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8989717152844164,0.8989717152844164,0.0,True
resnet,15,17,electrode,electrode,RA_V1,20001,bandpass_n20001_cRA_V1_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_V1_electrode_s15.npz,d67466b004f6e4e9881bd1c254e38dc629ad837cb3c91584a25e2fe46834a4e2,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,6b04b597f7da4f521da1f6ae9545dcb91dd9a37b047c135ac4d656115bf8a175,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_V1_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9081600974700331,0.9081600974700331,0.0,True
resnet,5,17,electrode,electrode,RA_V1,20001,bandpass_n20001_cRA_V1_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_V1_electrode_s5.npz,4ffc576a4c78547fb25e998ffe15a7b4e6a12076db9517694a2faf034966af43,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,ca0ce90aba48f8b450376adfd33cfe8ca530682efee6cce8517ae2567b41b427,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_V1_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8904162429076905,0.8904162429076905,0.0,True
resnet,15,17,electrode,independent_rms,RA_V1,20001,bandpass_n20001_cRA_V1_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_V1_independent_rms_s15.npz,7b8b9bfa682215abf2c74c9423504e366be3b0aded48acc43d435e44caf22abe,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,ab96479f29a7dd2125aa113050d2cfa82d5e0ace2b234897a935bc06a54c5d3e,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_V1_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9090354994806722,0.9090354994806724,2.220446049250313e-16,True
resnet,5,17,electrode,independent_rms,RA_V1,20001,bandpass_n20001_cRA_V1_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_V1_independent_rms_s5.npz,1d518076dd8572f05e6699ee31ac5d8f241917feb1311994cf5825854f749e71,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,1e8160b20cdccc93b52c35923698970443e18b2a2ee58d55a87372eafcf73bbc,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_V1_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.898924479615169,0.8989244796151692,2.220446049250313e-16,True
resnet,15,17,electrode,electrode,RA_V2_V5,20001,bandpass_n20001_cRA_V2_V5_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_V2_V5_electrode_s15.npz,73f12431aafcb19c27bd116b4877216f118dd14a685506b4274157092403c9e7,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,e641c0c6650a034e0bff4ccc0132cd8afaa86a1e146f7f3519446007f851a9c0,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_V2_V5_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9086552645155448,0.9086552645155447,1.1102230246251565e-16,True
resnet,5,17,electrode,electrode,RA_V2_V5,20001,bandpass_n20001_cRA_V2_V5_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_V2_V5_electrode_s5.npz,edd517ce8da3d5828c9f71263ad900ace66bba0ce29c8ae12633b3782868a19e,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,fefd23fedcf19b5a98f9ca51bf15718f2e0cdf7aa1b40a30f9a8f75f738519d7,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_V2_V5_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8938122259869402,0.8938122259869401,1.1102230246251565e-16,True
resnet,15,17,electrode,independent_rms,RA_V2_V5,20001,bandpass_n20001_cRA_V2_V5_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_V2_V5_independent_rms_s15.npz,6d91406c74e6ad05be66361920dd00188ec80c85d68d2457ae61abae5943d3dc,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,d46d607ca5b67a01b0096a3770738dcdc089fe2fe513624619592bf38049dda3,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_V2_V5_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9091111937395684,0.9091111937395684,0.0,True
resnet,5,17,electrode,independent_rms,RA_V2_V5,20001,bandpass_n20001_cRA_V2_V5_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_V2_V5_independent_rms_s5.npz,5649ba1bb01ff2f9fadb5065619499e0f7001e869b7b1f2c93f19cffe3ad3532,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,8b5d19f21bb8d730b7d0b4163b0dcc5f503e6a890d660ce47e1c86e7e80c2664,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_V2_V5_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.899831726161073,0.899831726161073,0.0,True
resnet,15,17,electrode,electrode,RA,20001,bandpass_n20001_cRA_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_electrode_s15.npz,6ac8c8f15049c25c5ccfa985aba28c1345daac4e3a272377ecf16562f164f7e6,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,fa5cb4cff0ea1a8957bea454672c7c8c57aebf76e2621f5e568c8c4a50fdb78e,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9082482102867981,0.9082482102867981,0.0,True
resnet,5,17,electrode,electrode,RA,20001,bandpass_n20001_cRA_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_electrode_s5.npz,b1fde2593d1abab7f71e4653e78971adf799584f10635581181cc7600d2a187a,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,4d38148fcacb7d72135ae1f70f43594230fcdb4b5dbbb3355a2782e62a97cc9f,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8893654208379221,0.8893654208379221,0.0,True
resnet,15,17,electrode,independent_rms,RA,20001,bandpass_n20001_cRA_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_independent_rms_s15.npz,a50f5b3784a7bfc399978e00371011ed4a9f0c4a1d7f246dbe62acee95d46d9c,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,935fb4383845e4957bfef8680e8a9756a7266eaa5eb59305953a1bb2f6d8fd5e,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9091508059178521,0.9091508059178521,0.0,True
resnet,5,17,electrode,independent_rms,RA,20001,bandpass_n20001_cRA_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20001_cRA_independent_rms_s5.npz,6380c045c9935097d8186d0cecf97e03ecc32972ca9164173dfaa360f042e4de,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,6f71fbf9ebbd2ed42bbce6208cfaf9210b7eed7506cad8dce6a0d45063068822,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20001_cRA_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8993235834051749,0.8993235834051749,0.0,True
resnet,15,17,electrode,electrode,LA_V3_V6,20002,bandpass_n20002_cLA_V3_V6_electrode_s15,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20002_cLA_V3_V6_electrode_s15.npz,1e074d3ac6b9be75ee2d1541e1ff0490f3d0c7db0291346ee4701f3cb614e44a,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,953f9aac678669696d783399e5e3ae0895114f22fe8142577b3b541602cc2390,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20002_cLA_V3_V6_electrode_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9082328045250654,0.9082328045250652,2.220446049250313e-16,True
resnet,5,17,electrode,electrode,LA_V3_V6,20002,bandpass_n20002_cLA_V3_V6_electrode_s5,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20002_cLA_V3_V6_electrode_s5.npz,c3f429e9295d7d6917a5361ccd40d14003ebd2a6db92d17a4fc987d8452560b2,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,ed12e37b35bfb4c1696e7e64572be24ce7c8137f7fb1a80b390295dc2f427bb4,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20002_cLA_V3_V6_electrode_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8936203520500114,0.8936203520500114,0.0,True
resnet,15,17,electrode,independent_rms,LA_V3_V6,20002,bandpass_n20002_cLA_V3_V6_independent_rms_s15,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20002_cLA_V3_V6_independent_rms_s15.npz,eede1e3a8ce71c1083743b7b39be7672f92494f1adc16b9b5f6bda311ae3b17d,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,3777c067622e2cb1a2a3aa7749a72fef9bc37d38bf543344557f43acdbb068dd,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20002_cLA_V3_V6_independent_rms_s15.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.9088502844339367,0.9088502844339367,0.0,True
resnet,5,17,electrode,independent_rms,LA_V3_V6,20002,bandpass_n20002_cLA_V3_V6_independent_rms_s5,phase2/results/predictions/full/electrode/resnet/seed_17/bandpass_n20002_cLA_V3_V6_independent_rms_s5.npz,f8f336dc9884313bf9e323502e5f03c375a4404a8b57fe6cd239f012ced99cbb,phase2/results/checkpoints/full/electrode/resnet/seed_17/best.pt,378032a6627c7bd70fc8bddcd8e5c8f47c1c897410ba9ea567349bdbbd6f2da8,3f667437db6e65e4f2852bcbf00ca26043dcee6236fb9a13ef612457494e63d4,b673d61254683769a87398af57a3e51dba9b4e9783fe24dd1dc539b33c6960da,980993c490b41e9793164c1d9bbfa54f728606fff281e07486e7af2fc41ddda7,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,overnight_supplements_v2/did/record_input_identity.parquet,phase2/results/test_inputs/full/diagnostics/bandpass_n20002_cLA_V3_V6_independent_rms_s5.npz,phase2/results/tables/full/patient_bootstrap/cohort.npz,phase2/results/tables/full/patient_bootstrap/patient_draws.npy,2158,1877,"[""NORM"", ""MI"", ""STTC"", ""CD"", ""HYP""]",fraction,0.8984980908644395,0.8984980908644395,0.0,True
