model,strategy,seed,group_id,class_name,bin_id,count,probability_sum,target_sum
resnet,electrode,17,primary_joint,NORM,12,11515,9619.094567239285,8849.0
resnet,electrode,17,primary_joint,NORM,13,17344,15649.409972965717,14573.0
resnet,electrode,17,primary_joint,NORM,14,38865,37767.84923052788,36509.0
resnet,electrode,17,primary_joint,MI,0,100242,2087.981076501288,4023.0
resnet,electrode,17,primary_joint,MI,1,25746,2479.507265560329,3985.0
resnet,electrode,17,primary_joint,MI,2,16084,2645.1776764690876,4009.0
resnet,electrode,17,primary_joint,MI,3,11098,2573.924147248268,3499.0
resnet,electrode,17,primary_joint,MI,4,8490,2541.4677640497684,3008.0
resnet,electrode,17,primary_joint,MI,5,6954,2540.4899435043335,2901.0
resnet,electrode,17,primary_joint,MI,6,5622,2429.4616867005825,2553.0
resnet,electrode,17,primary_joint,MI,7,4908,2453.268960982561,2507.0
resnet,electrode,17,primary_joint,MI,8,4527,2563.3252727389336,2546.0
resnet,electrode,17,primary_joint,MI,9,4308,2727.3851459622383,2747.0
resnet,electrode,17,primary_joint,MI,10,4350,3044.3549186587334,3074.0
resnet,electrode,17,primary_joint,MI,11,4485,3438.7698035240173,3418.0
resnet,electrode,17,primary_joint,MI,12,5128,4281.751682579517,4272.0
resnet,electrode,17,primary_joint,MI,13,5629,5070.364520072937,4689.0
resnet,electrode,17,primary_joint,MI,14,8229,7972.93629693985,7769.0
resnet,electrode,17,primary_joint,STTC,0,96849,1891.9169966502595,2158.0
resnet,electrode,17,primary_joint,STTC,1,23258,2251.3904389813542,2182.0
resnet,electrode,17,primary_joint,STTC,2,14722,2431.9284822940826,2394.0
resnet,electrode,17,primary_joint,STTC,3,11005,2550.1876686811447,2439.0
resnet,electrode,17,primary_joint,STTC,4,8608,2573.2247379124165,2460.0
resnet,electrode,17,primary_joint,STTC,5,7250,2652.612501591444,2792.0
resnet,electrode,17,primary_joint,STTC,6,6620,2867.3904356360435,3003.0
resnet,electrode,17,primary_joint,STTC,7,6499,3247.955402433872,3301.0
resnet,electrode,17,primary_joint,STTC,8,6255,3542.116464138031,3652.0
resnet,electrode,17,primary_joint,STTC,9,6049,3829.4066058397293,4167.0
resnet,electrode,17,primary_joint,STTC,10,6327,4430.234853088856,4570.0
resnet,electrode,17,primary_joint,STTC,11,6032,4621.2840911746025,4620.0
resnet,electrode,17,primary_joint,STTC,12,5854,4882.29961591959,4720.0
resnet,electrode,17,primary_joint,STTC,13,6271,5642.71734136343,5679.0
resnet,electrode,17,primary_joint,STTC,14,4201,4018.465836942196,3963.0
resnet,electrode,17,primary_joint,CD,0,142007,2958.536049889517,8717.0
resnet,electrode,17,primary_joint,CD,1,22174,2094.833762280643,4848.0
resnet,electrode,17,primary_joint,CD,2,9717,1586.9743719547987,3455.0
resnet,electrode,17,primary_joint,CD,3,5878,1358.0048783868551,2792.0
resnet,electrode,17,primary_joint,CD,4,4244,1267.3713223040104,2322.0
resnet,electrode,17,primary_joint,CD,5,3270,1192.354497462511,2033.0
resnet,electrode,17,primary_joint,CD,6,2598,1126.2719418406487,1735.0
resnet,electrode,17,primary_joint,CD,7,2209,1102.1131496429443,1600.0
resnet,electrode,17,primary_joint,CD,8,1807,1022.2602353096008,1406.0
resnet,electrode,17,primary_joint,CD,9,1674,1059.651503443718,1364.0
resnet,electrode,17,primary_joint,CD,10,1644,1151.0322563052177,1417.0
resnet,electrode,17,primary_joint,CD,11,1929,1480.6011570096016,1636.0
resnet,electrode,17,primary_joint,CD,12,2410,2014.5209570527077,2194.0
resnet,electrode,17,primary_joint,CD,13,3820,3448.6250717639923,3715.0
resnet,electrode,17,primary_joint,CD,14,10419,10179.796826720238,10366.0
resnet,electrode,17,primary_joint,HYP,0,154782,2094.6426725035853,4909.0
resnet,electrode,17,primary_joint,HYP,1,18846,1777.911833629012,2158.0
resnet,electrode,17,primary_joint,HYP,2,9012,1475.1460480839014,1706.0
resnet,electrode,17,primary_joint,HYP,3,5771,1336.4101245999336,1565.0
resnet,electrode,17,primary_joint,HYP,4,4251,1269.010681539774,1541.0
resnet,electrode,17,primary_joint,HYP,5,3283,1198.1090499460697,1269.0
resnet,electrode,17,primary_joint,HYP,6,2632,1138.0553371310234,1222.0
resnet,electrode,17,primary_joint,HYP,7,2514,1254.6622233688831,1283.0
resnet,electrode,17,primary_joint,HYP,8,2125,1203.5827507972717,1244.0
resnet,electrode,17,primary_joint,HYP,9,1967,1244.0762777328491,1107.0
resnet,electrode,17,primary_joint,HYP,10,1903,1331.2089654803276,1148.0
resnet,electrode,17,primary_joint,HYP,11,1490,1141.2106847167015,946.0
resnet,electrode,17,primary_joint,HYP,12,1654,1381.289562880993,1174.0
resnet,electrode,17,primary_joint,HYP,13,2298,2070.5273699760437,1809.0
resnet,electrode,17,primary_joint,HYP,14,3272,3187.5462431311607,3119.0
resnet,mixed,17,clean,NORM,0,670,8.601989862068194,7.0
resnet,mixed,17,clean,NORM,1,100,9.517867714166641,9.0
resnet,mixed,17,clean,NORM,2,54,8.875917539000511,7.0
resnet,mixed,17,clean,NORM,3,45,10.415027722716331,9.0
resnet,mixed,17,clean,NORM,4,49,14.470115751028061,10.0
resnet,mixed,17,clean,NORM,5,39,14.17525401711464,12.0
resnet,mixed,17,clean,NORM,6,32,13.692944496870041,10.0
resnet,mixed,17,clean,NORM,7,47,23.443930089473724,20.0
resnet,mixed,17,clean,NORM,8,53,29.772033512592316,24.0
resnet,mixed,17,clean,NORM,9,59,37.47149336338043,31.0
resnet,mixed,17,clean,NORM,10,66,46.21289348602295,32.0
resnet,mixed,17,clean,NORM,11,74,56.84695661067963,44.0
resnet,mixed,17,clean,NORM,12,93,77.98944061994553,72.0
resnet,mixed,17,clean,NORM,13,146,132.085529088974,108.0
resnet,mixed,17,clean,NORM,14,631,616.663567841053,568.0
resnet,mixed,17,clean,MI,0,1052,17.23365562915569,38.0
resnet,mixed,17,clean,MI,1,196,18.775251418352127,31.0
resnet,mixed,17,clean,MI,2,112,18.38402058184147,19.0
resnet,mixed,17,clean,MI,3,107,24.818580716848373,31.0
resnet,mixed,17,clean,MI,4,66,19.563410878181458,18.0
resnet,mixed,17,clean,MI,5,36,13.303252696990967,16.0
resnet,mixed,17,clean,MI,6,55,24.09665647149086,21.0
resnet,mixed,17,clean,MI,7,57,28.50114095211029,26.0
resnet,mixed,17,clean,MI,8,41,23.363496780395508,23.0
resnet,mixed,17,clean,MI,9,41,25.914273738861084,20.0
resnet,mixed,17,clean,MI,10,51,35.800148487091064,30.0
resnet,mixed,17,clean,MI,11,55,42.078685224056244,36.0
resnet,mixed,17,clean,MI,12,58,48.59629672765732,48.0
resnet,mixed,17,clean,MI,13,70,63.162238240242004,50.0
resnet,mixed,17,clean,MI,14,161,156.9840880036354,143.0
resnet,mixed,17,clean,STTC,0,1367,15.563797865757806,59.0
resnet,mixed,17,clean,STTC,1,174,16.627648502588272,41.0
resnet,mixed,17,clean,STTC,2,102,16.594194754958153,44.0
resnet,mixed,17,clean,STTC,3,55,13.116191253066063,25.0
resnet,mixed,17,clean,STTC,4,48,14.317107230424881,30.0
resnet,mixed,17,clean,STTC,5,54,19.864696979522705,33.0
resnet,mixed,17,clean,STTC,6,51,21.97749435901642,29.0
resnet,mixed,17,clean,STTC,7,40,20.154041320085526,27.0
resnet,mixed,17,clean,STTC,8,36,20.50016224384308,29.0
resnet,mixed,17,clean,STTC,9,30,19.127952337265015,21.0
resnet,mixed,17,clean,STTC,10,47,32.80498272180557,43.0
resnet,mixed,17,clean,STTC,11,40,30.92178910970688,35.0
resnet,mixed,17,clean,STTC,12,40,33.34628427028656,35.0
resnet,mixed,17,clean,STTC,13,48,43.06265711784363,44.0
resnet,mixed,17,clean,STTC,14,26,24.774739146232605,26.0
resnet,mixed,17,clean,CD,0,963,25.575193262659013,31.0
resnet,mixed,17,clean,CD,1,276,26.533108569681644,20.0
resnet,mixed,17,clean,CD,2,157,25.53750729560852,32.0
resnet,mixed,17,clean,CD,3,106,24.335346654057503,20.0
resnet,mixed,17,clean,CD,4,91,26.93808364868164,21.0
resnet,mixed,17,clean,CD,5,57,20.677192509174347,14.0
resnet,mixed,17,clean,CD,6,40,17.33143323659897,9.0
resnet,mixed,17,clean,CD,7,46,23.0880009829998,18.0
resnet,mixed,17,clean,CD,8,28,15.840921759605408,11.0
resnet,mixed,17,clean,CD,9,32,20.30899852514267,19.0
resnet,mixed,17,clean,CD,10,30,20.88939142227173,12.0
resnet,mixed,17,clean,CD,11,29,22.351470172405243,20.0
resnet,mixed,17,clean,CD,12,54,45.25277000665665,38.0
resnet,mixed,17,clean,CD,13,48,43.323731660842896,39.0
resnet,mixed,17,clean,CD,14,201,197.01653629541397,192.0
resnet,mixed,17,clean,HYP,0,1793,21.275604935253796,83.0
resnet,mixed,17,clean,HYP,1,142,13.103535279631615,39.0
resnet,mixed,17,clean,HYP,2,63,10.254774302244186,27.0
resnet,mixed,17,clean,HYP,3,37,8.432071134448051,20.0
resnet,mixed,17,clean,HYP,4,19,5.676946759223938,10.0
resnet,mixed,17,clean,HYP,5,16,5.786214858293533,13.0
resnet,mixed,17,clean,HYP,6,10,4.364451020956039,8.0
resnet,mixed,17,clean,HYP,7,16,7.987812578678131,12.0
resnet,mixed,17,clean,HYP,8,12,6.714171648025513,6.0
resnet,mixed,17,clean,HYP,9,5,3.246781885623932,3.0
resnet,mixed,17,clean,HYP,10,11,7.722116708755493,9.0
resnet,mixed,17,clean,HYP,11,5,3.8128275275230408,5.0
resnet,mixed,17,clean,HYP,12,5,4.18230664730072,4.0
resnet,mixed,17,clean,HYP,13,9,8.096315562725067,8.0
resnet,mixed,17,clean,HYP,14,15,14.603478372097015,15.0
resnet,mixed,17,primary_joint,NORM,0,58301,978.5187340705467,301.0
resnet,mixed,17,primary_joint,NORM,1,11345,1097.9910817593336,727.0
resnet,mixed,17,primary_joint,NORM,2,7750,1280.5027906298637,1019.0
resnet,mixed,17,primary_joint,NORM,3,6077,1413.9939793944359,950.0
resnet,mixed,17,primary_joint,NORM,4,5679,1701.4833691716194,1277.0
resnet,mixed,17,primary_joint,NORM,5,5416,1985.039118885994,1544.0
resnet,mixed,17,primary_joint,NORM,6,5158,2234.745164692402,1747.0
resnet,mixed,17,primary_joint,NORM,7,5564,2784.9322407245636,2232.0
resnet,mixed,17,primary_joint,NORM,8,5718,3243.553467810154,2637.0
resnet,mixed,17,primary_joint,NORM,9,6565,4162.198439359665,3360.0
resnet,mixed,17,primary_joint,NORM,10,7511,5265.349651813507,4364.0
resnet,mixed,17,primary_joint,NORM,11,8962,6879.644249260426,5916.0
resnet,mixed,17,primary_joint,NORM,12,11836,9886.393212139606,8671.0
resnet,mixed,17,primary_joint,NORM,13,18293,16525.859738230705,14665.0
resnet,mixed,17,primary_joint,NORM,14,51625,50222.879176199436,46890.0
resnet,mixed,17,primary_joint,MI,0,98339,2009.0152718855752,3853.0
resnet,mixed,17,primary_joint,MI,1,24446,2363.307820931077,3357.0
resnet,mixed,17,primary_joint,MI,2,15440,2539.1096997261047,3345.0
resnet,mixed,17,primary_joint,MI,3,10646,2459.4594644010067,3142.0
resnet,mixed,17,primary_joint,MI,4,7646,2284.136168897152,2742.0
resnet,mixed,17,primary_joint,MI,5,6393,2339.7667013704777,2643.0
resnet,mixed,17,primary_joint,MI,6,5800,2515.4693989157677,2569.0
resnet,mixed,17,primary_joint,MI,7,5650,2822.415408819914,2687.0
resnet,mixed,17,primary_joint,MI,8,5023,2845.18627512455,2667.0
resnet,mixed,17,primary_joint,MI,9,4791,3034.679412662983,2833.0
resnet,mixed,17,primary_joint,MI,10,4924,3446.1324285268784,3194.0
resnet,mixed,17,primary_joint,MI,11,4637,3552.4470506310463,3293.0
resnet,mixed,17,primary_joint,MI,12,5248,4381.329042255878,4002.0
resnet,mixed,17,primary_joint,MI,13,6170,5564.763527214527,4886.0
resnet,mixed,17,primary_joint,MI,14,10647,10359.240956425667,9787.0
resnet,mixed,17,primary_joint,STTC,0,129899,1898.8552206792083,5586.0
resnet,mixed,17,primary_joint,STTC,1,20826,1999.4679024666548,4115.0
resnet,mixed,17,primary_joint,STTC,2,12536,2054.7075550556183,4295.0
resnet,mixed,17,primary_joint,STTC,3,8218,1908.4240234941244,4144.0
resnet,mixed,17,primary_joint,STTC,4,6499,1941.055633366108,3800.0
resnet,mixed,17,primary_joint,STTC,5,5577,2044.1196379065514,3645.0
resnet,mixed,17,primary_joint,STTC,6,5308,2295.943649351597,3759.0
resnet,mixed,17,primary_joint,STTC,7,4601,2298.0856908857822,3339.0
resnet,mixed,17,primary_joint,STTC,8,4109,2326.1336508989334,3190.0
resnet,mixed,17,primary_joint,STTC,9,3597,2277.2721256017685,2930.0
resnet,mixed,17,primary_joint,STTC,10,3508,2457.9434537291527,3067.0
resnet,mixed,17,primary_joint,STTC,11,3469,2656.9195521473885,3115.0
resnet,mixed,17,primary_joint,STTC,12,3520,2931.1100561618805,3125.0
resnet,mixed,17,primary_joint,STTC,13,2850,2563.4008111953735,2708.0
resnet,mixed,17,primary_joint,STTC,14,1283,1225.0845322012901,1282.0
resnet,mixed,17,primary_joint,CD,0,80726,2557.735409982153,2414.0
resnet,mixed,17,primary_joint,CD,1,34626,3318.540545538068,2772.0
resnet,mixed,17,primary_joint,CD,2,19404,3191.2835797071457,2787.0
resnet,mixed,17,primary_joint,CD,3,12359,2858.591059297323,2236.0
resnet,mixed,17,primary_joint,CD,4,9387,2800.7000508010387,1929.0
resnet,mixed,17,primary_joint,CD,5,7077,2585.132792621851,1728.0
resnet,mixed,17,primary_joint,CD,6,5554,2398.128371566534,1570.0
resnet,mixed,17,primary_joint,CD,7,4738,2364.8936655819416,1640.0
resnet,mixed,17,primary_joint,CD,8,4204,2377.364225268364,1802.0
resnet,mixed,17,primary_joint,CD,9,3614,2286.306163430214,1862.0
resnet,mixed,17,primary_joint,CD,10,3313,2318.931065618992,1867.0
resnet,mixed,17,primary_joint,CD,11,3565,2736.6851620674133,2436.0
resnet,mixed,17,primary_joint,CD,12,4565,3810.4491022229195,3397.0
resnet,mixed,17,primary_joint,CD,13,5158,4653.295959532261,4212.0
resnet,mixed,17,primary_joint,CD,14,17510,17130.827449917793,16948.0
resnet,mixed,17,primary_joint,HYP,0,177539,2439.7161103986946,8089.0
resnet,mixed,17,primary_joint,HYP,1,16217,1523.989764854312,3971.0
resnet,mixed,17,primary_joint,HYP,2,6407,1045.8206178247929,2816.0
resnet,mixed,17,primary_joint,HYP,3,3322,766.1111509054899,1820.0
resnet,mixed,17,primary_joint,HYP,4,2263,677.053619146347,1522.0
resnet,mixed,17,primary_joint,HYP,5,1722,629.6782557964325,1178.0
resnet,mixed,17,primary_joint,HYP,6,1434,618.7045658230782,1033.0
resnet,mixed,17,primary_joint,HYP,7,1269,634.4493425786495,950.0
resnet,mixed,17,primary_joint,HYP,8,1028,581.7645149827003,768.0
resnet,mixed,17,primary_joint,HYP,9,827,522.9287688136101,620.0
resnet,mixed,17,primary_joint,HYP,10,788,551.7429286837578,670.0
resnet,mixed,17,primary_joint,HYP,11,730,558.7648229598999,634.0
resnet,mixed,17,primary_joint,HYP,12,532,442.3086482286453,461.0
resnet,mixed,17,primary_joint,HYP,13,658,593.235695540905,604.0
resnet,mixed,17,primary_joint,HYP,14,1064,1036.8257162570953,1064.0
resnet,clean_only,29,clean,NORM,0,669,9.093487026092845,3.0
resnet,clean_only,29,clean,NORM,1,104,10.191796883940697,5.0
resnet,clean_only,29,clean,NORM,2,66,10.890040025115013,12.0
resnet,clean_only,29,clean,NORM,3,50,11.574303343892097,8.0
resnet,clean_only,29,clean,NORM,4,54,16.109940737485886,17.0
resnet,clean_only,29,clean,NORM,5,34,12.27251136302948,11.0
resnet,clean_only,29,clean,NORM,6,44,19.09866952896118,17.0
resnet,clean_only,29,clean,NORM,7,38,18.913080602884293,20.0
resnet,clean_only,29,clean,NORM,8,59,33.58540266752243,25.0
resnet,clean_only,29,clean,NORM,9,66,41.900349497795105,38.0
resnet,clean_only,29,clean,NORM,10,97,67.79849624633789,60.0
resnet,clean_only,29,clean,NORM,11,84,64.6258835196495,53.0
resnet,clean_only,29,clean,NORM,12,151,126.47454017400742,113.0
resnet,clean_only,29,clean,NORM,13,216,195.3735076189041,187.0
resnet,clean_only,29,clean,NORM,14,426,411.95605731010437,394.0
resnet,clean_only,29,clean,MI,0,1100,23.11723807413364,53.0
resnet,clean_only,29,clean,MI,1,264,25.338002808392048,45.0
resnet,clean_only,29,clean,MI,2,130,21.191900938749313,41.0
resnet,clean_only,29,clean,MI,3,95,22.04424685239792,32.0
resnet,clean_only,29,clean,MI,4,77,22.97224634885788,28.0
resnet,clean_only,29,clean,MI,5,40,14.698098182678223,15.0
resnet,clean_only,29,clean,MI,6,63,27.30347043275833,33.0
resnet,clean_only,29,clean,MI,7,47,23.39194706082344,30.0
resnet,clean_only,29,clean,MI,8,38,21.541375279426575,23.0
resnet,clean_only,29,clean,MI,9,48,30.545209228992462,35.0
resnet,clean_only,29,clean,MI,10,30,20.851722717285156,18.0
resnet,clean_only,29,clean,MI,11,52,39.951598823070526,42.0
resnet,clean_only,29,clean,MI,12,47,39.25550973415375,35.0
resnet,clean_only,29,clean,MI,13,52,47.016292691230774,45.0
resnet,clean_only,29,clean,MI,14,75,72.56169843673706,75.0
resnet,clean_only,29,clean,STTC,0,1156,18.68179355576285,29.0
resnet,clean_only,29,clean,STTC,1,198,18.851676434278488,25.0
resnet,clean_only,29,clean,STTC,2,112,18.3683962225914,24.0
resnet,clean_only,29,clean,STTC,3,81,19.123809844255447,22.0
resnet,clean_only,29,clean,STTC,4,63,18.653415828943253,19.0
resnet,clean_only,29,clean,STTC,5,46,17.031954884529114,17.0
resnet,clean_only,29,clean,STTC,6,63,27.334231287240982,34.0
resnet,clean_only,29,clean,STTC,7,54,27.096449583768845,30.0
resnet,clean_only,29,clean,STTC,8,59,33.53495180606842,33.0
resnet,clean_only,29,clean,STTC,9,50,31.891529262065887,37.0
resnet,clean_only,29,clean,STTC,10,53,37.04215294122696,48.0
resnet,clean_only,29,clean,STTC,11,61,46.94761794805527,55.0
resnet,clean_only,29,clean,STTC,12,74,61.788151919841766,64.0
resnet,clean_only,29,clean,STTC,13,54,48.41068196296692,51.0
resnet,clean_only,29,clean,STTC,14,34,32.48411387205124,33.0
resnet,clean_only,29,clean,CD,0,1057,32.13339535612613,42.0
resnet,clean_only,29,clean,CD,1,354,33.522556863725185,48.0
resnet,clean_only,29,clean,CD,2,158,25.612836450338364,24.0
resnet,clean_only,29,clean,CD,3,85,19.440305948257446,21.0
resnet,clean_only,29,clean,CD,4,56,16.836649864912033,23.0
resnet,clean_only,29,clean,CD,5,56,20.43318200111389,25.0
resnet,clean_only,29,clean,CD,6,39,17.05530560016632,20.0
resnet,clean_only,29,clean,CD,7,28,14.088300108909607,17.0
resnet,clean_only,29,clean,CD,8,23,13.071544826030731,11.0
resnet,clean_only,29,clean,CD,9,36,22.588772654533386,24.0
resnet,clean_only,29,clean,CD,10,29,20.242319703102112,18.0
resnet,clean_only,29,clean,CD,11,21,16.248201489448547,16.0
resnet,clean_only,29,clean,CD,12,40,33.41839772462845,38.0
resnet,clean_only,29,clean,CD,13,42,38.005458533763885,38.0
resnet,clean_only,29,clean,CD,14,134,130.3389691710472,131.0
resnet,clean_only,29,clean,HYP,0,1369,20.656457436285564,37.0
resnet,clean_only,29,clean,HYP,1,217,20.719568111002445,11.0
resnet,clean_only,29,clean,HYP,2,124,20.031315356492996,11.0
resnet,clean_only,29,clean,HYP,3,62,14.42552986741066,11.0
resnet,clean_only,29,clean,HYP,4,61,18.2724546790123,11.0
resnet,clean_only,29,clean,HYP,5,49,17.831997722387314,11.0
resnet,clean_only,29,clean,HYP,6,25,10.986938625574112,9.0
resnet,clean_only,29,clean,HYP,7,32,16.00048667192459,12.0
resnet,clean_only,29,clean,HYP,8,27,15.32642912864685,12.0
resnet,clean_only,29,clean,HYP,9,26,16.521479547023773,13.0
resnet,clean_only,29,clean,HYP,10,31,21.7539342045784,15.0
resnet,clean_only,29,clean,HYP,11,26,19.8597891330719,17.0
resnet,clean_only,29,clean,HYP,12,23,19.11150825023651,17.0
resnet,clean_only,29,clean,HYP,13,27,24.304671466350555,24.0
resnet,clean_only,29,clean,HYP,14,59,57.63450789451599,51.0
resnet,clean_only,29,primary_joint,NORM,0,70305,1254.3547497000532,1278.0
resnet,clean_only,29,primary_joint,NORM,1,16470,1596.4421207234263,3187.0
resnet,clean_only,29,primary_joint,NORM,2,12061,1994.2488555759192,4204.0
resnet,clean_only,29,primary_joint,NORM,3,10049,2337.607285261154,4790.0
