model,group_id,kind,combo_set,combo_id,condition,snr,metric,outcome,lhs,rhs,n_seeds,point,sd,ci95_low,ci95_high,n_expected,n_undefined,positive_seed_count,negative_seed_count,zero_seed_count,dz,t_stat,p_raw,patient_ci95_low,patient_ci95_high
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,drop,independent_rms,clean_only,1,-0.00501375913556823,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,drop,electrode,clean_only,1,-0.0005112160048882375,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,drop,mixed,clean_only,1,0.0007485045261138579,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,drop,clean_only,independent_rms,1,0.00501375913556823,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,drop,electrode,independent_rms,1,0.004502543130679992,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,drop,mixed,independent_rms,1,0.005762263661682088,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,drop,mixed,electrode,1,0.0012597205310020954,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,retention,independent_rms,clean_only,1,0.006996252885206777,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,retention,electrode,clean_only,1,0.0009614100475102694,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,retention,mixed,clean_only,1,-0.0008215042956788432,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,retention,clean_only,independent_rms,1,-0.006996252885206777,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,retention,electrode,independent_rms,1,-0.006034842837696508,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,retention,mixed,independent_rms,1,-0.00781775718088562,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_ap,retention,mixed,electrode,1,-0.0017829143431891126,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,absolute,independent_rms,clean_only,1,0.0027109871952616382,,,,1,0,1,0,0,,,,-0.0024695399966318337,0.007781983334289271
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,absolute,electrode,clean_only,1,0.009141904970393133,,,,1,0,1,0,0,,,,0.0018438407256097078,0.016278008838533975
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,absolute,mixed,clean_only,1,0.0011147684247718725,,,,1,0,1,0,0,,,,-0.006031005821381391,0.008743692860678977
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,absolute,clean_only,independent_rms,1,-0.0027109871952616382,,,,1,0,0,1,0,,,,-0.007781983334289272,0.0024695399966318298
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,absolute,electrode,independent_rms,1,0.006430917775131495,,,,1,0,1,0,0,,,,-0.0005119479788202373,0.013304161187566093
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,absolute,mixed,independent_rms,1,-0.0015962187704897657,,,,1,0,0,1,0,,,,-0.008504611019308847,0.005390300555791343
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,absolute,mixed,electrode,1,-0.00802713654562126,,,,1,0,0,1,0,,,,-0.016649355995207105,0.0001499151564850159
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,clean_cost,independent_rms,clean_only,1,-0.001769815254693663,,,,1,0,0,1,0,,,,-0.006297234905331159,0.0028365417748680275
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,clean_cost,electrode,clean_only,1,-0.008397078093721477,,,,1,0,0,1,0,,,,-0.01553270436458054,-0.0007177519314387038
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,clean_cost,mixed,clean_only,1,-0.002136826610354192,,,,1,0,0,1,0,,,,-0.009311500279275492,0.004685493868543574
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,clean_cost,clean_only,independent_rms,1,0.001769815254693663,,,,1,0,1,0,0,,,,-0.002836541774868037,0.006297234905331159
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,clean_cost,electrode,independent_rms,1,-0.006627262839027814,,,,1,0,0,1,0,,,,-0.013652925308968994,0.0001507927165949718
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,clean_cost,mixed,independent_rms,1,-0.0003670113556605292,,,,1,0,0,1,0,,,,-0.007354560323148329,0.00634613131321498
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,clean_cost,mixed,electrode,1,0.006260251483367285,,,,1,0,1,0,0,,,,-0.0017778489304633189,0.013962999361632894
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,drop,independent_rms,clean_only,1,-0.0009411719405679753,,,,1,0,0,1,0,,,,-0.004726311458975263,0.0028577216934370176
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,drop,electrode,clean_only,1,-0.0007448268766716559,,,,1,0,0,1,0,,,,-0.005281458133541259,0.0036649174509814824
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,drop,mixed,clean_only,1,0.0010220581855823196,,,,1,0,1,0,0,,,,-0.0030667054054159563,0.005032904952706042
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,drop,clean_only,independent_rms,1,0.0009411719405679753,,,,1,0,1,0,0,,,,-0.002857721693437018,0.004726311458975258
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,drop,electrode,independent_rms,1,0.00019634506389631934,,,,1,0,1,0,0,,,,-0.0035037429902236737,0.004002843690867304
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,drop,mixed,independent_rms,1,0.001963230126150295,,,,1,0,1,0,0,,,,-0.0014439801145946119,0.005461348975274254
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,drop,mixed,electrode,1,0.0017668850622539756,,,,1,0,1,0,0,,,,-0.0024205419222386865,0.006408371312505466
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,retention,independent_rms,clean_only,1,0.0010887321483191714,,,,1,0,1,0,0,,,,-0.0033074524788871073,0.005409806436591702
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,retention,electrode,clean_only,1,0.0008890779947928751,,,,1,0,1,0,0,,,,-0.00414276564756696,0.006090926048490785
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,retention,mixed,clean_only,1,-0.0011619497326220696,,,,1,0,0,1,0,,,,-0.005805204599105751,0.0034999084049292363
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,retention,clean_only,independent_rms,1,-0.0010887321483191714,,,,1,0,0,1,0,,,,-0.005409806436591705,0.0033074524788871064
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,retention,electrode,independent_rms,1,-0.00019965415352629634,,,,1,0,0,1,0,,,,-0.0045505605914125,0.00403990541939232
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,retention,mixed,independent_rms,1,-0.002250681880941241,,,,1,0,0,1,0,,,,-0.006242744678465281,0.0016342072782842916
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_auroc,retention,mixed,electrode,1,-0.0020510277274149447,,,,1,0,0,1,0,,,,-0.007338676453286158,0.0027086582708463784
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,absolute,independent_rms,clean_only,1,0.004540238379226125,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,absolute,electrode,clean_only,1,0.00992011308375118,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,absolute,mixed,clean_only,1,-0.0018693862344862922,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,absolute,clean_only,independent_rms,1,-0.004540238379226125,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,absolute,electrode,independent_rms,1,0.005379874704525056,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,absolute,mixed,independent_rms,1,-0.006409624613712417,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,absolute,mixed,electrode,1,-0.011789499318237473,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,clean_cost,independent_rms,clean_only,1,0.013025480140114398,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,clean_cost,electrode,clean_only,1,-0.0070167141396315635,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,clean_cost,mixed,clean_only,1,0.00748499518853496,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,clean_cost,clean_only,independent_rms,1,-0.013025480140114398,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,clean_cost,electrode,independent_rms,1,-0.020042194279745962,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,clean_cost,mixed,independent_rms,1,-0.0055404849515794385,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,clean_cost,mixed,electrode,1,0.014501709328166523,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,drop,independent_rms,clean_only,1,-0.017565718519340523,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,drop,electrode,clean_only,1,-0.0029033989441196173,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,drop,mixed,clean_only,1,-0.0056156089540486676,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,drop,clean_only,independent_rms,1,0.017565718519340523,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,drop,electrode,independent_rms,1,0.014662319575220906,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,drop,mixed,independent_rms,1,0.011950109565291855,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,drop,mixed,electrode,1,-0.0027122100099290503,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,retention,independent_rms,clean_only,1,0.02649471627290667,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,retention,electrode,clean_only,1,0.004535131158067696,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,retention,mixed,clean_only,1,0.008292845499436985,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,retention,clean_only,independent_rms,1,-0.02649471627290667,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,retention,electrode,independent_rms,1,-0.021959585114838975,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,retention,mixed,independent_rms,1,-0.018201870773469686,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s10,bandpass,train,RA_LA,electrode,10,macro_f1,retention,mixed,electrode,1,0.0037577143413692893,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,absolute,independent_rms,clean_only,1,0.016969124959324677,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,absolute,electrode,clean_only,1,0.030992360461548074,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,absolute,mixed,clean_only,1,0.024991563888731028,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,absolute,clean_only,independent_rms,1,-0.016969124959324677,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,absolute,electrode,independent_rms,1,0.014023235502223397,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,absolute,mixed,independent_rms,1,0.00802243892940635,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,absolute,mixed,electrode,1,-0.0060007965728170465,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,clean_cost,independent_rms,clean_only,1,0.002579112659514382,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,clean_cost,electrode,clean_only,1,-0.013565116806747435,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,clean_cost,mixed,clean_only,1,-0.011006179684441952,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,clean_cost,clean_only,independent_rms,1,-0.002579112659514382,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,clean_cost,electrode,independent_rms,1,-0.016144229466261817,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,clean_cost,mixed,independent_rms,1,-0.013585292343956334,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,clean_cost,mixed,electrode,1,0.0025589371223054824,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,drop,independent_rms,clean_only,1,-0.01954823761883906,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,drop,electrode,clean_only,1,-0.01742724365480064,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,drop,mixed,clean_only,1,-0.013985384204289075,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,drop,clean_only,independent_rms,1,0.01954823761883906,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,drop,electrode,independent_rms,1,0.00212099396403842,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,drop,mixed,independent_rms,1,0.005562853414549984,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,drop,mixed,electrode,1,0.003441859450511564,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,retention,independent_rms,clean_only,1,0.02723621367918816,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,retention,electrode,clean_only,1,0.025172954837168415,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,retention,mixed,clean_only,1,0.020283492423215255,,,,1,0,1,0,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,retention,clean_only,independent_rms,1,-0.02723621367918816,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,retention,electrode,independent_rms,1,-0.002063258842019744,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,retention,mixed,independent_rms,1,-0.006952721255972905,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_ap,retention,mixed,electrode,1,-0.004889462413953161,,,,1,0,0,1,0,,,,,
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,absolute,independent_rms,clean_only,1,0.007249839913495704,,,,1,0,1,0,0,,,,0.0007383290747017102,0.013275243031337834
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,absolute,electrode,clean_only,1,0.016633015675952656,,,,1,0,1,0,0,,,,0.007959653586627632,0.026091436906972895
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,absolute,mixed,clean_only,1,0.008443150914919206,,,,1,0,1,0,0,,,,-0.0003023063650050477,0.017193418938622883
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,absolute,clean_only,independent_rms,1,-0.007249839913495704,,,,1,0,0,1,0,,,,-0.013275243031337841,-0.0007383290747017142
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,absolute,electrode,independent_rms,1,0.009383175762456952,,,,1,0,1,0,0,,,,0.0016863341479923938,0.01726950654398774
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,absolute,mixed,independent_rms,1,0.0011933110014235027,,,,1,0,1,0,0,,,,-0.0063927939746999335,0.008751600099087055
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,absolute,mixed,electrode,1,-0.00818986476103345,,,,1,0,0,1,0,,,,-0.01809802444762337,0.000983419871760186
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,clean_cost,independent_rms,clean_only,1,-0.001769815254693663,,,,1,0,0,1,0,,,,-0.006297234905331159,0.0028365417748680275
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,clean_cost,electrode,clean_only,1,-0.008397078093721477,,,,1,0,0,1,0,,,,-0.01553270436458054,-0.0007177519314387038
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,clean_cost,mixed,clean_only,1,-0.002136826610354192,,,,1,0,0,1,0,,,,-0.009311500279275492,0.004685493868543574
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,clean_cost,clean_only,independent_rms,1,0.001769815254693663,,,,1,0,1,0,0,,,,-0.002836541774868037,0.006297234905331159
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,clean_cost,electrode,independent_rms,1,-0.006627262839027814,,,,1,0,0,1,0,,,,-0.013652925308968994,0.0001507927165949718
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,clean_cost,mixed,independent_rms,1,-0.0003670113556605292,,,,1,0,0,1,0,,,,-0.007354560323148329,0.00634613131321498
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,clean_cost,mixed,electrode,1,0.006260251483367285,,,,1,0,1,0,0,,,,-0.0017778489304633189,0.013962999361632894
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,drop,independent_rms,clean_only,1,-0.005480024658802041,,,,1,0,0,1,0,,,,-0.011797225571797776,0.0008400768486998945
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,drop,electrode,clean_only,1,-0.008235937582231179,,,,1,0,0,1,0,,,,-0.01653990546623918,-0.0004782505813188756
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,drop,mixed,clean_only,1,-0.006306324304565014,,,,1,0,0,1,0,,,,-0.013391214481453995,0.0007318878825341897
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,drop,clean_only,independent_rms,1,0.005480024658802041,,,,1,0,1,0,0,,,,-0.0008400768486998999,0.011797225571797774
resnet,bandpass__combo_RA_LA__electrode__s5,bandpass,train,RA_LA,electrode,5,macro_auroc,drop,electrode,independent_rms,1,-0.002755912923429138,,,,1,0,0,1,0,,,,-0.009170809001094373,0.0032820978699459017
