model,seed,group_id,metric,strategy,value,rank
tcn,17,bandpass__combo_RA_LA_LL__covariance__s0,macro_f1,independent_rms,0.5089406545799,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s0,brier,independent_rms,0.13368920981884,4.0
tcn,17,bandpass__combo_RA_LA_LL__covariance__s0,ece,independent_rms,0.0737907362148165,4.0
tcn,17,bandpass__combo_V1__independent_rms__s10,macro_auroc,independent_rms,0.8561062550321406,4.0
tcn,17,bandpass__combo_V1__independent_rms__s10,macro_ap,independent_rms,0.6846949058213994,4.0
tcn,17,bandpass__combo_V1__independent_rms__s10,macro_f1,independent_rms,0.6300128074757351,2.0
tcn,17,bandpass__combo_V1__independent_rms__s10,brier,independent_rms,0.1179569065570831,4.0
tcn,17,bandpass__combo_V1__independent_rms__s10,ece,independent_rms,0.0601833187054842,4.0
tcn,17,bandpass__combo_V1__independent_rms__s5,macro_auroc,independent_rms,0.8543839674817452,3.0
tcn,17,bandpass__combo_V1__independent_rms__s5,macro_ap,independent_rms,0.682747440761426,4.0
tcn,17,bandpass__combo_V1__independent_rms__s5,macro_f1,independent_rms,0.6258336329142173,1.0
tcn,17,bandpass__combo_V1__independent_rms__s5,brier,independent_rms,0.1199967041611671,2.0
tcn,17,bandpass__combo_V1__independent_rms__s5,ece,independent_rms,0.0627710064504295,2.0
tcn,17,bandpass__combo_V1__independent_rms__s0,macro_auroc,independent_rms,0.8465247109861123,1.0
tcn,17,bandpass__combo_V1__independent_rms__s0,macro_ap,independent_rms,0.6723762760959764,1.0
tcn,17,bandpass__combo_V1__independent_rms__s0,macro_f1,independent_rms,0.6000714991457534,1.0
tcn,17,bandpass__combo_V1__independent_rms__s0,brier,independent_rms,0.1261074990034103,1.0
tcn,17,bandpass__combo_V1__independent_rms__s0,ece,independent_rms,0.0686687112644314,1.0
tcn,17,bandpass__combo_V1__electrode__s10,macro_auroc,independent_rms,0.8576895854363107,4.0
tcn,17,bandpass__combo_V1__electrode__s10,macro_ap,independent_rms,0.6859782690610301,4.0
tcn,17,bandpass__combo_V1__electrode__s10,macro_f1,independent_rms,0.6338931253018927,1.0
tcn,17,bandpass__combo_V1__electrode__s10,brier,independent_rms,0.1176264062523841,4.0
tcn,17,bandpass__combo_V1__electrode__s10,ece,independent_rms,0.0582854096189141,3.0
tcn,17,bandpass__combo_V1__electrode__s5,macro_auroc,independent_rms,0.8570035881501399,2.0
tcn,17,bandpass__combo_V1__electrode__s5,macro_ap,independent_rms,0.6845923217034071,4.0
tcn,17,bandpass__combo_V1__electrode__s5,macro_f1,independent_rms,0.626608063444133,1.0
tcn,17,bandpass__combo_V1__electrode__s5,brier,independent_rms,0.1195679083466529,2.0
tcn,17,bandpass__combo_V1__electrode__s5,ece,independent_rms,0.0639964903950691,2.0
tcn,17,bandpass__combo_V1__electrode__s0,macro_auroc,independent_rms,0.8498716327736473,1.0
tcn,17,bandpass__combo_V1__electrode__s0,macro_ap,independent_rms,0.674328768554745,1.0
tcn,17,bandpass__combo_V1__electrode__s0,macro_f1,independent_rms,0.6049833833102094,1.0
tcn,17,bandpass__combo_V1__electrode__s0,brier,independent_rms,0.1254705786705017,1.0
tcn,17,bandpass__combo_V1__electrode__s0,ece,independent_rms,0.066176430016756,1.0
tcn,17,bandpass__combo_V1__covariance__s10,macro_auroc,independent_rms,0.8564705001914428,4.0
tcn,17,bandpass__combo_V1__covariance__s10,macro_ap,independent_rms,0.6849838495698325,4.0
tcn,17,bandpass__combo_V1__covariance__s10,macro_f1,independent_rms,0.6312374189503613,1.0
tcn,17,bandpass__combo_V1__covariance__s10,brier,independent_rms,0.1178893819451332,4.0
tcn,17,bandpass__combo_V1__covariance__s10,ece,independent_rms,0.0624706635352224,4.0
tcn,17,bandpass__combo_V1__covariance__s5,macro_auroc,independent_rms,0.8555967280866611,2.0
tcn,17,bandpass__combo_V1__covariance__s5,macro_ap,independent_rms,0.6832163075109852,4.0
tcn,17,bandpass__combo_V1__covariance__s5,macro_f1,independent_rms,0.6219323230075634,1.0
tcn,17,bandpass__combo_V1__covariance__s5,brier,independent_rms,0.1198756620287895,2.0
tcn,17,bandpass__combo_V1__covariance__s5,ece,independent_rms,0.0671513664390891,4.0
tcn,17,bandpass__combo_V1__covariance__s0,macro_auroc,independent_rms,0.8483440484645228,1.0
tcn,17,bandpass__combo_V1__covariance__s0,macro_ap,independent_rms,0.672882323879075,1.0
tcn,17,bandpass__combo_V1__covariance__s0,macro_f1,independent_rms,0.5992477180312947,1.0
tcn,17,bandpass__combo_V1__covariance__s0,brier,independent_rms,0.1258247196674347,1.0
tcn,17,bandpass__combo_V1__covariance__s0,ece,independent_rms,0.0689288014449179,1.0
tcn,17,bandpass__combo_V2__independent_rms__s10,macro_auroc,independent_rms,0.8555375505729076,4.0
tcn,17,bandpass__combo_V2__independent_rms__s10,macro_ap,independent_rms,0.6837952614168591,3.0
tcn,17,bandpass__combo_V2__independent_rms__s10,macro_f1,independent_rms,0.6311813227219855,2.0
tcn,17,bandpass__combo_V2__independent_rms__s10,brier,independent_rms,0.1175827756524086,4.0
tcn,17,bandpass__combo_V2__independent_rms__s10,ece,independent_rms,0.0587903380062431,4.0
tcn,17,bandpass__combo_V2__independent_rms__s5,macro_auroc,independent_rms,0.8534068413875728,2.0
tcn,17,bandpass__combo_V2__independent_rms__s5,macro_ap,independent_rms,0.6799523170144107,3.0
tcn,17,bandpass__combo_V2__independent_rms__s5,macro_f1,independent_rms,0.6261482623667799,1.0
tcn,17,bandpass__combo_V2__independent_rms__s5,brier,independent_rms,0.1185124516487121,4.0
tcn,17,bandpass__combo_V2__independent_rms__s5,ece,independent_rms,0.0599706460088491,4.0
tcn,17,bandpass__combo_V2__independent_rms__s0,macro_auroc,independent_rms,0.8430847378813946,1.0
tcn,17,bandpass__combo_V2__independent_rms__s0,macro_ap,independent_rms,0.6651673514107356,1.0
tcn,17,bandpass__combo_V2__independent_rms__s0,macro_f1,independent_rms,0.5978944590690551,4.0
tcn,17,bandpass__combo_V2__independent_rms__s0,brier,independent_rms,0.1216523647308349,1.0
tcn,17,bandpass__combo_V2__independent_rms__s0,ece,independent_rms,0.0443940426863729,2.0
tcn,17,bandpass__combo_V2__electrode__s10,macro_auroc,independent_rms,0.8552176436868949,4.0
tcn,17,bandpass__combo_V2__electrode__s10,macro_ap,independent_rms,0.6830318769417639,4.0
tcn,17,bandpass__combo_V2__electrode__s10,macro_f1,independent_rms,0.6318958438650976,2.0
tcn,17,bandpass__combo_V2__electrode__s10,brier,independent_rms,0.1178823485970497,4.0
tcn,17,bandpass__combo_V2__electrode__s10,ece,independent_rms,0.059123689994961,4.0
tcn,17,bandpass__combo_V2__electrode__s5,macro_auroc,independent_rms,0.8531469361119776,2.0
tcn,17,bandpass__combo_V2__electrode__s5,macro_ap,independent_rms,0.6799575513961712,2.0
tcn,17,bandpass__combo_V2__electrode__s5,macro_f1,independent_rms,0.6221259024727427,1.0
tcn,17,bandpass__combo_V2__electrode__s5,brier,independent_rms,0.1188767328858375,4.0
tcn,17,bandpass__combo_V2__electrode__s5,ece,independent_rms,0.0604991929136216,4.0
tcn,17,bandpass__combo_V2__electrode__s0,macro_auroc,independent_rms,0.8430707170047755,1.0
tcn,17,bandpass__combo_V2__electrode__s0,macro_ap,independent_rms,0.6648474355193166,1.0
tcn,17,bandpass__combo_V2__electrode__s0,macro_f1,independent_rms,0.6024428730916815,2.0
tcn,17,bandpass__combo_V2__electrode__s0,brier,independent_rms,0.1217955574393272,1.0
tcn,17,bandpass__combo_V2__electrode__s0,ece,independent_rms,0.0466454222083091,3.0
tcn,17,bandpass__combo_V2__covariance__s10,macro_auroc,independent_rms,0.8557196738313444,4.0
tcn,17,bandpass__combo_V2__covariance__s10,macro_ap,independent_rms,0.6839971619062879,4.0
tcn,17,bandpass__combo_V2__covariance__s10,macro_f1,independent_rms,0.6339084484245265,1.0
tcn,17,bandpass__combo_V2__covariance__s10,brier,independent_rms,0.117550328373909,4.0
tcn,17,bandpass__combo_V2__covariance__s10,ece,independent_rms,0.0593830080745741,4.0
tcn,17,bandpass__combo_V2__covariance__s5,macro_auroc,independent_rms,0.8534955171264842,2.0
tcn,17,bandpass__combo_V2__covariance__s5,macro_ap,independent_rms,0.6810496639595819,2.0
tcn,17,bandpass__combo_V2__covariance__s5,macro_f1,independent_rms,0.6242744551199452,1.0
tcn,17,bandpass__combo_V2__covariance__s5,brier,independent_rms,0.1185169070959091,4.0
tcn,17,bandpass__combo_V2__covariance__s5,ece,independent_rms,0.0578728061467409,4.0
tcn,17,bandpass__combo_V2__covariance__s0,macro_auroc,independent_rms,0.8435369819355332,1.0
tcn,17,bandpass__combo_V2__covariance__s0,macro_ap,independent_rms,0.6662781332274617,1.0
tcn,17,bandpass__combo_V2__covariance__s0,macro_f1,independent_rms,0.5963750446969766,3.0
tcn,17,bandpass__combo_V2__covariance__s0,brier,independent_rms,0.1216692999005317,1.0
tcn,17,bandpass__combo_V2__covariance__s0,ece,independent_rms,0.0474221440985798,2.0
tcn,17,bandpass__combo_V3__independent_rms__s10,macro_auroc,independent_rms,0.8545957748936089,4.0
tcn,17,bandpass__combo_V3__independent_rms__s10,macro_ap,independent_rms,0.6836126887037015,4.0
tcn,17,bandpass__combo_V3__independent_rms__s10,macro_f1,independent_rms,0.6312322134491885,1.0
tcn,17,bandpass__combo_V3__independent_rms__s10,brier,independent_rms,0.1187783703207969,4.0
tcn,17,bandpass__combo_V3__independent_rms__s10,ece,independent_rms,0.0624971842553466,4.0
tcn,17,bandpass__combo_V3__independent_rms__s5,macro_auroc,independent_rms,0.8499079730593788,1.0
tcn,17,bandpass__combo_V3__independent_rms__s5,macro_ap,independent_rms,0.6764633168888001,2.0
tcn,17,bandpass__combo_V3__independent_rms__s5,macro_f1,independent_rms,0.6201482463755237,1.0
tcn,17,bandpass__combo_V3__independent_rms__s5,brier,independent_rms,0.1226288303732872,2.0
tcn,17,bandpass__combo_V3__independent_rms__s5,ece,independent_rms,0.0685927674764767,4.0
tcn,17,bandpass__combo_V3__independent_rms__s0,macro_auroc,independent_rms,0.8257212941197988,1.0
tcn,17,bandpass__combo_V3__independent_rms__s0,macro_ap,independent_rms,0.6397898727935877,1.0
tcn,17,bandpass__combo_V3__independent_rms__s0,macro_f1,independent_rms,0.5742061284646953,1.0
tcn,17,bandpass__combo_V3__independent_rms__s0,brier,independent_rms,0.1389233767986297,1.0
tcn,17,bandpass__combo_V3__independent_rms__s0,ece,independent_rms,0.0881865370757877,1.0
tcn,17,bandpass__combo_V3__electrode__s10,macro_auroc,independent_rms,0.8547137177516669,4.0
tcn,17,bandpass__combo_V3__electrode__s10,macro_ap,independent_rms,0.6838290580737696,3.0
tcn,17,bandpass__combo_V3__electrode__s10,macro_f1,independent_rms,0.629436773793701,3.0
tcn,17,bandpass__combo_V3__electrode__s10,brier,independent_rms,0.1186313703656196,4.0
tcn,17,bandpass__combo_V3__electrode__s10,ece,independent_rms,0.0621431018479168,4.0
tcn,17,bandpass__combo_V3__electrode__s5,macro_auroc,independent_rms,0.8503523589347403,1.0
tcn,17,bandpass__combo_V3__electrode__s5,macro_ap,independent_rms,0.6768141943101679,1.0
tcn,17,bandpass__combo_V3__electrode__s5,macro_f1,independent_rms,0.6193604977488429,2.0
tcn,17,bandpass__combo_V3__electrode__s5,brier,independent_rms,0.1223525404930114,2.0
tcn,17,bandpass__combo_V3__electrode__s5,ece,independent_rms,0.0641691725863143,2.0
tcn,17,bandpass__combo_V3__electrode__s0,macro_auroc,independent_rms,0.8263048987438781,1.0
tcn,17,bandpass__combo_V3__electrode__s0,macro_ap,independent_rms,0.6417995761697775,1.0
tcn,17,bandpass__combo_V3__electrode__s0,macro_f1,independent_rms,0.5650892166922364,1.0
tcn,17,bandpass__combo_V3__electrode__s0,brier,independent_rms,0.1386213451623916,1.0
tcn,17,bandpass__combo_V3__electrode__s0,ece,independent_rms,0.0857108167544007,1.0
tcn,17,bandpass__combo_V3__covariance__s10,macro_auroc,independent_rms,0.8547980724060045,4.0
tcn,17,bandpass__combo_V3__covariance__s10,macro_ap,independent_rms,0.6835364202404903,4.0
tcn,17,bandpass__combo_V3__covariance__s10,macro_f1,independent_rms,0.6279043735023399,2.0
tcn,17,bandpass__combo_V3__covariance__s10,brier,independent_rms,0.1186835467815399,4.0
tcn,17,bandpass__combo_V3__covariance__s10,ece,independent_rms,0.0632497369423508,4.0
tcn,17,bandpass__combo_V3__covariance__s5,macro_auroc,independent_rms,0.8502913222062258,2.0
tcn,17,bandpass__combo_V3__covariance__s5,macro_ap,independent_rms,0.6768585260713176,3.0
tcn,17,bandpass__combo_V3__covariance__s5,macro_f1,independent_rms,0.6213760758455734,1.0
tcn,17,bandpass__combo_V3__covariance__s5,brier,independent_rms,0.1225931122899055,2.0
tcn,17,bandpass__combo_V3__covariance__s5,ece,independent_rms,0.065829111377336,4.0
tcn,17,bandpass__combo_V3__covariance__s0,macro_auroc,independent_rms,0.8267603708180795,1.0
tcn,17,bandpass__combo_V3__covariance__s0,macro_ap,independent_rms,0.6389346606141802,1.0
tcn,17,bandpass__combo_V3__covariance__s0,macro_f1,independent_rms,0.5723714577504337,1.0
tcn,17,bandpass__combo_V3__covariance__s0,brier,independent_rms,0.1387279778718948,1.0
tcn,17,bandpass__combo_V3__covariance__s0,ece,independent_rms,0.0853100391924381,1.0
tcn,17,bandpass__combo_V4__independent_rms__s10,macro_auroc,independent_rms,0.8563430427749779,4.0
tcn,17,bandpass__combo_V4__independent_rms__s10,macro_ap,independent_rms,0.6839236469461195,4.0
tcn,17,bandpass__combo_V4__independent_rms__s10,macro_f1,independent_rms,0.6330464836152215,2.0
tcn,17,bandpass__combo_V4__independent_rms__s10,brier,independent_rms,0.1184782683849334,4.0
tcn,17,bandpass__combo_V4__independent_rms__s10,ece,independent_rms,0.0641821587100625,4.0
tcn,17,bandpass__combo_V4__independent_rms__s5,macro_auroc,independent_rms,0.8545752375226545,4.0
tcn,17,bandpass__combo_V4__independent_rms__s5,macro_ap,independent_rms,0.67926202367721,4.0
tcn,17,bandpass__combo_V4__independent_rms__s5,macro_f1,independent_rms,0.6154279799101398,2.0
tcn,17,bandpass__combo_V4__independent_rms__s5,brier,independent_rms,0.1218620240688324,4.0
tcn,17,bandpass__combo_V4__independent_rms__s5,ece,independent_rms,0.0691620657943189,4.0
tcn,17,bandpass__combo_V4__independent_rms__s0,macro_auroc,independent_rms,0.8447445767283229,4.0
tcn,17,bandpass__combo_V4__independent_rms__s0,macro_ap,independent_rms,0.6623274169337676,4.0
tcn,17,bandpass__combo_V4__independent_rms__s0,macro_f1,independent_rms,0.58210857043216,3.0
tcn,17,bandpass__combo_V4__independent_rms__s0,brier,independent_rms,0.1295665502548217,4.0
tcn,17,bandpass__combo_V4__independent_rms__s0,ece,independent_rms,0.0773938505813479,4.0
tcn,17,bandpass__combo_V4__electrode__s10,macro_auroc,independent_rms,0.8558577892097297,4.0
tcn,17,bandpass__combo_V4__electrode__s10,macro_ap,independent_rms,0.6830234362672627,4.0
tcn,17,bandpass__combo_V4__electrode__s10,macro_f1,independent_rms,0.6308543117019956,2.0
tcn,17,bandpass__combo_V4__electrode__s10,brier,independent_rms,0.118688978254795,4.0
tcn,17,bandpass__combo_V4__electrode__s10,ece,independent_rms,0.0645878604516387,4.0
tcn,17,bandpass__combo_V4__electrode__s5,macro_auroc,independent_rms,0.8536749669009881,4.0
tcn,17,bandpass__combo_V4__electrode__s5,macro_ap,independent_rms,0.6772931072740318,4.0
tcn,17,bandpass__combo_V4__electrode__s5,macro_f1,independent_rms,0.6182067690742022,3.0
tcn,17,bandpass__combo_V4__electrode__s5,brier,independent_rms,0.1219627186655998,4.0
tcn,17,bandpass__combo_V4__electrode__s5,ece,independent_rms,0.0709472734745591,4.0
tcn,17,bandpass__combo_V4__electrode__s0,macro_auroc,independent_rms,0.8431094477613377,4.0
tcn,17,bandpass__combo_V4__electrode__s0,macro_ap,independent_rms,0.6574381195737035,4.0
tcn,17,bandpass__combo_V4__electrode__s0,macro_f1,independent_rms,0.5786397010443236,4.0
tcn,17,bandpass__combo_V4__electrode__s0,brier,independent_rms,0.1297453790903091,4.0
tcn,17,bandpass__combo_V4__electrode__s0,ece,independent_rms,0.0785203910224139,4.0
tcn,17,bandpass__combo_V4__covariance__s10,macro_auroc,independent_rms,0.8557452780657797,4.0
tcn,17,bandpass__combo_V4__covariance__s10,macro_ap,independent_rms,0.6829625388330746,4.0
tcn,17,bandpass__combo_V4__covariance__s10,macro_f1,independent_rms,0.6314935333623748,2.0
tcn,17,bandpass__combo_V4__covariance__s10,brier,independent_rms,0.1187108159065246,4.0
tcn,17,bandpass__combo_V4__covariance__s10,ece,independent_rms,0.0647021735228598,4.0
tcn,17,bandpass__combo_V4__covariance__s5,macro_auroc,independent_rms,0.8536311119828955,4.0
tcn,17,bandpass__combo_V4__covariance__s5,macro_ap,independent_rms,0.6779088903301568,4.0
tcn,17,bandpass__combo_V4__covariance__s5,macro_f1,independent_rms,0.6194807172030043,2.0
tcn,17,bandpass__combo_V4__covariance__s5,brier,independent_rms,0.1220488771796226,4.0
tcn,17,bandpass__combo_V4__covariance__s5,ece,independent_rms,0.070536458903551,4.0
tcn,17,bandpass__combo_V4__covariance__s0,macro_auroc,independent_rms,0.8436076156707326,4.0
tcn,17,bandpass__combo_V4__covariance__s0,macro_ap,independent_rms,0.6595330928985028,4.0
tcn,17,bandpass__combo_V4__covariance__s0,macro_f1,independent_rms,0.5829690235399291,3.0
tcn,17,bandpass__combo_V4__covariance__s0,brier,independent_rms,0.1297611147165298,4.0
tcn,17,bandpass__combo_V4__covariance__s0,ece,independent_rms,0.0758594644106924,3.0
tcn,17,bandpass__combo_V5__independent_rms__s10,macro_auroc,independent_rms,0.855099348701628,4.0
tcn,17,bandpass__combo_V5__independent_rms__s10,macro_ap,independent_rms,0.683409879863625,4.0
tcn,17,bandpass__combo_V5__independent_rms__s10,macro_f1,independent_rms,0.6326215180894473,2.0
tcn,17,bandpass__combo_V5__independent_rms__s10,brier,independent_rms,0.1181579083204269,4.0
tcn,17,bandpass__combo_V5__independent_rms__s10,ece,independent_rms,0.0592826026707887,4.0
tcn,17,bandpass__combo_V5__independent_rms__s5,macro_auroc,independent_rms,0.8523787920520748,4.0
tcn,17,bandpass__combo_V5__independent_rms__s5,macro_ap,independent_rms,0.679893553278386,4.0
tcn,17,bandpass__combo_V5__independent_rms__s5,macro_f1,independent_rms,0.6270363239557886,1.0
tcn,17,bandpass__combo_V5__independent_rms__s5,brier,independent_rms,0.1201108545064926,4.0
tcn,17,bandpass__combo_V5__independent_rms__s5,ece,independent_rms,0.0618271063253283,4.0
tcn,17,bandpass__combo_V5__independent_rms__s0,macro_auroc,independent_rms,0.8425685805254896,2.0
tcn,17,bandpass__combo_V5__independent_rms__s0,macro_ap,independent_rms,0.6644037824781757,2.0
tcn,17,bandpass__combo_V5__independent_rms__s0,macro_f1,independent_rms,0.5919467552765856,3.0
tcn,17,bandpass__combo_V5__independent_rms__s0,brier,independent_rms,0.1243212893605232,3.0
tcn,17,bandpass__combo_V5__independent_rms__s0,ece,independent_rms,0.0610632444772869,3.0
tcn,17,bandpass__combo_V5__electrode__s10,macro_auroc,independent_rms,0.8552254849082501,4.0
tcn,17,bandpass__combo_V5__electrode__s10,macro_ap,independent_rms,0.6831340195698843,4.0
tcn,17,bandpass__combo_V5__electrode__s10,macro_f1,independent_rms,0.635321623349399,2.0
tcn,17,bandpass__combo_V5__electrode__s10,brier,independent_rms,0.118139773607254,4.0
tcn,17,bandpass__combo_V5__electrode__s10,ece,independent_rms,0.0607143209967762,4.0
tcn,17,bandpass__combo_V5__electrode__s5,macro_auroc,independent_rms,0.8529547768920992,4.0
tcn,17,bandpass__combo_V5__electrode__s5,macro_ap,independent_rms,0.6798239977118266,4.0
tcn,17,bandpass__combo_V5__electrode__s5,macro_f1,independent_rms,0.6262422636714247,1.0
tcn,17,bandpass__combo_V5__electrode__s5,brier,independent_rms,0.1199313327670097,4.0
tcn,17,bandpass__combo_V5__electrode__s5,ece,independent_rms,0.0630429122067987,4.0
tcn,17,bandpass__combo_V5__electrode__s0,macro_auroc,independent_rms,0.8440319365874114,2.0
tcn,17,bandpass__combo_V5__electrode__s0,macro_ap,independent_rms,0.6646142178721302,2.0
tcn,17,bandpass__combo_V5__electrode__s0,macro_f1,independent_rms,0.5919508586189688,3.0
tcn,17,bandpass__combo_V5__electrode__s0,brier,independent_rms,0.1238998621702194,3.0
tcn,17,bandpass__combo_V5__electrode__s0,ece,independent_rms,0.058803990343213,3.0
tcn,17,bandpass__combo_V5__covariance__s10,macro_auroc,independent_rms,0.8552299460386177,4.0
tcn,17,bandpass__combo_V5__covariance__s10,macro_ap,independent_rms,0.6821696170931959,4.0
tcn,17,bandpass__combo_V5__covariance__s10,macro_f1,independent_rms,0.6344918671536715,1.0
tcn,17,bandpass__combo_V5__covariance__s10,brier,independent_rms,0.1182968169450759,4.0
tcn,17,bandpass__combo_V5__covariance__s10,ece,independent_rms,0.0575183946721255,4.0
tcn,17,bandpass__combo_V5__covariance__s5,macro_auroc,independent_rms,0.8529208621149549,4.0
tcn,17,bandpass__combo_V5__covariance__s5,macro_ap,independent_rms,0.6783043743996183,3.0
tcn,17,bandpass__combo_V5__covariance__s5,macro_f1,independent_rms,0.6252839229064884,1.0
tcn,17,bandpass__combo_V5__covariance__s5,brier,independent_rms,0.1201935335993766,4.0
tcn,17,bandpass__combo_V5__covariance__s5,ece,independent_rms,0.062029209306091,4.0
tcn,17,bandpass__combo_V5__covariance__s0,macro_auroc,independent_rms,0.8436721310074189,1.0
tcn,17,bandpass__combo_V5__covariance__s0,macro_ap,independent_rms,0.6623623603982685,2.0
tcn,17,bandpass__combo_V5__covariance__s0,macro_f1,independent_rms,0.5939211526633894,2.0
tcn,17,bandpass__combo_V5__covariance__s0,brier,independent_rms,0.1242188736796379,3.0
tcn,17,bandpass__combo_V5__covariance__s0,ece,independent_rms,0.0601016906388104,3.0
tcn,17,bandpass__combo_V6__independent_rms__s10,macro_auroc,independent_rms,0.8559059278686678,4.0
tcn,17,bandpass__combo_V6__independent_rms__s10,macro_ap,independent_rms,0.6839019839948017,4.0
tcn,17,bandpass__combo_V6__independent_rms__s10,macro_f1,independent_rms,0.6354048639430244,2.0
tcn,17,bandpass__combo_V6__independent_rms__s10,brier,independent_rms,0.1178716793656349,4.0
tcn,17,bandpass__combo_V6__independent_rms__s10,ece,independent_rms,0.0587108624216169,4.0
tcn,17,bandpass__combo_V6__independent_rms__s5,macro_auroc,independent_rms,0.8533915669512397,4.0
tcn,17,bandpass__combo_V6__independent_rms__s5,macro_ap,independent_rms,0.6802848404400621,4.0
tcn,17,bandpass__combo_V6__independent_rms__s5,macro_f1,independent_rms,0.6196480358545859,2.0
tcn,17,bandpass__combo_V6__independent_rms__s5,brier,independent_rms,0.1194968000054359,4.0
tcn,17,bandpass__combo_V6__independent_rms__s5,ece,independent_rms,0.0593932353863492,4.0
tcn,17,bandpass__combo_V6__independent_rms__s0,macro_auroc,independent_rms,0.8399594333539706,1.0
tcn,17,bandpass__combo_V6__independent_rms__s0,macro_ap,independent_rms,0.6614253367443008,2.0
tcn,17,bandpass__combo_V6__independent_rms__s0,macro_f1,independent_rms,0.5863876048487661,2.0
tcn,17,bandpass__combo_V6__independent_rms__s0,brier,independent_rms,0.1269520074129104,1.0
tcn,17,bandpass__combo_V6__independent_rms__s0,ece,independent_rms,0.0593810819800943,1.0
tcn,17,bandpass__combo_V6__electrode__s10,macro_auroc,independent_rms,0.8553583982493546,4.0
tcn,17,bandpass__combo_V6__electrode__s10,macro_ap,independent_rms,0.6828262171374911,4.0
tcn,17,bandpass__combo_V6__electrode__s10,macro_f1,independent_rms,0.6324931640073732,2.0
tcn,17,bandpass__combo_V6__electrode__s10,brier,independent_rms,0.1182235926389694,4.0
tcn,17,bandpass__combo_V6__electrode__s10,ece,independent_rms,0.0596265274852514,4.0
tcn,17,bandpass__combo_V6__electrode__s5,macro_auroc,independent_rms,0.8527445917385791,4.0
tcn,17,bandpass__combo_V6__electrode__s5,macro_ap,independent_rms,0.6779123209262974,4.0
tcn,17,bandpass__combo_V6__electrode__s5,macro_f1,independent_rms,0.6175265067125091,2.0
tcn,17,bandpass__combo_V6__electrode__s5,brier,independent_rms,0.1199119389057159,4.0
tcn,17,bandpass__combo_V6__electrode__s5,ece,independent_rms,0.0590963584918528,4.0
tcn,17,bandpass__combo_V6__electrode__s0,macro_auroc,independent_rms,0.8390968703751263,1.0
tcn,17,bandpass__combo_V6__electrode__s0,macro_ap,independent_rms,0.6591112685387872,2.0
tcn,17,bandpass__combo_V6__electrode__s0,macro_f1,independent_rms,0.588096250879787,1.0
tcn,17,bandpass__combo_V6__electrode__s0,brier,independent_rms,0.1271232068538665,1.0
tcn,17,bandpass__combo_V6__electrode__s0,ece,independent_rms,0.0627668761670589,1.0
tcn,17,bandpass__combo_V6__covariance__s10,macro_auroc,independent_rms,0.8552935589666223,4.0
tcn,17,bandpass__combo_V6__covariance__s10,macro_ap,independent_rms,0.6824961817012285,4.0
tcn,17,bandpass__combo_V6__covariance__s10,macro_f1,independent_rms,0.6329691251999883,2.0
tcn,17,bandpass__combo_V6__covariance__s10,brier,independent_rms,0.1182130873203277,4.0
tcn,17,bandpass__combo_V6__covariance__s10,ece,independent_rms,0.0582605282764881,4.0
tcn,17,bandpass__combo_V6__covariance__s5,macro_auroc,independent_rms,0.852834001007488,4.0
tcn,17,bandpass__combo_V6__covariance__s5,macro_ap,independent_rms,0.6783827563487598,4.0
tcn,17,bandpass__combo_V6__covariance__s5,macro_f1,independent_rms,0.622293789122258,3.0
tcn,17,bandpass__combo_V6__covariance__s5,brier,independent_rms,0.1200416982173919,4.0
tcn,17,bandpass__combo_V6__covariance__s5,ece,independent_rms,0.0592814071513712,4.0
tcn,17,bandpass__combo_V6__covariance__s0,macro_auroc,independent_rms,0.8393951997424735,1.0
tcn,17,bandpass__combo_V6__covariance__s0,macro_ap,independent_rms,0.6591250824778642,2.0
tcn,17,bandpass__combo_V6__covariance__s0,macro_f1,independent_rms,0.5849456687209845,3.0
tcn,17,bandpass__combo_V6__covariance__s0,brier,independent_rms,0.1273084282875061,1.0
tcn,17,bandpass__combo_V6__covariance__s0,ece,independent_rms,0.0603370624884962,1.0
tcn,17,bandpass__combo_RA_LA__independent_rms__s10,macro_auroc,independent_rms,0.8550437468359917,4.0
tcn,17,bandpass__combo_RA_LA__independent_rms__s10,macro_ap,independent_rms,0.6816922591758297,4.0
tcn,17,bandpass__combo_RA_LA__independent_rms__s10,macro_f1,independent_rms,0.6300747514404221,2.0
tcn,17,bandpass__combo_RA_LA__independent_rms__s10,brier,independent_rms,0.118773877620697,4.0
tcn,17,bandpass__combo_RA_LA__independent_rms__s10,ece,independent_rms,0.0618551909089088,4.0
tcn,17,bandpass__combo_RA_LA__independent_rms__s5,macro_auroc,independent_rms,0.8515382558431617,4.0
tcn,17,bandpass__combo_RA_LA__independent_rms__s5,macro_ap,independent_rms,0.6741031469516475,4.0
tcn,17,bandpass__combo_RA_LA__independent_rms__s5,macro_f1,independent_rms,0.6087150222587004,2.0
tcn,17,bandpass__combo_RA_LA__independent_rms__s5,brier,independent_rms,0.1229024529457092,4.0
tcn,17,bandpass__combo_RA_LA__independent_rms__s5,ece,independent_rms,0.0674156373895704,4.0
tcn,17,bandpass__combo_RA_LA__independent_rms__s0,macro_auroc,independent_rms,0.8361983070203888,3.0
tcn,17,bandpass__combo_RA_LA__independent_rms__s0,macro_ap,independent_rms,0.6441216838879498,4.0
tcn,17,bandpass__combo_RA_LA__independent_rms__s0,macro_f1,independent_rms,0.517026930897636,4.0
