noise_seed,snr,lead,frequency_hz,electrode_psd,marginal_shift_psd
8128,20,aVR,2.734375,1.328467612829488e-05,1.3411742762359091e-05
8128,20,aVR,3.125,1.333077891346568e-05,1.3461126168148929e-05
8128,20,aVR,3.515625,1.350168776973197e-05,1.329453300395743e-05
8128,20,aVR,3.90625,1.3098702833179203e-05,1.3197913313036401e-05
8128,20,aVR,4.296875,1.2988173926978136e-05,1.32364322178674e-05
8128,20,aVR,4.6875,1.3208960882554474e-05,1.3068206826785564e-05
8128,20,aVR,5.078125,1.3046392236010593e-05,1.3078155511303054e-05
8128,20,aVR,5.46875,1.2994086634171038e-05,1.3000775210621043e-05
8128,20,aVR,5.859375,1.3297109494339415e-05,1.306430594125529e-05
8128,20,aVR,6.25,1.2935531787755579e-05,1.3150464756946169e-05
8128,20,aVR,6.640625,1.3089332894690314e-05,1.3145696295756008e-05
8128,20,aVR,7.03125,1.3373005108555447e-05,1.3277250666096167e-05
8128,20,aVR,7.421875,1.291256375887835e-05,1.315814068302405e-05
8128,20,aVR,7.8125,1.300803924623772e-05,1.3124518909752024e-05
8128,20,aVR,8.203125,1.2883394324824473e-05,1.287364120309513e-05
8128,20,aVR,8.59375,1.3044702287941452e-05,1.3011030491603396e-05
8128,20,aVR,8.984375,1.3075435831062572e-05,1.2804723115718408e-05
8128,20,aVR,9.375,1.2992630133068233e-05,1.3070363381642837e-05
8128,20,aVR,9.765625,1.2800324055452092e-05,1.2843977576244049e-05
8128,20,aVR,10.15625,1.2895903960523642e-05,1.2866768619538022e-05
8128,20,aVR,10.546875,1.2917666111725211e-05,1.2879326319865558e-05
8128,20,aVR,10.9375,1.2814891778338426e-05,1.2767371576861963e-05
8128,20,aVR,11.328125,1.326640636800142e-05,1.3429861823082767e-05
8128,20,aVR,11.71875,1.288532961985182e-05,1.3245480955469125e-05
8128,20,aVR,12.109375,1.2966365537117747e-05,1.301541568531799e-05
8128,20,aVR,12.5,1.3077094339073163e-05,1.30787273609939e-05
8128,20,aVR,12.890625,1.3400729261748064e-05,1.3216619990124309e-05
8128,20,aVR,13.28125,1.314383896333023e-05,1.2887274999201061e-05
8128,20,aVR,13.671875,1.3034520897748308e-05,1.2978461049693525e-05
8128,20,aVR,14.0625,1.302058981240248e-05,1.2967363393181406e-05
8128,20,aVR,14.453125,1.3297953076364754e-05,1.3021610262670668e-05
8128,20,aVR,14.84375,1.2838788058125412e-05,1.2982161868501994e-05
8128,20,aVR,15.234375,1.2922091327014847e-05,1.2954634696803649e-05
8128,20,aVR,15.625,1.3061594007944697e-05,1.2884968063666422e-05
8128,20,aVR,16.015625,1.2897780245514576e-05,1.3039699558166645e-05
8128,20,aVR,16.40625,1.2987850709243223e-05,1.3072971634496288e-05
8128,20,aVR,16.796875,1.2985645080123967e-05,1.311908281505735e-05
8128,20,aVR,17.1875,1.2762694077488445e-05,1.3198699887299865e-05
8128,20,aVR,17.578125,1.2950560043638792e-05,1.314745866318117e-05
8128,20,aVR,17.96875,1.303520552605025e-05,1.3165272608360837e-05
8128,20,aVR,18.359375,1.3068685989035742e-05,1.3095739608103222e-05
8128,20,aVR,18.75,1.320678803599823e-05,1.3218163052467823e-05
8128,20,aVR,19.140625,1.3096851104439966e-05,1.310303159170809e-05
8128,20,aVR,19.53125,1.2846333210266134e-05,1.2787636703662615e-05
8128,20,aVR,19.921875,1.2795531210376492e-05,1.2841778436832885e-05
8128,20,aVR,20.3125,1.311000249861314e-05,1.2865782482892859e-05
8128,20,aVR,20.703125,1.3202801963301275e-05,1.3084543673152048e-05
8128,20,aVR,21.09375,1.3016554964305336e-05,1.3104898740712335e-05
8128,20,aVR,21.484375,1.3342084266419797e-05,1.2991533709727727e-05
8128,20,aVR,21.875,1.3327101763107255e-05,1.3356137639463035e-05
8128,20,aVR,22.265625,1.3170749432811859e-05,1.318414999196779e-05
8128,20,aVR,22.65625,1.3060856707002165e-05,1.3121369641853047e-05
8128,20,aVR,23.046875,1.3183288963215205e-05,1.3433814797656796e-05
8128,20,aVR,23.4375,1.3331189247793568e-05,1.3302685851141475e-05
8128,20,aVR,23.828125,1.3031410926488483e-05,1.303766587682498e-05
8128,20,aVR,24.21875,1.3155915305192842e-05,1.319284576649274e-05
8128,20,aVR,24.609375,1.3252467271072334e-05,1.3260464170285863e-05
8128,20,aVR,25.0,1.2968936635424273e-05,1.2786109840306207e-05
8128,20,aVR,25.390625,1.2911060497451877e-05,1.2770833494519429e-05
8128,20,aVR,25.78125,1.3221492623606168e-05,1.3183249469740676e-05
8128,20,aVR,26.171875,1.3176874399993504e-05,1.3095120623738951e-05
8128,20,aVR,26.5625,1.3130326097243587e-05,1.3001455511762896e-05
8128,20,aVR,26.953125,1.3170533335038611e-05,1.3234476179227526e-05
8128,20,aVR,27.34375,1.3190416377315053e-05,1.3156947220586654e-05
8128,20,aVR,27.734375,1.291699272313167e-05,1.2900341387623774e-05
8128,20,aVR,28.125,1.3073760061587846e-05,1.2991614551015542e-05
8128,20,aVR,28.515625,1.3109109078743616e-05,1.30477134642846e-05
8128,20,aVR,28.90625,1.3010367849903404e-05,1.2904316746515693e-05
8128,20,aVR,29.296875,1.3027503855318307e-05,1.2925065983069422e-05
8128,20,aVR,29.6875,1.3190693301832762e-05,1.3098398135918413e-05
8128,20,aVR,30.078125,1.3144263269702413e-05,1.3054433919111877e-05
8128,20,aVR,30.46875,1.2950268056670151e-05,1.2876940503399749e-05
8128,20,aVR,30.859375,1.3198164926724878e-05,1.2985658344174132e-05
8128,20,aVR,31.25,1.3378625381984655e-05,1.296134067238371e-05
8128,20,aVR,31.640625,1.3051444737861021e-05,1.285784342532759e-05
8128,20,aVR,32.03125,1.30295583328398e-05,1.3273837577212189e-05
8128,20,aVR,32.421875,1.2752314896712063e-05,1.2874610588152422e-05
8128,20,aVR,32.8125,1.2827376153289588e-05,1.2793440118464044e-05
8128,20,aVR,33.203125,1.3107333686450462e-05,1.3020787932258985e-05
8128,20,aVR,33.59375,1.2918841967021593e-05,1.2935893174235162e-05
8128,20,aVR,33.984375,1.3088589682736728e-05,1.2989761250044323e-05
8128,20,aVR,34.375,1.3145946292369878e-05,1.3159314390410409e-05
8128,20,aVR,34.765625,1.2939463788870855e-05,1.3015279156699853e-05
8128,20,aVR,35.15625,1.297945036763394e-05,1.3219241335430865e-05
8128,20,aVR,35.546875,1.29750741436828e-05,1.3235756775134813e-05
8128,20,aVR,35.9375,1.2950636584202059e-05,1.3235937483061354e-05
8128,20,aVR,36.328125,1.3223200830769853e-05,1.3206243907333135e-05
8128,20,aVR,36.71875,1.3347936766580496e-05,1.305838373385353e-05
8128,20,aVR,37.109375,1.3183036067923232e-05,1.2937669409680113e-05
8128,20,aVR,37.5,1.2813164176363159e-05,1.3085914759907204e-05
8128,20,aVR,37.890625,1.2904629183849214e-05,1.2998748746868343e-05
8128,20,aVR,38.28125,1.3129037712709655e-05,1.336180499548193e-05
8128,20,aVR,38.671875,1.3420348645381669e-05,1.3420631933457782e-05
8128,20,aVR,39.0625,1.3097496280319239e-05,1.3300224710565403e-05
8128,20,aVR,39.453125,1.2821271432602307e-05,1.319108375516751e-05
8128,20,aVR,39.84375,1.0897090331154062e-05,1.102341571090407e-05
8128,20,aVR,40.234375,2.8979667199640193e-06,2.9018628973113834e-06
8128,20,aVR,40.625,4.051615265813769e-08,4.078124349823851e-08
8128,20,aVR,41.015625,1.471141353351199e-09,1.492727190302121e-09
8128,20,aVR,41.40625,2.2257884894636842e-10,2.2786621551312847e-10
8128,20,aVR,41.796875,5.7781954216069745e-11,5.964363935578603e-11
8128,20,aVR,42.1875,2.0130983667491484e-11,2.092626390930295e-11
8128,20,aVR,42.578125,8.456170348075094e-12,8.84141775817672e-12
8128,20,aVR,42.96875,4.04527780506538e-12,4.249573278845157e-12
8128,20,aVR,43.359375,2.129850789934587e-12,2.2459432335681725e-12
8128,20,aVR,43.75,1.207162284101236e-12,1.2768500525296437e-12
8128,20,aVR,44.140625,7.254522870268445e-13,7.692261232424537e-13
8128,20,aVR,44.53125,4.572956351555783e-13,4.858439766338438e-13
8128,20,aVR,44.921875,2.999749129528109e-13,3.1921123450257516e-13
8128,20,aVR,45.3125,2.0356847532443349e-13,2.1690667224117465e-13
8128,20,aVR,45.703125,1.4229115452486049e-13,1.5178113095548832e-13
8128,20,aVR,46.09375,1.021196029492926e-13,1.0902604152818634e-13
8128,20,aVR,46.484375,7.508328358836086e-14,8.023280453918543e-14
8128,20,aVR,46.875,5.649555664300941e-14,6.041243628727254e-14
8128,20,aVR,47.265625,4.349416340321099e-14,4.6541901480267425e-14
8128,20,aVR,47.65625,3.4289575874568105e-14,3.671896002048893e-14
8128,20,aVR,48.046875,2.7741582699249124e-14,2.97256229144354e-14
8128,20,aVR,48.4375,2.3103046372529892e-14,2.4771711010181256e-14
8128,20,aVR,48.828125,1.9890881380992813e-14,2.1339640625741224e-14
8128,20,aVR,49.21875,1.778695178163521e-14,1.9091324016714504e-14
8128,20,aVR,49.609375,1.659593420736571e-14,1.7819566999388626e-14
8128,20,aVR,50.0,8.105245684573627e-15,8.703077719450516e-15
8128,20,aVL,0.0,1.164699751832883e-06,1.115749941220211e-06
8128,20,aVL,0.390625,6.094718803517118e-06,6.044214397525401e-06
8128,20,aVL,0.78125,1.2086335979043192e-05,1.2048972312628893e-05
8128,20,aVL,1.171875,1.3271058518326898e-05,1.3207467667016586e-05
8128,20,aVL,1.5625,1.2907328394160965e-05,1.2884750793348452e-05
8128,20,aVL,1.953125,1.3259756328298157e-05,1.3048729916299927e-05
8128,20,aVL,2.34375,1.3234797857509753e-05,1.3241473817871724e-05
8128,20,aVL,2.734375,1.3163564482198403e-05,1.332224562742279e-05
8128,20,aVL,3.125,1.2946032473064583e-05,1.3011834019296697e-05
8128,20,aVL,3.515625,1.3255451840201196e-05,1.3130806335074075e-05
8128,20,aVL,3.90625,1.3409470595556769e-05,1.3154072504910768e-05
8128,20,aVL,4.296875,1.304697358133508e-05,1.294755020365885e-05
8128,20,aVL,4.6875,1.3009967736211365e-05,1.2749563209731546e-05
8128,20,aVL,5.078125,1.296275010071183e-05,1.25079422736512e-05
8128,20,aVL,5.46875,1.2639357998661896e-05,1.2699059263910445e-05
8128,20,aVL,5.859375,1.2845392703343475e-05,1.291996667781917e-05
8128,20,aVL,6.25,1.3076638837244313e-05,1.3109746713700615e-05
8128,20,aVL,6.640625,1.302877693745111e-05,1.3316840695549018e-05
8128,20,aVL,7.03125,1.3188261878283922e-05,1.3020594964207659e-05
8128,20,aVL,7.421875,1.2976588642454317e-05,1.2871047935434968e-05
8128,20,aVL,7.8125,1.3085660891246566e-05,1.2986451549746795e-05
8128,20,aVL,8.203125,1.3159406613161676e-05,1.2954154968684046e-05
8128,20,aVL,8.59375,1.2943297071694358e-05,1.3023989651494557e-05
8128,20,aVL,8.984375,1.2416771242920813e-05,1.2376328010614685e-05
8128,20,aVL,9.375,1.2669286620628231e-05,1.2749692812322664e-05
8128,20,aVL,9.765625,1.2983092621425013e-05,1.3196411161282418e-05
8128,20,aVL,10.15625,1.2968268311160694e-05,1.3161984648461035e-05
8128,20,aVL,10.546875,1.2892347889252902e-05,1.2986389393108394e-05
8128,20,aVL,10.9375,1.2727239802622999e-05,1.2638323226845385e-05
8128,20,aVL,11.328125,1.3050125734248773e-05,1.2853402692537412e-05
8128,20,aVL,11.71875,1.2987259470835547e-05,1.3137067687855446e-05
8128,20,aVL,12.109375,1.2950371711965442e-05,1.3054780428818557e-05
8128,20,aVL,12.5,1.314921756913064e-05,1.2996793586064844e-05
8128,20,aVL,12.890625,1.3370701563552672e-05,1.3078107314163004e-05
8128,20,aVL,13.28125,1.308117825643444e-05,1.3318211104757095e-05
8128,20,aVL,13.671875,1.2894826343346887e-05,1.2861899033880498e-05
8128,20,aVL,14.0625,1.2665775557330208e-05,1.2738365707592883e-05
8128,20,aVL,14.453125,1.3017412966234365e-05,1.285696686579366e-05
8128,20,aVL,14.84375,1.2952275448489217e-05,1.2847297752612573e-05
8128,20,aVL,15.234375,1.3043465470341221e-05,1.3014341004639945e-05
8128,20,aVL,15.625,1.3239900229954898e-05,1.3303105442923274e-05
8128,20,aVL,16.015625,1.3274634696758001e-05,1.341644274472168e-05
8128,20,aVL,16.40625,1.3267159200466614e-05,1.332990975620117e-05
8128,20,aVL,16.796875,1.2735240395573528e-05,1.2941091429518657e-05
8128,20,aVL,17.1875,1.2725250972891435e-05,1.2937018561575206e-05
8128,20,aVL,17.578125,1.3222537667788813e-05,1.3164557437182845e-05
8128,20,aVL,17.96875,1.3297185966356157e-05,1.3355601336350194e-05
8128,20,aVL,18.359375,1.3273428079539396e-05,1.3068426716644917e-05
8128,20,aVL,18.75,1.3553615464037111e-05,1.3303568962000932e-05
8128,20,aVL,19.140625,1.3116735284893872e-05,1.2883405309521582e-05
8128,20,aVL,19.53125,1.2799388515469978e-05,1.2779021440520877e-05
8128,20,aVL,19.921875,1.2983613227675637e-05,1.2812225362604584e-05
8128,20,aVL,20.3125,1.3148920671084919e-05,1.2898257352585501e-05
8128,20,aVL,20.703125,1.2959792248111384e-05,1.2833776687879256e-05
8128,20,aVL,21.09375,1.3088791107647921e-05,1.2949149198879296e-05
8128,20,aVL,21.484375,1.3071196977673727e-05,1.318510192700049e-05
8128,20,aVL,21.875,1.3159113584580205e-05,1.3176764335472388e-05
8128,20,aVL,22.265625,1.3182100816766284e-05,1.296507962417678e-05
8128,20,aVL,22.65625,1.3158428484569373e-05,1.2914185930811792e-05
8128,20,aVL,23.046875,1.3150182203607765e-05,1.298310384103724e-05
8128,20,aVL,23.4375,1.3102709031069706e-05,1.2995701598936929e-05
8128,20,aVL,23.828125,1.3251678313421302e-05,1.2976499197893897e-05
8128,20,aVL,24.21875,1.3312011002503154e-05,1.3174528516831729e-05
8128,20,aVL,24.609375,1.3027362150761232e-05,1.3071271398967143e-05
8128,20,aVL,25.0,1.2972891523203572e-05,1.295738159799436e-05
8128,20,aVL,25.390625,1.3041645527928503e-05,1.29339111129511e-05
8128,20,aVL,25.78125,1.2993346496068688e-05,1.3087233583766975e-05
8128,20,aVL,26.171875,1.2803913398295971e-05,1.3115914241200317e-05
8128,20,aVL,26.5625,1.3043604933050992e-05,1.3222189446252593e-05
8128,20,aVL,26.953125,1.3323193583474343e-05,1.332613200269329e-05
8128,20,aVL,27.34375,1.289197252801671e-05,1.2993216475815105e-05
8128,20,aVL,27.734375,1.2587476014220684e-05,1.3013200920554383e-05
8128,20,aVL,28.125,1.2972028004307093e-05,1.3081335623289667e-05
8128,20,aVL,28.515625,1.2970589859503645e-05,1.3083418475927191e-05
8128,20,aVL,28.90625,1.2982839463140618e-05,1.3082478006798317e-05
8128,20,aVL,29.296875,1.3227842219253388e-05,1.3357296650748152e-05
8128,20,aVL,29.6875,1.2955948025136742e-05,1.296649469529952e-05
8128,20,aVL,30.078125,1.315823281368363e-05,1.2889666094632576e-05
8128,20,aVL,30.46875,1.3078289227180162e-05,1.2992854143410958e-05
8128,20,aVL,30.859375,1.3282131600028078e-05,1.3162212559699614e-05
8128,20,aVL,31.25,1.3323392518105957e-05,1.3264108896984363e-05
8128,20,aVL,31.640625,1.3021159022408614e-05,1.2925108773570714e-05
8128,20,aVL,32.03125,1.3076751972032265e-05,1.3403134122851314e-05
8128,20,aVL,32.421875,1.3218723084966892e-05,1.3348154883324123e-05
8128,20,aVL,32.8125,1.3247778242104885e-05,1.331225986890688e-05
8128,20,aVL,33.203125,1.3003963245649187e-05,1.3015540521602949e-05
8128,20,aVL,33.59375,1.2659059876679885e-05,1.2680057381420364e-05
8128,20,aVL,33.984375,1.3040911813900599e-05,1.3088149160609266e-05
8128,20,aVL,34.375,1.302068107042375e-05,1.3041996563399034e-05
8128,20,aVL,34.765625,1.2913116868018321e-05,1.3026295366116023e-05
8128,20,aVL,35.15625,1.3519063730251738e-05,1.3537118765728049e-05
8128,20,aVL,35.546875,1.304557465336821e-05,1.3460932964982073e-05
8128,20,aVL,35.9375,1.2940115225348582e-05,1.3168364822717858e-05
8128,20,aVL,36.328125,1.3095270184912957e-05,1.2940765916078066e-05
8128,20,aVL,36.71875,1.314136805223329e-05,1.285885889477768e-05
8128,20,aVL,37.109375,1.3168950875959587e-05,1.328417620262481e-05
8128,20,aVL,37.5,1.3219782452389791e-05,1.335189324082379e-05
8128,20,aVL,37.890625,1.309635973698155e-05,1.3064624146483485e-05
8128,20,aVL,38.28125,1.2908184433950465e-05,1.2962787281834397e-05
8128,20,aVL,38.671875,1.3052503574499015e-05,1.3336038323021937e-05
8128,20,aVL,39.0625,1.2838237732249381e-05,1.323540299724399e-05
8128,20,aVL,39.453125,1.3252297290195658e-05,1.3519415553694439e-05
8128,20,aVL,39.84375,1.107426345396309e-05,1.1080573216608103e-05
8128,20,aVL,40.234375,2.908375707528035e-06,2.8989455851942856e-06
8128,20,aVL,40.625,4.058047812089544e-08,4.091964832001212e-08
8128,20,aVL,41.015625,1.4717159979415965e-09,1.4947404986299775e-09
8128,20,aVL,41.40625,2.2241211485773044e-10,2.2700171523192896e-10
8128,20,aVL,41.796875,5.7678393916800214e-11,5.908408544125392e-11
8128,20,aVL,42.1875,2.0079300525732946e-11,2.0622505003349594e-11
8128,20,aVL,42.578125,8.430859186688714e-12,8.67379673185396e-12
8128,20,aVL,42.96875,4.032841719132787e-12,4.1530643512867e-12
8128,20,aVL,43.359375,2.1237904274400027e-12,2.1879289359587143e-12
8128,20,aVL,43.75,1.2043125863814026e-12,1.2406023397533237e-12
8128,20,aVL,44.140625,7.242681628065745e-13,7.457926928223425e-13
8128,20,aVL,44.53125,4.56964230705707e-13,4.702493458733872e-13
8128,20,aVL,44.921875,3.00079579172613e-13,3.0856840024812147e-13
8128,20,aVL,45.3125,2.0389463206355538e-13,2.0948393082074787e-13
8128,20,aVL,45.703125,1.4272063298112896e-13,1.4650379239611433e-13
8128,20,aVL,46.09375,1.0258541322049848e-13,1.0521476557896041e-13
8128,20,aVL,46.484375,7.555928266754561e-14,7.74338937636552e-14
8128,20,aVL,46.875,5.696125827946688e-14,5.833241779137038e-14
8128,20,aVL,47.265625,4.394298875609463e-14,4.497306146247023e-14
8128,20,aVL,47.65625,3.4721907871410636e-14,3.551825846443007e-14
8128,20,aVL,48.046875,2.815585886181747e-14,2.8790000659603404e-14
8128,20,aVL,48.4375,2.3502293898214127e-14,2.4026851831574162e-14
8128,20,aVL,48.828125,2.0277815770866195e-14,2.0725314610357247e-14
8128,20,aVL,49.21875,1.816527334980281e-14,1.8565923996813076e-14
8128,20,aVL,49.609375,1.696942116482728e-14,1.7342518845893018e-14
8128,20,aVL,50.0,8.290480693166231e-15,8.47290336541104e-15
8128,20,aVF,0.0,1.1765314371313054e-06,1.1576316321636827e-06
8128,20,aVF,0.390625,6.289090060367372e-06,6.27639200553872e-06
8128,20,aVF,0.78125,1.2228713778525447e-05,1.2198740467334083e-05
8128,20,aVF,1.171875,1.3281001351953507e-05,1.3377824294640985e-05
8128,20,aVF,1.5625,1.3173680307707707e-05,1.3249255765601228e-05
8128,20,aVF,1.953125,1.3272704881916151e-05,1.3442639930017923e-05
8128,20,aVF,2.34375,1.3149945697523616e-05,1.3102712406490297e-05
8128,20,aVF,2.734375,1.2817804968426342e-05,1.2950918178708247e-05
8128,20,aVF,3.125,1.2994276254937825e-05,1.2956941977623334e-05
8128,20,aVF,3.515625,1.3246836117066076e-05,1.314424054151521e-05
8128,20,aVF,3.90625,1.335144279435645e-05,1.32952921845365e-05
8128,20,aVF,4.296875,1.3122925519329513e-05,1.3321319087583923e-05
8128,20,aVF,4.6875,1.310844917906101e-05,1.293874405932481e-05
8128,20,aVF,5.078125,1.2970719073790928e-05,1.2850218156459583e-05
8128,20,aVF,5.46875,1.2747997053201308e-05,1.272418942991633e-05
8128,20,aVF,5.859375,1.2973194463901814e-05,1.294054147144016e-05
8128,20,aVF,6.25,1.2961804638332524e-05,1.3075019753817847e-05
8128,20,aVF,6.640625,1.3068187628214009e-05,1.2967410972216678e-05
8128,20,aVF,7.03125,1.3153166930239779e-05,1.3140850387085874e-05
8128,20,aVF,7.421875,1.3122926429070105e-05,1.3388874840287941e-05
8128,20,aVF,7.8125,1.3118776466293172e-05,1.3127715261405984e-05
8128,20,aVF,8.203125,1.3117182524828986e-05,1.3086723461932983e-05
8128,20,aVF,8.59375,1.2931763692454502e-05,1.3272183482457722e-05
8128,20,aVF,8.984375,1.2909466531874084e-05,1.3107285742995409e-05
8128,20,aVF,9.375,1.3048844495744415e-05,1.3039700010018938e-05
8128,20,aVF,9.765625,1.2876384835353141e-05,1.2869556493353887e-05
8128,20,aVF,10.15625,1.2856526188415233e-05,1.3012093634870306e-05
8128,20,aVF,10.546875,1.3070885000870116e-05,1.3086553025807453e-05
8128,20,aVF,10.9375,1.3331618861316513e-05,1.3175948874183796e-05
8128,20,aVF,11.328125,1.35035090576449e-05,1.3143388784964701e-05
8128,20,aVF,11.71875,1.3190203194993677e-05,1.3068332798373538e-05
8128,20,aVF,12.109375,1.3366026588935998e-05,1.3471986172107414e-05
