model,kind,snr,condition,active,metric,outcome,noise_seed,uncertainty,n_seeds,mean,std,ci95_low,ci95_high
tcn,bw,10,electrode,all,micro_auroc,absolute,8128,training_seed_student_t_95,3,0.9251957658707894,0.0026248861685485687,0.9186751871505269,0.931716344591052
tcn,bw,10,electrode,all,micro_f1,absolute,8128,training_seed_student_t_95,3,0.7642612877081434,0.007802584118723698,0.7448785942499578,0.7836439811663289
tcn,bw,10,electrode,all,probability_shift,absolute,8128,training_seed_student_t_95,3,0.022424995278318666,0.002010865540914233,0.017429728354936298,0.027420262201701035
tcn,bw,10,independent,all,ap_CD,absolute,8128,training_seed_student_t_95,3,0.8307351671933381,0.007268046127923297,0.8126803397164466,0.8487899946702295
tcn,bw,10,independent,all,ap_CD,clean_drop,8128,training_seed_student_t_95,3,0.004312733544371339,0.0013588764612937835,0.0009370972813034458,0.007688369807439232
tcn,bw,10,independent,all,ap_CD,normalized_robustness,8128,training_seed_student_t_95,3,0.9948366865489793,0.0016284515232261082,0.9907913887084262,0.9988819843895324
tcn,bw,10,independent,all,ap_HYP,absolute,8128,training_seed_student_t_95,3,0.6736082922027548,0.012252663566660871,0.6431709885678004,0.7040455958377091
tcn,bw,10,independent,all,ap_HYP,clean_drop,8128,training_seed_student_t_95,3,-0.0021203543853823836,0.008245954496489022,-0.02260444091923412,0.018363732148469352
tcn,bw,10,independent,all,ap_HYP,normalized_robustness,8128,training_seed_student_t_95,3,1.0031567032505444,0.01228179392000155,0.9726470358063007,1.0336663706947882
tcn,bw,10,independent,all,ap_MI,absolute,8128,training_seed_student_t_95,3,0.789453751829717,0.015754700624509385,0.7503169058715218,0.8285905977879122
tcn,bw,10,independent,all,ap_MI,clean_drop,8128,training_seed_student_t_95,3,0.004879060957950876,0.0015760928333118246,0.0009638293135500646,0.008794292602351688
tcn,bw,10,independent,all,ap_MI,normalized_robustness,8128,training_seed_student_t_95,3,0.9938332410432174,0.00207919308184814,0.988668239098652,0.9989982429877827
tcn,bw,10,independent,all,ap_NORM,absolute,8128,training_seed_student_t_95,3,0.9214269215197496,0.004175551213496995,0.9110542772830854,0.9317995657564138
tcn,bw,10,independent,all,ap_NORM,clean_drop,8128,training_seed_student_t_95,3,0.0022299205782546996,0.0023412340670217737,-0.003586027259596615,0.008045868416106014
tcn,bw,10,independent,all,ap_NORM,normalized_robustness,8128,training_seed_student_t_95,3,0.9975829322520028,0.002540853288304268,0.9912711027785795,1.0038947617254261
tcn,bw,10,independent,all,ap_STTC,absolute,8128,training_seed_student_t_95,3,0.8200732943847692,0.0048728308241038866,0.8079685115717833,0.832178077197755
tcn,bw,10,independent,all,ap_STTC,clean_drop,8128,training_seed_student_t_95,3,0.00018955042754139248,0.001206689942273124,-0.0028080335644119566,0.0031871344194947418
tcn,bw,10,independent,all,ap_STTC,normalized_robustness,8128,training_seed_student_t_95,3,0.9997757931679639,0.0014640373565090092,0.9961389227592937,1.003412663576634
tcn,bw,10,independent,all,auroc_CD,absolute,8128,training_seed_student_t_95,3,0.911271317754228,0.004735632239323364,0.8995073551196899,0.923035280388766
tcn,bw,10,independent,all,auroc_CD,clean_drop,8128,training_seed_student_t_95,3,0.0014872287566475295,0.0014133515020437238,-0.0020237310094947496,0.004998188522789809
tcn,bw,10,independent,all,auroc_CD,normalized_robustness,8128,training_seed_student_t_95,3,0.9983709858011366,0.0015502281700154191,0.9945200055422313,1.0022219660600418
tcn,bw,10,independent,all,auroc_HYP,absolute,8128,training_seed_student_t_95,3,0.8959165405138446,0.0063235077153078415,0.8802080765278989,0.9116250044997903
tcn,bw,10,independent,all,auroc_HYP,clean_drop,8128,training_seed_student_t_95,3,0.0012158984765033853,0.00033918405121072785,0.00037331858367700254,0.002058478369329768
tcn,bw,10,independent,all,auroc_HYP,normalized_robustness,8128,training_seed_student_t_95,3,0.9986432929333554,0.00038529978961350454,0.9976861551956588,0.999600430671052
tcn,bw,10,independent,all,auroc_MI,absolute,8128,training_seed_student_t_95,3,0.906849464797226,0.006207996098494768,0.8914279475747473,0.9222709820197046
tcn,bw,10,independent,all,auroc_MI,clean_drop,8128,training_seed_student_t_95,3,0.0027687320970902394,0.0018309629770759926,-0.0017796320830265242,0.0073170962772070025
tcn,bw,10,independent,all,auroc_MI,normalized_robustness,8128,training_seed_student_t_95,3,0.9969519328655195,0.002020422857540308,0.9919329242514835,1.0019709414795557
tcn,bw,10,independent,all,auroc_NORM,absolute,8128,training_seed_student_t_95,3,0.9410836950429489,0.0021930396206373123,0.9356358826180285,0.9465315074678692
tcn,bw,10,independent,all,auroc_NORM,clean_drop,8128,training_seed_student_t_95,3,0.0021326022381824203,0.0019828601888181962,-0.0027930955339282005,0.007058300010293041
tcn,bw,10,independent,all,auroc_NORM,normalized_robustness,8128,training_seed_student_t_95,3,0.9977388758610046,0.0021025744667611357,0.9925157913364246,1.0029619603855846
tcn,bw,10,independent,all,auroc_STTC,absolute,8128,training_seed_student_t_95,3,0.930435455522895,0.0031602329126564637,0.9225850017667477,0.9382859092790422
tcn,bw,10,independent,all,auroc_STTC,clean_drop,8128,training_seed_student_t_95,3,0.0011424077954187428,0.0006176674875679906,-0.00039196330375196623,0.002676778894589452
tcn,bw,10,independent,all,auroc_STTC,normalized_robustness,8128,training_seed_student_t_95,3,0.9987741198026788,0.0006609697357374485,0.9971321799558281,1.0004160596495295
tcn,bw,10,independent,all,brier,absolute,8128,training_seed_student_t_95,3,0.09080953647692995,0.002075656014671683,0.08565332109432652,0.09596575185953338
tcn,bw,10,independent,all,clean_agreement,absolute,8128,training_seed_student_t_95,3,0.9761816496756256,0.002404285777770724,0.9702090727053144,0.9821542266459368
tcn,bw,10,independent,all,ece,absolute,8128,training_seed_student_t_95,3,0.04541966811453716,0.00760490475954199,0.026528037407323436,0.06431129882175088
tcn,bw,10,independent,all,f1_CD,absolute,8128,training_seed_student_t_95,3,0.7406911189155867,0.0005731912613203667,0.7392672328873127,0.7421150049438607
tcn,bw,10,independent,all,f1_CD,clean_drop,8128,training_seed_student_t_95,3,0.00318536453267404,0.008064325221303957,-0.01684752986913819,0.023218258934486268
tcn,bw,10,independent,all,f1_CD,normalized_robustness,8128,training_seed_student_t_95,3,0.9957963323298774,0.010732931482779519,0.9691342524762028,1.022458412183552
tcn,bw,10,independent,all,f1_HYP,absolute,8128,training_seed_student_t_95,3,0.6170365281890143,0.03808252683886079,0.5224342871110285,0.7116387692670002
tcn,bw,10,independent,all,f1_HYP,clean_drop,8128,training_seed_student_t_95,3,-0.003629343988649928,0.006672017029750361,-0.020203553105487833,0.012944865128187976
tcn,bw,10,independent,all,f1_HYP,normalized_robustness,8128,training_seed_student_t_95,3,1.0057280396082293,0.011061068388891109,0.978250822491476,1.0332052567249828
tcn,bw,10,independent,all,f1_MI,absolute,8128,training_seed_student_t_95,3,0.714905075049383,0.007879692463475583,0.6953308338441111,0.734479316254655
tcn,bw,10,independent,all,f1_MI,clean_drop,8128,training_seed_student_t_95,3,-0.0001961699965044398,0.005589711851443659,-0.014081784004321316,0.013689444011312437
tcn,bw,10,independent,all,f1_MI,normalized_robustness,8128,training_seed_student_t_95,3,1.0002798140750204,0.007805107831437588,0.9808908513669088,1.019668776783132
tcn,bw,10,independent,all,f1_NORM,absolute,8128,training_seed_student_t_95,3,0.8581616638604173,0.0008917954448842626,0.8559463211646405,0.860377006556194
tcn,bw,10,independent,all,f1_NORM,clean_drop,8128,training_seed_student_t_95,3,-0.0004656329933373134,0.0020539944785424595,-0.00556803813714836,0.004636772150473734
tcn,bw,10,independent,all,f1_NORM,normalized_robustness,8128,training_seed_student_t_95,3,1.0005453742775254,0.002397727272154925,0.9945890895383469,1.006501659016704
tcn,bw,10,independent,all,f1_STTC,absolute,8128,training_seed_student_t_95,3,0.757452885527565,0.011776118815517957,0.7281993846802467,0.7867063863748832
tcn,bw,10,independent,all,f1_STTC,clean_drop,8128,training_seed_student_t_95,3,0.015782155691810813,0.005760252224165096,0.0014728959127459085,0.030091415470875717
tcn,bw,10,independent,all,f1_STTC,normalized_robustness,8128,training_seed_student_t_95,3,0.9795609687006218,0.007535158651279526,0.9608425969311886,0.9982793404700551
tcn,bw,10,independent,all,macro_ap,absolute,8128,training_seed_student_t_95,3,0.8070594854260656,0.006360527100821623,0.7912590601885005,0.8228599106636308
tcn,bw,10,independent,all,macro_ap,clean_drop,8128,training_seed_student_t_95,3,0.0018981822245472217,0.002277591005808615,-0.00375966748485521,0.007556031933949654
tcn,bw,10,independent,all,macro_ap,normalized_robustness,8128,training_seed_student_t_95,3,0.9976440615920475,0.0028197044173721574,0.9906395275129511,1.004648595671144
tcn,bw,10,independent,all,macro_auroc,absolute,8128,training_seed_student_t_95,3,0.9171112947262285,0.003521935516160166,0.9083623218922906,0.9258602675601665
tcn,bw,10,independent,all,macro_auroc,clean_drop,8128,training_seed_student_t_95,3,0.0017493738727684116,0.0008295649350163434,-0.00031137966662586137,0.0038101274121626846
tcn,bw,10,independent,all,macro_auroc,normalized_robustness,8128,training_seed_student_t_95,3,0.9980944512088078,0.0009074556362585606,0.9958402064410654,1.0003486959765502
tcn,bw,10,independent,all,macro_f1,absolute,8128,training_seed_student_t_95,3,0.7376494543083933,0.008119914806581405,0.7174784677214145,0.7578204408953721
tcn,bw,10,independent,all,macro_f1,clean_drop,8128,training_seed_student_t_95,3,0.00293527464919859,0.0014386297031588767,-0.000638479649618271,0.006509028948015451
tcn,bw,10,independent,all,macro_f1,normalized_robustness,8128,training_seed_student_t_95,3,0.9960511982755991,0.0018979935110594321,0.9913363210181774,1.0007660755330208
tcn,bw,10,independent,all,mean_confidence,absolute,8128,training_seed_student_t_95,3,0.9043718775113424,0.0038010558781083237,0.8949295312601803,0.9138142237625045
tcn,bw,10,independent,all,mean_entropy,absolute,8128,training_seed_student_t_95,3,0.23547792856407038,0.007686177999619863,0.21638440393622557,0.25457145319191515
tcn,bw,10,independent,all,mean_loss,absolute,8128,training_seed_student_t_95,3,0.30090729251775966,0.007535275127937239,0.2821886314042684,0.3196259536312509
tcn,bw,10,independent,all,micro_ap,absolute,8128,training_seed_student_t_95,3,0.8401239292687476,0.006978916663433699,0.8227873391981639,0.8574605193393312
tcn,bw,10,independent,all,micro_auroc,absolute,8128,training_seed_student_t_95,3,0.9264908007087732,0.002245518576000265,0.9209126233317642,0.9320689780857823
tcn,bw,10,independent,all,micro_f1,absolute,8128,training_seed_student_t_95,3,0.7670105906093959,0.005811727166801991,0.7525734599841181,0.7814477212346738
tcn,bw,10,independent,all,probability_shift,absolute,8128,training_seed_student_t_95,3,0.022086439654231033,0.0034518545583278157,0.01351155757051789,0.030661321737944176
tcn,bw,10,independent_rms,all,ap_CD,absolute,8128,training_seed_student_t_95,3,0.8300571267237312,0.007119780018421289,0.8123706126808237,0.8477436407666388
tcn,bw,10,independent_rms,all,ap_CD,clean_drop,8128,training_seed_student_t_95,3,0.00499077401397822,0.0002760129639947652,0.004305119801195335,0.005676428226761105
tcn,bw,10,independent_rms,all,ap_CD,normalized_robustness,8128,training_seed_student_t_95,3,0.9940248183156707,0.0002834796430397852,0.9933206158438908,0.9947290207874506
tcn,bw,10,independent_rms,all,ap_HYP,absolute,8128,training_seed_student_t_95,3,0.6736552602735254,0.011209961129418812,0.6458081730850259,0.7015023474620249
tcn,bw,10,independent_rms,all,ap_HYP,clean_drop,8128,training_seed_student_t_95,3,-0.002167322456152846,0.0060004526593041944,-0.01707327319451823,0.01273862828221254
tcn,bw,10,independent_rms,all,ap_HYP,normalized_robustness,8128,training_seed_student_t_95,3,1.0032213278242337,0.008943831823862249,0.9810036179033,1.0254390377451672
tcn,bw,10,independent_rms,all,ap_MI,absolute,8128,training_seed_student_t_95,3,0.7895698664252645,0.01371646758679286,0.7554962720213335,0.8236434608291955
tcn,bw,10,independent_rms,all,ap_MI,clean_drop,8128,training_seed_student_t_95,3,0.004762946362403375,0.0005824430604485293,0.0033160775910138366,0.006209815133792914
tcn,bw,10,independent_rms,all,ap_MI,normalized_robustness,8128,training_seed_student_t_95,3,0.9940097866847157,0.0006419215011941516,0.9924151652756357,0.9956044080937958
tcn,bw,10,independent_rms,all,ap_NORM,absolute,8128,training_seed_student_t_95,3,0.9205364461781497,0.005176101053954866,0.9076782983503491,0.9333945940059503
tcn,bw,10,independent_rms,all,ap_NORM,clean_drop,8128,training_seed_student_t_95,3,0.0031203959198546163,0.003159951907101708,-0.004729359779796835,0.010970151619506067
tcn,bw,10,independent_rms,all,ap_NORM,normalized_robustness,8128,training_seed_student_t_95,3,0.9966169589219742,0.003428463865496549,0.9881001825404264,1.005133735303522
tcn,bw,10,independent_rms,all,ap_STTC,absolute,8128,training_seed_student_t_95,3,0.8190911630217393,0.003843272292381706,0.8095439453838271,0.8286383806596516
tcn,bw,10,independent_rms,all,ap_STTC,clean_drop,8128,training_seed_student_t_95,3,0.0011716817905712922,0.0023252402653583296,-0.004604535241414098,0.006947898822556683
tcn,bw,10,independent_rms,all,ap_STTC,normalized_robustness,8128,training_seed_student_t_95,3,0.9985847886158788,0.002814268428486542,0.9915937582817738,1.005575818949984
tcn,bw,10,independent_rms,all,auroc_CD,absolute,8128,training_seed_student_t_95,3,0.9111140224887752,0.004791638463973513,0.8992109326794926,0.9230171122980577
tcn,bw,10,independent_rms,all,auroc_CD,clean_drop,8128,training_seed_student_t_95,3,0.0016445240221004687,0.0009100693927000788,-0.0006162136765875017,0.003905261720788439
tcn,bw,10,independent_rms,all,auroc_CD,normalized_robustness,8128,training_seed_student_t_95,3,0.9981979677601786,0.0009985437162509498,0.995717447657839,1.0006784878625181
tcn,bw,10,independent_rms,all,auroc_HYP,absolute,8128,training_seed_student_t_95,3,0.8952327653772238,0.006870503138006445,0.8781654894336146,0.9123000413208331
tcn,bw,10,independent_rms,all,auroc_HYP,clean_drop,8128,training_seed_student_t_95,3,0.0018996736131242271,0.0008342263091050416,-0.00017265942143221348,0.003972006647680668
tcn,bw,10,independent_rms,all,auroc_HYP,normalized_robustness,8128,training_seed_student_t_95,3,0.9978783300763564,0.0009475769644477398,0.995524418404215,1.0002322417484977
tcn,bw,10,independent_rms,all,auroc_MI,absolute,8128,training_seed_student_t_95,3,0.9062494346449569,0.005417130537699834,0.8927925363869491,0.9197063329029647
tcn,bw,10,independent_rms,all,auroc_MI,clean_drop,8128,training_seed_student_t_95,3,0.003368762249359225,0.0010809614047773853,0.0006835052588383852,0.0060540192398800645
tcn,bw,10,independent_rms,all,auroc_MI,normalized_robustness,8128,training_seed_student_t_95,3,0.9962950825651173,0.0011957716644925894,0.9933246210787456,0.999265544051489
tcn,bw,10,independent_rms,all,auroc_NORM,absolute,8128,training_seed_student_t_95,3,0.9407578305243813,0.0024542812199672285,0.9346610579906957,0.946854603058067
tcn,bw,10,independent_rms,all,auroc_NORM,clean_drop,8128,training_seed_student_t_95,3,0.0024584667567500995,0.002143702105039422,-0.0028667844850709034,0.0077837179985711024
tcn,bw,10,independent_rms,all,auroc_NORM,normalized_robustness,8128,training_seed_student_t_95,3,0.9973931872941643,0.0022731341395047224,0.9917464090544235,1.003039965533905
tcn,bw,10,independent_rms,all,auroc_STTC,absolute,8128,training_seed_student_t_95,3,0.9296020020081049,0.002824472194643222,0.9225856241136885,0.9366183799025214
tcn,bw,10,independent_rms,all,auroc_STTC,clean_drop,8128,training_seed_student_t_95,3,0.001975861310208623,0.0007269234326026338,0.00017008339774779858,0.003781639222669447
tcn,bw,10,independent_rms,all,auroc_STTC,normalized_robustness,8128,training_seed_student_t_95,3,0.997880272520146,0.0007735625461184096,0.9959586366269595,0.9998019084133325
tcn,bw,10,independent_rms,all,brier,absolute,8128,training_seed_student_t_95,3,0.09084857751925783,0.0017911669022142153,0.08639907226948362,0.09529808276903204
tcn,bw,10,independent_rms,all,clean_agreement,absolute,8128,training_seed_student_t_95,3,0.9766759345072598,0.0023707080683285134,0.9707867691912471,0.9825650998232724
tcn,bw,10,independent_rms,all,ece,absolute,8128,training_seed_student_t_95,3,0.0456128660502567,0.006732308888050299,0.028888883654506266,0.06233684844600713
tcn,bw,10,independent_rms,all,f1_CD,absolute,8128,training_seed_student_t_95,3,0.7428253398674501,0.005557361564876165,0.7290200884264805,0.7566305913084198
tcn,bw,10,independent_rms,all,f1_CD,clean_drop,8128,training_seed_student_t_95,3,0.0010511435808105614,0.005697125551580544,-0.013101300850271686,0.01520358801189281
