kind,snr,metric,n,undefined,mean,sd,max
bandpass,20,aggregate_ecg_0.5_40_abs_error_mv2,2158,0,8.443168856739377e-06,1.5023385520200395e-05,0.0002677123867113225
bandpass,20,aggregate_ecg_0.5_40_relative_band_error,2158,0,0.015711938134686795,0.011729729889509507,0.06615877971940057
bandpass,20,aggregate_ecg_0.5_40_relative_total_error,2158,0,0.015590305645158902,0.011637906644457843,0.06544914066755424
bandpass,20,aggregate_high_40_nyquist_reference_mv2,2158,0,1.840569463513342e-06,2.5955096649675427e-06,6.997467109906394e-05
bandpass,20,aggregate_high_40_nyquist_abs_error_mv2,2158,0,4.787558277132845e-07,8.60478653768155e-07,1.982983797170219e-05
bandpass,20,aggregate_high_40_nyquist_relative_band_error,2158,0,0.2681806935312565,0.22616541788861885,2.080754256222485
bandpass,20,aggregate_high_40_nyquist_relative_total_error,2158,0,0.0008970605435912313,0.0007133373253542612,0.005320831710979219
bandpass,10,covariance_relative_frobenius,2158,0,6.390879881388943e-09,8.688798858263851e-10,9.87047746633314e-09
bandpass,10,correlation_mae,2158,0,1.5402092192206538e-09,1.8358978339695624e-10,2.103386799472535e-09
bandpass,10,correlation_undefined_cells,2158,0,0.0,0.0,0.0
bandpass,10,variance_relative_error_max,2158,0,1.0703366489155263e-08,2.741804365328265e-09,2.5320128730245764e-08
bandpass,10,variance_zero_denominators,2158,0,0.0,0.0,0.0
bandpass,10,actual_snr_abs_difference_db,2158,0,5.683643638730632e-09,4.268334248703626e-09,2.8770278603929e-08
bandpass,10,I_welch_total_reference_mv2,2158,0,0.006900987617208408,0.00905475667037276,0.22021900805501404
bandpass,10,I_welch_relative_l1,2158,0,0.4596951560048099,0.04183487524380322,0.6260181139921197
bandpass,10,I_requested_reference_mv2,2158,0,0.00684721921345247,0.00898234333866306,0.21840746352594287
bandpass,10,I_requested_abs_error_mv2,2158,0,0.00024006518653849093,0.0004323642705531148,0.0092997951925739
bandpass,10,I_requested_relative_band_error,2158,0,0.03458564477974897,0.026218157879585275,0.16684144917750826
bandpass,10,I_requested_relative_total_error,2158,0,0.034317395255923436,0.026015607112580556,0.16509550608584872
bandpass,10,I_baseline_0_0.5_reference_mv2,2158,0,2.9036868730765833e-05,4.367650511027613e-05,0.0008390080140156569
bandpass,10,I_baseline_0_0.5_abs_error_mv2,2158,0,1.702890454866762e-05,2.9323577913716702e-05,0.000734395620272782
bandpass,10,I_baseline_0_0.5_relative_band_error,2158,0,0.8052135349034422,1.2100944851937883,24.20470004572117
bandpass,10,I_baseline_0_0.5_relative_total_error,2158,0,0.0025669079773298223,0.002280932100045281,0.017085499758731526
bandpass,10,I_ecg_0.5_40_reference_mv2,2158,0,0.00684721921345247,0.00898234333866306,0.21840746352594287
bandpass,10,I_ecg_0.5_40_abs_error_mv2,2158,0,0.00024006518653849093,0.0004323642705531148,0.0092997951925739
bandpass,10,I_ecg_0.5_40_relative_band_error,2158,0,0.03458564477974897,0.026218157879585275,0.16684144917750826
bandpass,10,I_ecg_0.5_40_relative_total_error,2158,0,0.034317395255923436,0.026015607112580556,0.16509550608584872
bandpass,10,I_high_40_nyquist_reference_mv2,2158,0,2.4731535025179702e-05,3.91525775978058e-05,0.0009725365150556565
bandpass,10,I_high_40_nyquist_abs_error_mv2,2158,0,1.3150755088831122e-05,2.2068946988517167e-05,0.0003953651054201601
bandpass,10,I_high_40_nyquist_relative_band_error,2158,0,0.6835468574923516,0.8778612275112941,9.377658464837141
bandpass,10,I_high_40_nyquist_relative_total_error,2158,0,0.0019374100627349946,0.0016695291165149098,0.011995795764422005
bandpass,10,II_welch_total_reference_mv2,2158,0,0.006916663400404886,0.009204989469759457,0.22712955411071042
bandpass,10,II_welch_relative_l1,2158,0,0.45922294239236705,0.04120809592608935,0.6083138878972567
bandpass,10,II_requested_reference_mv2,2158,0,0.006863096096043032,0.009128189916462326,0.224857566495606
bandpass,10,II_requested_abs_error_mv2,2158,0,0.0002377379161211953,0.0004095949929637925,0.006598373225336851
bandpass,10,II_requested_relative_band_error,2158,0,0.03426006043543627,0.026168386440126715,0.15749131474011738
bandpass,10,II_requested_relative_total_error,2158,0,0.03399121215532545,0.02595534051637358,0.15679133112694996
bandpass,10,II_baseline_0_0.5_reference_mv2,2158,0,2.984669826027216e-05,4.8801844895928545e-05,0.0010897859810226746
bandpass,10,II_baseline_0_0.5_abs_error_mv2,2158,0,1.7316498499355017e-05,2.9680609569730006e-05,0.0006460924274505288
bandpass,10,II_baseline_0_0.5_relative_band_error,2158,0,0.7607077001490707,1.0033353208724018,11.016283772308691
bandpass,10,II_baseline_0_0.5_relative_total_error,2158,0,0.0025410286971272256,0.0021912021126906252,0.016191255969049804
bandpass,10,II_ecg_0.5_40_reference_mv2,2158,0,0.006863096096043032,0.009128189916462326,0.224857566495606
bandpass,10,II_ecg_0.5_40_abs_error_mv2,2158,0,0.0002377379161211953,0.0004095949929637925,0.006598373225336851
bandpass,10,II_ecg_0.5_40_relative_band_error,2158,0,0.03426006043543627,0.026168386440126715,0.15749131474011738
bandpass,10,II_ecg_0.5_40_relative_total_error,2158,0,0.03399121215532545,0.02595534051637358,0.15679133112694996
bandpass,10,II_high_40_nyquist_reference_mv2,2158,0,2.372060610159992e-05,3.9388208840923406e-05,0.0011822016340816157
bandpass,10,II_high_40_nyquist_abs_error_mv2,2158,0,1.3125287574189263e-05,2.396369575994503e-05,0.0005676691736558069
bandpass,10,II_high_40_nyquist_relative_band_error,2158,0,0.7037407362131289,0.9537321150563706,13.4710391677087
bandpass,10,II_high_40_nyquist_relative_total_error,2158,0,0.0019151688147237284,0.0016692220082145297,0.012527173823567802
bandpass,10,III_welch_total_reference_mv2,2158,0,0.006910536804384835,0.009035177967649698,0.22330072831820164
bandpass,10,III_welch_relative_l1,2158,0,0.45852629924057137,0.04119026507646284,0.6041989817831287
bandpass,10,III_requested_reference_mv2,2158,0,0.0068571891736915695,0.008970999496413406,0.2217140638289305
bandpass,10,III_requested_abs_error_mv2,2158,0,0.00024301080359658505,0.0005536411598774453,0.014817387173084118
bandpass,10,III_requested_relative_band_error,2158,0,0.034002464257504764,0.02540146105742689,0.16134819886524845
bandpass,10,III_requested_relative_total_error,2158,0,0.033736272044680236,0.025201062982641544,0.16049272739363707
bandpass,10,III_baseline_0_0.5_reference_mv2,2158,0,2.9410712223161576e-05,4.042966700702663e-05,0.0007486249686678053
bandpass,10,III_baseline_0_0.5_abs_error_mv2,2158,0,1.7142071663378532e-05,2.9046613599276067e-05,0.0005435680935821156
bandpass,10,III_baseline_0_0.5_relative_band_error,2158,0,0.7626114917126752,1.0382170672037716,15.872543589144456
bandpass,10,III_baseline_0_0.5_relative_total_error,2158,0,0.002518981600419592,0.00221827429449879,0.018282694304341703
bandpass,10,III_ecg_0.5_40_reference_mv2,2158,0,0.0068571891736915695,0.008970999496413406,0.2217140638289305
bandpass,10,III_ecg_0.5_40_abs_error_mv2,2158,0,0.00024301080359658505,0.0005536411598774453,0.014817387173084118
bandpass,10,III_ecg_0.5_40_relative_band_error,2158,0,0.034002464257504764,0.02540146105742689,0.16134819886524845
bandpass,10,III_ecg_0.5_40_relative_total_error,2158,0,0.033736272044680236,0.025201062982641544,0.16049272739363707
bandpass,10,III_high_40_nyquist_reference_mv2,2158,0,2.3936918470093833e-05,3.659223036162478e-05,0.0008380395206033809
bandpass,10,III_high_40_nyquist_abs_error_mv2,2158,0,1.3516471059422257e-05,2.5038753667186107e-05,0.0004602684888904572
bandpass,10,III_high_40_nyquist_relative_band_error,2158,0,0.7182665015622283,0.9390833896639599,13.994777332124556
bandpass,10,III_high_40_nyquist_relative_total_error,2158,0,0.0019455253044893311,0.001663534298139225,0.013774442068037083
bandpass,10,aVR_welch_total_reference_mv2,2158,0,0.005181191307551796,0.006873497749989081,0.16784909644762866
bandpass,10,aVR_welch_relative_l1,2158,0,0.45933744197667575,0.04134900612355947,0.5978969962206433
bandpass,10,aVR_requested_reference_mv2,2158,0,0.005140860361132763,0.006814756586774463,0.1662039965457615
bandpass,10,aVR_requested_abs_error_mv2,2158,0,0.00017723616587945904,0.00031463870081716223,0.006787116198492989
bandpass,10,aVR_requested_relative_band_error,2158,0,0.03401572430930166,0.02522128529461512,0.16006550484403156
bandpass,10,aVR_requested_relative_total_error,2158,0,0.03375190258717415,0.02502152975790228,0.15763535221852737
bandpass,10,aVR_baseline_0_0.5_reference_mv2,2158,0,2.2089105444378633e-05,3.674452656449581e-05,0.0007772406985516137
bandpass,10,aVR_baseline_0_0.5_abs_error_mv2,2158,0,1.2647982367645126e-05,2.079328444858174e-05,0.0004323288390023116
bandpass,10,aVR_baseline_0_0.5_relative_band_error,2158,0,0.7979180780244924,1.0877433999082189,16.825247003958136
bandpass,10,aVR_baseline_0_0.5_relative_total_error,2158,0,0.00257180985416925,0.0022048398046460036,0.018139705794309822
bandpass,10,aVR_ecg_0.5_40_reference_mv2,2158,0,0.005140860361132763,0.006814756586774463,0.1662039965457615
bandpass,10,aVR_ecg_0.5_40_abs_error_mv2,2158,0,0.00017723616587945904,0.00031463870081716223,0.006787116198492989
bandpass,10,aVR_ecg_0.5_40_relative_band_error,2158,0,0.03401572430930166,0.02522128529461512,0.16006550484403156
bandpass,10,aVR_ecg_0.5_40_relative_total_error,2158,0,0.03375190258717415,0.02502152975790228,0.15763535221852737
bandpass,10,aVR_high_40_nyquist_reference_mv2,2158,0,1.8241840974658774e-05,3.0404074458676687e-05,0.0008678592033155816
bandpass,10,aVR_high_40_nyquist_abs_error_mv2,2158,0,9.692331208099227e-06,1.6546073968239256e-05,0.0003040201495660762
bandpass,10,aVR_high_40_nyquist_relative_band_error,2158,0,0.6798854531973094,0.9140215704140687,15.14027244538687
bandpass,10,aVR_high_40_nyquist_relative_total_error,2158,0,0.0018938767821733969,0.001704954490293763,0.012994149323455233
bandpass,10,aVL_welch_total_reference_mv2,2158,0,0.00517659635985227,0.006741923774773709,0.16497747925907733
bandpass,10,aVL_welch_relative_l1,2158,0,0.4594781045464012,0.041865470209882315,0.6015604185945097
bandpass,10,aVL_requested_reference_mv2,2158,0,0.00513643016875537,0.006692801254107672,0.16384637166951782
bandpass,10,aVL_requested_abs_error_mv2,2158,0,0.00018182043735426163,0.0003186380551144297,0.005483026696577804
bandpass,10,aVL_requested_relative_band_error,2158,0,0.03470069046552015,0.026115921136318346,0.1773703443025843
bandpass,10,aVL_requested_relative_total_error,2158,0,0.034429889079535606,0.02591124190265073,0.17586272832367897
bandpass,10,aVL_baseline_0_0.5_reference_mv2,2158,0,2.1762115889623238e-05,3.0551698499013254e-05,0.0005213699945761471
bandpass,10,aVL_baseline_0_0.5_abs_error_mv2,2158,0,1.2725899935230451e-05,2.3784640843447703e-05,0.0006622818174659549
bandpass,10,aVL_baseline_0_0.5_relative_band_error,2158,0,0.7774643727981971,1.2721935302404317,31.79838906900825
bandpass,10,aVL_baseline_0_0.5_relative_total_error,2158,0,0.002496583710224342,0.002265084909479028,0.017528199019518183
bandpass,10,aVL_ecg_0.5_40_reference_mv2,2158,0,0.00513643016875537,0.006692801254107672,0.16384637166951782
bandpass,10,aVL_ecg_0.5_40_abs_error_mv2,2158,0,0.00018182043735426163,0.0003186380551144297,0.005483026696577804
bandpass,10,aVL_ecg_0.5_40_relative_band_error,2158,0,0.03470069046552015,0.026115921136318346,0.1773703443025843
bandpass,10,aVL_ecg_0.5_40_relative_total_error,2158,0,0.034429889079535606,0.02591124190265073,0.17586272832367897
bandpass,10,aVL_high_40_nyquist_reference_mv2,2158,0,1.8404075207277406e-05,2.8151766958555345e-05,0.0006097375949834446
bandpass,10,aVL_high_40_nyquist_abs_error_mv2,2158,0,1.0406006118341505e-05,1.89833991925669e-05,0.00036138282666057587
bandpass,10,aVL_high_40_nyquist_relative_band_error,2158,0,0.7268625239911377,0.9655142924820881,10.21600998018704
bandpass,10,aVL_high_40_nyquist_relative_total_error,2158,0,0.0019982527359459876,0.0017146641723814137,0.012819883299874522
bandpass,10,aVF_welch_total_reference_mv2,2158,0,0.005188353198907272,0.0068557361136521635,0.1701603887123839
bandpass,10,aVF_welch_relative_l1,2158,0,0.45907970173887647,0.04120242366577421,0.6008663596348359
bandpass,10,aVF_requested_reference_mv2,2158,0,0.005148337832358619,0.006803558942750055,0.16868394883573692
bandpass,10,aVF_requested_abs_error_mv2,2158,0,0.0001819937423063892,0.00041381903397864683,0.01303282886652074
bandpass,10,aVF_requested_relative_band_error,2158,0,0.03429872780582022,0.026103954301677515,0.16742124971649672
bandpass,10,aVF_requested_relative_total_error,2158,0,0.0340315757986595,0.02589738829537261,0.16497031946922436
bandpass,10,aVF_baseline_0_0.5_reference_mv2,2158,0,2.2369488016834912e-05,3.2381776134865985e-05,0.0007094534452279155
bandpass,10,aVF_baseline_0_0.5_abs_error_mv2,2158,0,1.3042990559216328e-05,2.1465370017368625e-05,0.00038167435566509626
bandpass,10,aVF_baseline_0_0.5_relative_band_error,2158,0,0.7696889678338261,1.0908758329873618,19.089496979971752
bandpass,10,aVF_baseline_0_0.5_relative_total_error,2158,0,0.002582258083937181,0.002205315838627512,0.016276923216771096
bandpass,10,aVF_ecg_0.5_40_reference_mv2,2158,0,0.005148337832358619,0.006803558942750055,0.16868394883573692
bandpass,10,aVF_ecg_0.5_40_abs_error_mv2,2158,0,0.0001819937423063892,0.00041381903397864683,0.01303282886652074
bandpass,10,aVF_ecg_0.5_40_relative_band_error,2158,0,0.03429872780582022,0.026103954301677515,0.16742124971649672
bandpass,10,aVF_ecg_0.5_40_relative_total_error,2158,0,0.0340315757986595,0.02589738829537261,0.16497031946922436
bandpass,10,aVF_high_40_nyquist_reference_mv2,2158,0,1.7645878531801596e-05,2.7770537810250144e-05,0.0007669864314190776
bandpass,10,aVF_high_40_nyquist_abs_error_mv2,2158,0,9.742629645157088e-06,1.775655909777431e-05,0.0004757624814688412
bandpass,10,aVF_high_40_nyquist_relative_band_error,2158,0,0.7136771998576548,0.9058859326832576,11.656166004654418
bandpass,10,aVF_high_40_nyquist_relative_total_error,2158,0,0.0019014630672329288,0.0015906800103549152,0.01300948272738308
bandpass,10,V1_welch_total_reference_mv2,2158,0,0.004611926852331177,0.005960280468486867,0.1405375521869267
bandpass,10,V1_welch_relative_l1,2158,0,0.458848799322461,0.03979580931474163,0.585251284216775
bandpass,10,V1_requested_reference_mv2,2158,0,0.004576535563608435,0.005905547808066166,0.13860530384515943
bandpass,10,V1_requested_abs_error_mv2,2158,0,0.00015807363497881408,0.0003411912744996678,0.011533980320497517
bandpass,10,V1_requested_relative_band_error,2158,0,0.034081699586138915,0.02641328251839896,0.18178199656935856
bandpass,10,V1_requested_relative_total_error,2158,0,0.03382090888064539,0.02620757363341104,0.18075756290456552
bandpass,10,V1_baseline_0_0.5_reference_mv2,2158,0,1.990040245256122e-05,3.814550851450679e-05,0.0012013515479996685
bandpass,10,V1_baseline_0_0.5_abs_error_mv2,2158,0,1.1683727564584214e-05,2.1415483431581876e-05,0.0004905905744963317
bandpass,10,V1_baseline_0_0.5_relative_band_error,2158,0,0.8121712885225381,1.078006303108278,12.911817818309869
bandpass,10,V1_baseline_0_0.5_relative_total_error,2158,0,0.0025545718968061817,0.002238332075648278,0.01594715554369139
bandpass,10,V1_ecg_0.5_40_reference_mv2,2158,0,0.004576535563608435,0.005905547808066166,0.13860530384515943
bandpass,10,V1_ecg_0.5_40_abs_error_mv2,2158,0,0.00015807363497881408,0.0003411912744996678,0.011533980320497517
bandpass,10,V1_ecg_0.5_40_relative_band_error,2158,0,0.034081699586138915,0.02641328251839896,0.18178199656935856
bandpass,10,V1_ecg_0.5_40_relative_total_error,2158,0,0.03382090888064539,0.02620757363341104,0.18075756290456552
bandpass,10,V1_high_40_nyquist_reference_mv2,2158,0,1.549088627019947e-05,2.5351526723273357e-05,0.0007308967937675992
bandpass,10,V1_high_40_nyquist_abs_error_mv2,2158,0,9.168142749517535e-06,1.8064859503847088e-05,0.0004635297873492495
bandpass,10,V1_high_40_nyquist_relative_band_error,2158,0,0.736179299489401,0.9417504295163002,9.481211749342616
bandpass,10,V1_high_40_nyquist_relative_total_error,2158,0,0.001937643284284799,0.0016560711516053713,0.012904762909017275
bandpass,10,V2_welch_total_reference_mv2,2158,0,0.004613775993191877,0.006143419851293221,0.15833131114430743
bandpass,10,V2_welch_relative_l1,2158,0,0.45884830639249896,0.04063130833316062,0.6172126925911806
bandpass,10,V2_requested_reference_mv2,2158,0,0.004578540964562992,0.0060999436197284596,0.15748045336185837
bandpass,10,V2_requested_abs_error_mv2,2158,0,0.00016061450926083313,0.0002851291692550369,0.006245289732031256
bandpass,10,V2_requested_relative_band_error,2158,0,0.03434799946457801,0.026032514973629725,0.17054073598326172
bandpass,10,V2_requested_relative_total_error,2158,0,0.03408430520191941,0.02582927716206045,0.1691727191545464
bandpass,10,V2_baseline_0_0.5_reference_mv2,2158,0,1.9364523437435275e-05,2.903547649110163e-05,0.0005226092428857075
bandpass,10,V2_baseline_0_0.5_abs_error_mv2,2158,0,1.1967825409048308e-05,2.6024023105747056e-05,0.0006659105033467909
bandpass,10,V2_baseline_0_0.5_relative_band_error,2158,0,0.7755031578411482,1.0403984177257253,15.904538621139283
bandpass,10,V2_baseline_0_0.5_relative_total_error,2158,0,0.0025285209923170964,0.002215493559133904,0.018363338409725573
bandpass,10,V2_ecg_0.5_40_reference_mv2,2158,0,0.004578540964562992,0.0060999436197284596,0.15748045336185837
bandpass,10,V2_ecg_0.5_40_abs_error_mv2,2158,0,0.00016061450926083313,0.0002851291692550369,0.006245289732031256
bandpass,10,V2_ecg_0.5_40_relative_band_error,2158,0,0.03434799946457801,0.026032514973629725,0.17054073598326172
bandpass,10,V2_ecg_0.5_40_relative_total_error,2158,0,0.03408430520191941,0.02582927716206045,0.1691727191545464
bandpass,10,V2_high_40_nyquist_reference_mv2,2158,0,1.5870505191454505e-05,2.4644774586012982e-05,0.00047067214267140556
bandpass,10,V2_high_40_nyquist_abs_error_mv2,2158,0,8.973076924197596e-06,1.6675407921826253e-05,0.0003479482106425211
bandpass,10,V2_high_40_nyquist_relative_band_error,2158,0,0.7388099442622916,0.995294324286354,12.102011239068018
bandpass,10,V2_high_40_nyquist_relative_total_error,2158,0,0.0019372700866389988,0.0016861830594728487,0.011453753224720736
