model,kind,snr,condition,active,metric,outcome,n_noise_replays,n_fixed_training_seeds,mean,std,uncertainty
tcn,bandpass,20,independent_rms,all,auroc_NORM,normalized_robustness,5,3,0.9995432520217495,0.00010427063273706381,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,auroc_STTC,absolute,5,3,0.9316726796478273,0.00019247743441909773,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,auroc_STTC,clean_drop,5,3,-9.481632951366205e-05,0.00019247743441910928,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,auroc_STTC,normalized_robustness,5,3,1.0001024059984094,0.00020656584144975734,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,brier,absolute,5,3,0.08953581104675926,8.571877072172474e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,clean_agreement,absolute,5,3,0.9935619400679642,0.0004637008547694505,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,ece,absolute,5,3,0.044656113275764936,0.00028345066978452605,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_CD,absolute,5,3,0.7440368273153075,0.0009826459306958154,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_CD,clean_drop,5,3,-0.00016034386704681934,0.0009826459306958393,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_CD,normalized_robustness,5,3,1.0002132538459683,0.0013130993997513064,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_HYP,absolute,5,3,0.6101314507225412,0.003563015186700488,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_HYP,clean_drop,5,3,0.003275733477823113,0.003563015186700496,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_HYP,normalized_robustness,5,3,0.9948265563574002,0.005791270555089606,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_MI,absolute,5,3,0.7143852468313894,0.0006248652888068883,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_MI,clean_drop,5,3,0.0003236582214892388,0.0006248652888068432,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_MI,normalized_robustness,5,3,0.9995400906341277,0.0008780498996310734,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_NORM,absolute,5,3,0.8577157707454012,0.0009265681788813159,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_NORM,clean_drop,5,3,-1.9739878321164038e-05,0.0009265681788813321,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_NORM,normalized_robustness,5,3,1.0000236398010598,0.0010815304269893094,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_STTC,absolute,5,3,0.77064380825529,0.001627871130189017,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_STTC,clean_drop,5,3,0.0025912329640858473,0.0016278711301889969,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,f1_STTC,normalized_robustness,5,3,0.9966552331125564,0.0021051424192471014,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,macro_ap,absolute,5,3,0.8088552438201185,0.0001536826745814073,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,macro_ap,clean_drop,5,3,0.00010242383049435442,0.00015368267458143884,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,macro_ap,normalized_robustness,5,3,0.9998727009752131,0.0001899993991964478,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,macro_auroc,absolute,5,3,0.9186397901428937,4.0046402245185154e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,macro_auroc,clean_drop,5,3,0.00022087845610314628,4.004640224523524e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,macro_auroc,normalized_robustness,5,3,0.9997595942059674,4.34860712678831e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,macro_f1,absolute,5,3,0.7393826207739859,0.0006612438834291218,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,macro_f1,clean_drop,5,3,0.001202108183606058,0.0006612438834290698,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,macro_f1,normalized_robustness,5,3,0.9983802225299229,0.0008895828459774784,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,mean_confidence,absolute,5,3,0.9087673346201578,6.886611135393538e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,mean_entropy,absolute,5,3,0.22624499548543206,9.1010396386134e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,mean_loss,absolute,5,3,0.29851315781311516,0.00016534410923143883,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,micro_ap,absolute,5,3,0.8442406048490494,0.00013036626503192458,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,micro_auroc,absolute,5,3,0.9285987208358918,5.225551816267529e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,micro_f1,absolute,5,3,0.7689657179763462,0.0004275732676775292,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,independent_rms,all,probability_shift,absolute,5,3,0.005429357507576492,8.144835433259988e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_CD,absolute,5,3,0.8346067851241555,0.0003730223111071166,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_CD,clean_drop,5,3,0.0004411156135539107,0.0003730223111070822,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_CD,normalized_robustness,5,3,0.9994733273017136,0.0004469585605334164,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_HYP,absolute,5,3,0.6724179546474198,0.0006813431350643244,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_HYP,clean_drop,5,3,-0.0009300168300473051,0.0006813431350643057,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_HYP,normalized_robustness,5,3,1.001391820609764,0.0010160523115603207,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_MI,absolute,5,3,0.7930698787852213,0.00031829122907438246,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_MI,clean_drop,5,3,0.0012629340024465474,0.00031829122907435297,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_MI,normalized_robustness,5,3,0.9984098994309875,0.00039949936228776803,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_NORM,absolute,5,3,0.9231582147686138,0.0004092606652744237,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_NORM,clean_drop,5,3,0.0004986273293904479,0.00040926066527439807,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_NORM,normalized_robustness,5,3,0.9994596197276507,0.0004430937832983345,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_STTC,absolute,5,3,0.821137130952373,0.0003760255340801994,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_STTC,clean_drop,5,3,-0.0008742861400622859,0.0003760255340802631,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ap_STTC,normalized_robustness,5,3,1.0010697612401673,0.00045763233916723127,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_CD,absolute,5,3,0.9126470245720274,0.00025307762836497864,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_CD,clean_drop,5,3,0.00011152193884808405,0.0002530776283649589,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_CD,normalized_robustness,5,3,0.9998784140510487,0.00027755263070263197,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_HYP,absolute,5,3,0.8970682889382763,0.00018046760472646323,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_HYP,clean_drop,5,3,6.415005207163204e-05,0.0001804676047264736,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_HYP,normalized_robustness,5,3,0.9999303258191393,0.0002016364880263364,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_MI,absolute,5,3,0.9089969847731043,0.00030698592578886773,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_MI,clean_drop,5,3,0.0006212121212120446,0.00030698592578883266,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_MI,normalized_robustness,5,3,0.9993172697494325,0.0003375230766798178,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_NORM,absolute,5,3,0.9428265343511892,0.00021179980329694156,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_NORM,clean_drop,5,3,0.0003897629299420761,0.00021179980329694397,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_NORM,normalized_robustness,5,3,0.999586686444174,0.00022452725834659414,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_STTC,absolute,5,3,0.9317331807517378,0.00015308289947090447,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_STTC,clean_drop,5,3,-0.00015531743342434755,0.00015308289947087928,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,auroc_STTC,normalized_robustness,5,3,1.000167192301363,0.0001641602668109927,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,brier,absolute,5,3,0.08949751506249107,0.00010558105716888968,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,clean_agreement,absolute,5,3,0.9936237256719183,0.00023989210575615802,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,ece,absolute,5,3,0.04508310780052298,0.0005910422426528062,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_CD,absolute,5,3,0.7438015013825997,0.0005652348960153372,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_CD,clean_drop,5,3,7.498206566104817e-05,0.0005652348960152763,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_CD,normalized_robustness,5,3,0.9998964671947881,0.0007599852170695085,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_HYP,absolute,5,3,0.6118086736050437,0.0010067631308671356,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_HYP,clean_drop,5,3,0.0015985105953206641,0.0010067631308671393,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_HYP,normalized_robustness,5,3,0.997539551461449,0.0015521995435274043,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_MI,absolute,5,3,0.7144319861022254,0.001599996172461081,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_MI,clean_drop,5,3,0.00027691895065328577,0.0015999961724610565,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_MI,normalized_robustness,5,3,0.9996149378037819,0.002247020477101978,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_NORM,absolute,5,3,0.8590029645740366,0.0007826036541167615,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_NORM,clean_drop,5,3,-0.0013069337069566698,0.0007826036541167678,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_NORM,normalized_robustness,5,3,1.001525490949756,0.0009121433714016034,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_STTC,absolute,5,3,0.7714977966169989,0.0008274308383264755,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_STTC,clean_drop,5,3,0.0017372446023770087,0.000827430838326472,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,f1_STTC,normalized_robustness,5,3,0.9977594044410116,0.0010750831596035935,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,macro_ap,absolute,5,3,0.8088779928555567,0.0003432539212058274,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,macro_ap,clean_drop,5,3,7.967479505629113e-05,0.0003432539212058163,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,macro_ap,normalized_robustness,5,3,0.9999012605010987,0.0004244982818424053,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,macro_auroc,absolute,5,3,0.9186544026772671,0.00016541603347086523,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,macro_auroc,clean_drop,5,3,0.00020626592172989046,0.00016541603347084748,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,macro_auroc,normalized_robustness,5,3,0.9997755079544565,0.00018002276429352268,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,macro_f1,absolute,5,3,0.7401085844561808,0.0004437257349189915,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,macro_f1,clean_drop,5,3,0.0004761445014110836,0.00044372573491898,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,macro_f1,normalized_robustness,5,3,0.9993590037677225,0.0005992619626264705,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,mean_confidence,absolute,5,3,0.9087893009185791,3.212627811528112e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,mean_entropy,absolute,5,3,0.22617875358782938,6.61399558903431e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,mean_loss,absolute,5,3,0.2984479712495084,0.00035349519726434375,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,micro_ap,absolute,5,3,0.8442666312897009,0.0003473344898388027,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,micro_auroc,absolute,5,3,0.9286432953152328,0.00013778628841810755,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,micro_f1,absolute,5,3,0.7696912361729682,0.00048633320980269657,descriptive_noise_replay_sd_after_training_seed_average_no_CI
tcn,bandpass,20,marginal_shift,all,probability_shift,absolute,5,3,0.0054014984828729806,2.3489850484523327e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
