model,kind,snr,condition,active,metric,outcome,noise_seed,n_training_seeds,mean_over_training_seeds
resnet,bandpass,20,marginal_shift,all,f1_HYP,normalized_robustness,505,3,0.9910308369513614
resnet,bandpass,20,marginal_shift,all,f1_MI,absolute,101,3,0.6807274619662809
resnet,bandpass,20,marginal_shift,all,f1_MI,absolute,202,3,0.6813811697514146
resnet,bandpass,20,marginal_shift,all,f1_MI,absolute,303,3,0.681136493633438
resnet,bandpass,20,marginal_shift,all,f1_MI,absolute,404,3,0.684551378934413
resnet,bandpass,20,marginal_shift,all,f1_MI,absolute,505,3,0.6827384600253432
resnet,bandpass,20,marginal_shift,all,f1_MI,clean_drop,101,3,0.004101520489474024
resnet,bandpass,20,marginal_shift,all,f1_MI,clean_drop,202,3,0.0034478127043403952
resnet,bandpass,20,marginal_shift,all,f1_MI,clean_drop,303,3,0.003692488822317023
resnet,bandpass,20,marginal_shift,all,f1_MI,clean_drop,404,3,0.0002776035213421328
resnet,bandpass,20,marginal_shift,all,f1_MI,clean_drop,505,3,0.0020905224304118195
resnet,bandpass,20,marginal_shift,all,f1_MI,normalized_robustness,101,3,0.994026943030359
resnet,bandpass,20,marginal_shift,all,f1_MI,normalized_robustness,202,3,0.9950220457561881
resnet,bandpass,20,marginal_shift,all,f1_MI,normalized_robustness,303,3,0.9946111312334468
resnet,bandpass,20,marginal_shift,all,f1_MI,normalized_robustness,404,3,0.9995962265922138
resnet,bandpass,20,marginal_shift,all,f1_MI,normalized_robustness,505,3,0.9969387155139543
resnet,bandpass,20,marginal_shift,all,f1_NORM,absolute,101,3,0.8455129182104567
resnet,bandpass,20,marginal_shift,all,f1_NORM,absolute,202,3,0.8428763685615893
resnet,bandpass,20,marginal_shift,all,f1_NORM,absolute,303,3,0.8438351526641873
resnet,bandpass,20,marginal_shift,all,f1_NORM,absolute,404,3,0.8442339985790867
resnet,bandpass,20,marginal_shift,all,f1_NORM,absolute,505,3,0.8441792603429555
resnet,bandpass,20,marginal_shift,all,f1_NORM,clean_drop,101,3,0.0013198281918736694
resnet,bandpass,20,marginal_shift,all,f1_NORM,clean_drop,202,3,0.003956377840740988
resnet,bandpass,20,marginal_shift,all,f1_NORM,clean_drop,303,3,0.0029975937381431597
resnet,bandpass,20,marginal_shift,all,f1_NORM,clean_drop,404,3,0.0025987478232436154
resnet,bandpass,20,marginal_shift,all,f1_NORM,clean_drop,505,3,0.0026534860593748766
resnet,bandpass,20,marginal_shift,all,f1_NORM,normalized_robustness,101,3,0.9984438982192159
resnet,bandpass,20,marginal_shift,all,f1_NORM,normalized_robustness,202,3,0.9953271600029003
resnet,bandpass,20,marginal_shift,all,f1_NORM,normalized_robustness,303,3,0.9964593643342333
resnet,bandpass,20,marginal_shift,all,f1_NORM,normalized_robustness,404,3,0.9969346718965827
resnet,bandpass,20,marginal_shift,all,f1_NORM,normalized_robustness,505,3,0.9968692069895857
resnet,bandpass,20,marginal_shift,all,f1_STTC,absolute,101,3,0.7459127031148749
resnet,bandpass,20,marginal_shift,all,f1_STTC,absolute,202,3,0.7400317503380386
resnet,bandpass,20,marginal_shift,all,f1_STTC,absolute,303,3,0.7405472452436759
resnet,bandpass,20,marginal_shift,all,f1_STTC,absolute,404,3,0.7400270033791062
resnet,bandpass,20,marginal_shift,all,f1_STTC,absolute,505,3,0.7411262188745927
resnet,bandpass,20,marginal_shift,all,f1_STTC,clean_drop,101,3,0.0006424099309299732
resnet,bandpass,20,marginal_shift,all,f1_STTC,clean_drop,202,3,0.0065233627077663225
resnet,bandpass,20,marginal_shift,all,f1_STTC,clean_drop,303,3,0.006007867802129104
resnet,bandpass,20,marginal_shift,all,f1_STTC,clean_drop,404,3,0.006528109666698811
resnet,bandpass,20,marginal_shift,all,f1_STTC,clean_drop,505,3,0.005428894171212136
resnet,bandpass,20,marginal_shift,all,f1_STTC,normalized_robustness,101,3,0.9990956426463858
resnet,bandpass,20,marginal_shift,all,f1_STTC,normalized_robustness,202,3,0.9914269348466774
resnet,bandpass,20,marginal_shift,all,f1_STTC,normalized_robustness,303,3,0.9919766980261792
resnet,bandpass,20,marginal_shift,all,f1_STTC,normalized_robustness,404,3,0.9911976514294043
resnet,bandpass,20,marginal_shift,all,f1_STTC,normalized_robustness,505,3,0.9927876252849908
resnet,bandpass,20,marginal_shift,all,macro_ap,absolute,101,3,0.785452534900326
resnet,bandpass,20,marginal_shift,all,macro_ap,absolute,202,3,0.784184549321239
resnet,bandpass,20,marginal_shift,all,macro_ap,absolute,303,3,0.7847188070376333
resnet,bandpass,20,marginal_shift,all,macro_ap,absolute,404,3,0.7849709529096852
resnet,bandpass,20,marginal_shift,all,macro_ap,absolute,505,3,0.7846509189708394
resnet,bandpass,20,marginal_shift,all,macro_ap,clean_drop,101,3,0.0006164063180071899
resnet,bandpass,20,marginal_shift,all,macro_ap,clean_drop,202,3,0.0018843918970940694
resnet,bandpass,20,marginal_shift,all,macro_ap,clean_drop,303,3,0.0013501341806999208
resnet,bandpass,20,marginal_shift,all,macro_ap,clean_drop,404,3,0.0010979883086478977
resnet,bandpass,20,marginal_shift,all,macro_ap,clean_drop,505,3,0.0014180222474938404
resnet,bandpass,20,marginal_shift,all,macro_ap,normalized_robustness,101,3,0.9992148166202485
resnet,bandpass,20,marginal_shift,all,macro_ap,normalized_robustness,202,3,0.9976010929445919
resnet,bandpass,20,marginal_shift,all,macro_ap,normalized_robustness,303,3,0.9982834636189396
resnet,bandpass,20,marginal_shift,all,macro_ap,normalized_robustness,404,3,0.9986040149570755
resnet,bandpass,20,marginal_shift,all,macro_ap,normalized_robustness,505,3,0.9981928743528616
resnet,bandpass,20,marginal_shift,all,macro_auroc,absolute,101,3,0.9071497404557008
resnet,bandpass,20,marginal_shift,all,macro_auroc,absolute,202,3,0.9068137337603305
resnet,bandpass,20,marginal_shift,all,macro_auroc,absolute,303,3,0.9066753776460393
resnet,bandpass,20,marginal_shift,all,macro_auroc,absolute,404,3,0.906739158823196
resnet,bandpass,20,marginal_shift,all,macro_auroc,absolute,505,3,0.9068605556042493
resnet,bandpass,20,marginal_shift,all,macro_auroc,clean_drop,101,3,0.0006849479663349664
resnet,bandpass,20,marginal_shift,all,macro_auroc,clean_drop,202,3,0.0010209546617053016
resnet,bandpass,20,marginal_shift,all,macro_auroc,clean_drop,303,3,0.0011593107759964028
resnet,bandpass,20,marginal_shift,all,macro_auroc,clean_drop,404,3,0.0010955295988398135
resnet,bandpass,20,marginal_shift,all,macro_auroc,clean_drop,505,3,0.0009741328177865771
resnet,bandpass,20,marginal_shift,all,macro_auroc,normalized_robustness,101,3,0.9992454367847957
resnet,bandpass,20,marginal_shift,all,macro_auroc,normalized_robustness,202,3,0.9988753136423707
resnet,bandpass,20,marginal_shift,all,macro_auroc,normalized_robustness,303,3,0.9987229685052399
resnet,bandpass,20,marginal_shift,all,macro_auroc,normalized_robustness,404,3,0.9987933651386625
resnet,bandpass,20,marginal_shift,all,macro_auroc,normalized_robustness,505,3,0.9989267695869533
resnet,bandpass,20,marginal_shift,all,macro_f1,absolute,101,3,0.7169309206676013
resnet,bandpass,20,marginal_shift,all,macro_f1,absolute,202,3,0.7136389301997964
resnet,bandpass,20,marginal_shift,all,macro_f1,absolute,303,3,0.714720218150978
resnet,bandpass,20,marginal_shift,all,macro_f1,absolute,404,3,0.7147178076567812
resnet,bandpass,20,marginal_shift,all,macro_f1,absolute,505,3,0.7143729793731213
resnet,bandpass,20,marginal_shift,all,macro_f1,clean_drop,101,3,0.000804909858168612
resnet,bandpass,20,marginal_shift,all,macro_f1,clean_drop,202,3,0.004096900325973392
resnet,bandpass,20,marginal_shift,all,macro_f1,clean_drop,303,3,0.003015612374791865
resnet,bandpass,20,marginal_shift,all,macro_f1,clean_drop,404,3,0.003018022868988668
resnet,bandpass,20,marginal_shift,all,macro_f1,clean_drop,505,3,0.0033628511526485974
resnet,bandpass,20,marginal_shift,all,macro_f1,normalized_robustness,101,3,0.9988850097136387
resnet,bandpass,20,marginal_shift,all,macro_f1,normalized_robustness,202,3,0.9942873857522486
resnet,bandpass,20,marginal_shift,all,macro_f1,normalized_robustness,303,3,0.995798682119153
resnet,bandpass,20,marginal_shift,all,macro_f1,normalized_robustness,404,3,0.995790508664256
resnet,bandpass,20,marginal_shift,all,macro_f1,normalized_robustness,505,3,0.9953156490800276
resnet,bandpass,20,marginal_shift,all,mean_confidence,absolute,101,3,0.8842728137969971
resnet,bandpass,20,marginal_shift,all,mean_confidence,absolute,202,3,0.8840490778287252
resnet,bandpass,20,marginal_shift,all,mean_confidence,absolute,303,3,0.8842960993448893
resnet,bandpass,20,marginal_shift,all,mean_confidence,absolute,404,3,0.884371300538381
resnet,bandpass,20,marginal_shift,all,mean_confidence,absolute,505,3,0.884380042552948
resnet,bandpass,20,marginal_shift,all,mean_entropy,absolute,101,3,0.27424035180260037
resnet,bandpass,20,marginal_shift,all,mean_entropy,absolute,202,3,0.27443251138566055
resnet,bandpass,20,marginal_shift,all,mean_entropy,absolute,303,3,0.2740929395405044
resnet,bandpass,20,marginal_shift,all,mean_entropy,absolute,404,3,0.2742199450046077
resnet,bandpass,20,marginal_shift,all,mean_entropy,absolute,505,3,0.27401604624927406
resnet,bandpass,20,marginal_shift,all,mean_loss,absolute,101,3,0.31499847800721653
resnet,bandpass,20,marginal_shift,all,mean_loss,absolute,202,3,0.31589363412277366
resnet,bandpass,20,marginal_shift,all,mean_loss,absolute,303,3,0.3159061577109065
resnet,bandpass,20,marginal_shift,all,mean_loss,absolute,404,3,0.31563122500491886
resnet,bandpass,20,marginal_shift,all,mean_loss,absolute,505,3,0.31551031075418956
resnet,bandpass,20,marginal_shift,all,micro_ap,absolute,101,3,0.8163362428747586
resnet,bandpass,20,marginal_shift,all,micro_ap,absolute,202,3,0.8151494956990856
resnet,bandpass,20,marginal_shift,all,micro_ap,absolute,303,3,0.81546225351631
resnet,bandpass,20,marginal_shift,all,micro_ap,absolute,404,3,0.8157810920832493
resnet,bandpass,20,marginal_shift,all,micro_ap,absolute,505,3,0.8157656124618047
resnet,bandpass,20,marginal_shift,all,micro_auroc,absolute,101,3,0.9157573911744411
resnet,bandpass,20,marginal_shift,all,micro_auroc,absolute,202,3,0.9153750576493217
resnet,bandpass,20,marginal_shift,all,micro_auroc,absolute,303,3,0.9153157290038841
resnet,bandpass,20,marginal_shift,all,micro_auroc,absolute,404,3,0.9154210785862654
resnet,bandpass,20,marginal_shift,all,micro_auroc,absolute,505,3,0.9155455500694659
resnet,bandpass,20,marginal_shift,all,micro_f1,absolute,101,3,0.7486210558846564
resnet,bandpass,20,marginal_shift,all,micro_f1,absolute,202,3,0.7457113613214114
resnet,bandpass,20,marginal_shift,all,micro_f1,absolute,303,3,0.746525098874027
resnet,bandpass,20,marginal_shift,all,micro_f1,absolute,404,3,0.7467717412303676
resnet,bandpass,20,marginal_shift,all,micro_f1,absolute,505,3,0.7465399036868708
resnet,bandpass,20,marginal_shift,all,probability_shift,absolute,101,3,0.011733054493864302
resnet,bandpass,20,marginal_shift,all,probability_shift,absolute,202,3,0.011785278096795034
resnet,bandpass,20,marginal_shift,all,probability_shift,absolute,303,3,0.011742440052330433
resnet,bandpass,20,marginal_shift,all,probability_shift,absolute,404,3,0.0117380199953913
resnet,bandpass,20,marginal_shift,all,probability_shift,absolute,505,3,0.011634198327859167
tcn,bandpass,0,covariance,all,ap_CD,absolute,101,3,0.7648028582890577
tcn,bandpass,0,covariance,all,ap_CD,absolute,202,3,0.7674064110221007
tcn,bandpass,0,covariance,all,ap_CD,absolute,303,3,0.766846030282777
tcn,bandpass,0,covariance,all,ap_CD,absolute,404,3,0.7666141875079123
tcn,bandpass,0,covariance,all,ap_CD,absolute,505,3,0.7705554104322664
tcn,bandpass,0,covariance,all,ap_CD,clean_drop,101,3,0.07024504244865167
tcn,bandpass,0,covariance,all,ap_CD,clean_drop,202,3,0.06764148971560857
tcn,bandpass,0,covariance,all,ap_CD,clean_drop,303,3,0.06820187045493242
tcn,bandpass,0,covariance,all,ap_CD,clean_drop,404,3,0.06843371322979708
tcn,bandpass,0,covariance,all,ap_CD,clean_drop,505,3,0.0644924903054429
tcn,bandpass,0,covariance,all,ap_CD,normalized_robustness,101,3,0.9158805089960512
tcn,bandpass,0,covariance,all,ap_CD,normalized_robustness,202,3,0.9190108907047522
tcn,bandpass,0,covariance,all,ap_CD,normalized_robustness,303,3,0.9183359313326912
tcn,bandpass,0,covariance,all,ap_CD,normalized_robustness,404,3,0.9180471857933865
tcn,bandpass,0,covariance,all,ap_CD,normalized_robustness,505,3,0.9227635549055634
tcn,bandpass,0,covariance,all,ap_HYP,absolute,101,3,0.6148193779370416
tcn,bandpass,0,covariance,all,ap_HYP,absolute,202,3,0.6075972092106228
tcn,bandpass,0,covariance,all,ap_HYP,absolute,303,3,0.617604797183934
tcn,bandpass,0,covariance,all,ap_HYP,absolute,404,3,0.6218004073372815
tcn,bandpass,0,covariance,all,ap_HYP,absolute,505,3,0.6208831477148204
tcn,bandpass,0,covariance,all,ap_HYP,clean_drop,101,3,0.05666855988033085
tcn,bandpass,0,covariance,all,ap_HYP,clean_drop,202,3,0.06389072860674964
tcn,bandpass,0,covariance,all,ap_HYP,clean_drop,303,3,0.053883140633438464
tcn,bandpass,0,covariance,all,ap_HYP,clean_drop,404,3,0.049687530480091
tcn,bandpass,0,covariance,all,ap_HYP,clean_drop,505,3,0.050604790102552
tcn,bandpass,0,covariance,all,ap_HYP,normalized_robustness,101,3,0.9158130643194214
tcn,bandpass,0,covariance,all,ap_HYP,normalized_robustness,202,3,0.9050360006085953
tcn,bandpass,0,covariance,all,ap_HYP,normalized_robustness,303,3,0.9199017395917641
tcn,bandpass,0,covariance,all,ap_HYP,normalized_robustness,404,3,0.9261376784114952
tcn,bandpass,0,covariance,all,ap_HYP,normalized_robustness,505,3,0.9248128818450545
tcn,bandpass,0,covariance,all,ap_MI,absolute,101,3,0.705098670442435
tcn,bandpass,0,covariance,all,ap_MI,absolute,202,3,0.7015039431510065
tcn,bandpass,0,covariance,all,ap_MI,absolute,303,3,0.7079464853620038
tcn,bandpass,0,covariance,all,ap_MI,absolute,404,3,0.7064896517720459
tcn,bandpass,0,covariance,all,ap_MI,absolute,505,3,0.6981459340996062
tcn,bandpass,0,covariance,all,ap_MI,clean_drop,101,3,0.08923414234523275
tcn,bandpass,0,covariance,all,ap_MI,clean_drop,202,3,0.0928288696366613
tcn,bandpass,0,covariance,all,ap_MI,clean_drop,303,3,0.08638632742566417
tcn,bandpass,0,covariance,all,ap_MI,clean_drop,404,3,0.08784316101562202
tcn,bandpass,0,covariance,all,ap_MI,clean_drop,505,3,0.09618687868806171
tcn,bandpass,0,covariance,all,ap_MI,normalized_robustness,101,3,0.8881064712920185
tcn,bandpass,0,covariance,all,ap_MI,normalized_robustness,202,3,0.8835475423369418
tcn,bandpass,0,covariance,all,ap_MI,normalized_robustness,303,3,0.8916030665328457
tcn,bandpass,0,covariance,all,ap_MI,normalized_robustness,404,3,0.8898906806123574
tcn,bandpass,0,covariance,all,ap_MI,normalized_robustness,505,3,0.8793299702679359
tcn,bandpass,0,covariance,all,ap_NORM,absolute,101,3,0.8714759981661416
tcn,bandpass,0,covariance,all,ap_NORM,absolute,202,3,0.8761016516659502
tcn,bandpass,0,covariance,all,ap_NORM,absolute,303,3,0.8752852437733352
tcn,bandpass,0,covariance,all,ap_NORM,absolute,404,3,0.874356146408715
tcn,bandpass,0,covariance,all,ap_NORM,absolute,505,3,0.8763401541477401
tcn,bandpass,0,covariance,all,ap_NORM,clean_drop,101,3,0.05218084393186254
tcn,bandpass,0,covariance,all,ap_NORM,clean_drop,202,3,0.047555190432054105
tcn,bandpass,0,covariance,all,ap_NORM,clean_drop,303,3,0.048371598324669085
tcn,bandpass,0,covariance,all,ap_NORM,clean_drop,404,3,0.04930069568928941
tcn,bandpass,0,covariance,all,ap_NORM,clean_drop,505,3,0.04731668795026419
tcn,bandpass,0,covariance,all,ap_NORM,normalized_robustness,101,3,0.9435188964554829
tcn,bandpass,0,covariance,all,ap_NORM,normalized_robustness,202,3,0.9485245665454834
tcn,bandpass,0,covariance,all,ap_NORM,normalized_robustness,303,3,0.947639225655415
tcn,bandpass,0,covariance,all,ap_NORM,normalized_robustness,404,3,0.946637787706018
tcn,bandpass,0,covariance,all,ap_NORM,normalized_robustness,505,3,0.9487832895582856
tcn,bandpass,0,covariance,all,ap_STTC,absolute,101,3,0.7435318526821714
tcn,bandpass,0,covariance,all,ap_STTC,absolute,202,3,0.7451145412103073
tcn,bandpass,0,covariance,all,ap_STTC,absolute,303,3,0.7389633810661659
tcn,bandpass,0,covariance,all,ap_STTC,absolute,404,3,0.7415325879242465
tcn,bandpass,0,covariance,all,ap_STTC,absolute,505,3,0.7426034270556099
tcn,bandpass,0,covariance,all,ap_STTC,clean_drop,101,3,0.07673099213013927
tcn,bandpass,0,covariance,all,ap_STTC,clean_drop,202,3,0.07514830360200331
tcn,bandpass,0,covariance,all,ap_STTC,clean_drop,303,3,0.08129946374614472
tcn,bandpass,0,covariance,all,ap_STTC,clean_drop,404,3,0.07873025688806401
tcn,bandpass,0,covariance,all,ap_STTC,clean_drop,505,3,0.07765941775670071
tcn,bandpass,0,covariance,all,ap_STTC,normalized_robustness,101,3,0.9063872866706837
tcn,bandpass,0,covariance,all,ap_STTC,normalized_robustness,202,3,0.9082859311137589
tcn,bandpass,0,covariance,all,ap_STTC,normalized_robustness,303,3,0.9008040978068209
tcn,bandpass,0,covariance,all,ap_STTC,normalized_robustness,404,3,0.9039497271645102
tcn,bandpass,0,covariance,all,ap_STTC,normalized_robustness,505,3,0.9052328574475528
tcn,bandpass,0,covariance,all,auroc_CD,absolute,101,3,0.8710037297982739
tcn,bandpass,0,covariance,all,auroc_CD,absolute,202,3,0.8688751892395481
tcn,bandpass,0,covariance,all,auroc_CD,absolute,303,3,0.8686665405069679
tcn,bandpass,0,covariance,all,auroc_CD,absolute,404,3,0.8677490521848271
tcn,bandpass,0,covariance,all,auroc_CD,absolute,505,3,0.8745632933504134
tcn,bandpass,0,covariance,all,auroc_CD,clean_drop,101,3,0.04175481671260169
tcn,bandpass,0,covariance,all,auroc_CD,clean_drop,202,3,0.04388335727132745
tcn,bandpass,0,covariance,all,auroc_CD,clean_drop,303,3,0.04409200600390765
tcn,bandpass,0,covariance,all,auroc_CD,clean_drop,404,3,0.04500949432604843
tcn,bandpass,0,covariance,all,auroc_CD,clean_drop,505,3,0.038195253160462204
tcn,bandpass,0,covariance,all,auroc_CD,normalized_robustness,101,3,0.954254942914825
tcn,bandpass,0,covariance,all,auroc_CD,normalized_robustness,202,3,0.9519274734762688
tcn,bandpass,0,covariance,all,auroc_CD,normalized_robustness,303,3,0.9516976239210525
tcn,bandpass,0,covariance,all,auroc_CD,normalized_robustness,404,3,0.9506888470056801
tcn,bandpass,0,covariance,all,auroc_CD,normalized_robustness,505,3,0.9581644445823058
tcn,bandpass,0,covariance,all,auroc_HYP,absolute,101,3,0.8715026143159296
tcn,bandpass,0,covariance,all,auroc_HYP,absolute,202,3,0.8692902427502389
tcn,bandpass,0,covariance,all,auroc_HYP,absolute,303,3,0.8708872837955358
